A PARIO, Chez l’Autheur, dans la Cour du Palais, à l’Enſeigne de la Couronne, chez vn Orlogier.	À PARIO, Chez l'Auteur, dans la Cour du Palais, à l'Enseigne de la Couronne, chez un Orogier.
Procule apres auoir leu.	Procule après avoir lu.
Puiſque pour mõ mal heur auiourd’huy tout cõſpire Il ne m’importe plus qu’apres cela i’expire, La vie quoy que belle, & charmante pour tous N’a plus pour moy d’attraits aprés ces rudes coups;	Puisque pour mon mal heur aujourd'hui tout commspire Il ne m'importe plus qu'après cela j'expire, La vie quoi que belle, et charmante pour tous N'a plus pour moi d'attraits après ces rudes coups;
Quand noſtre ame ſe voit tout à fait mal heureuſe Elle doit de ſa fin eſtre plus amoureuſe:	Quand notre âme se voit tout à fait mal heureuse Elle doit de sa fin être plus amoureuse:
Et comme elle ſe voit toute prente à dechoir En ſongeant à finir, elle ſçait tout preuoir.	Et comme elle se voit toute prente à déchoir En songeant à finir, elle sait tout prévoir.
11 Agis.	11 Agis.
A moins de ces reuers qui n’ont reſour ce aucune La vie aux bien ſenſez n’eſt iamais importune;	À moins de ces revers qui n'ont ressour ce aucune La vie aux bien sensé n'est jamais importune;
Et quand meſme on ſeroit accablé de mal-heur Le party d’y reſter eſt touſiours le meilleur, Ie tiens pour moy qu’il eſt d’vne fine prudence De bien s’imaginer quelle en eſt l’importance;	Et quand même on serait accablé de malheur Le parti d'y rester est toujours le meilleur, Je tiens pour moi qu'il est d'une fine prudence De bien s'imaginer quelle en est l'importance;
Apres auoir ſouffert mille & mille trauaux Ne peut-on point trouuer de remede à ſes maux?	Après avoir souffert mille et mille travaux Ne peut-on point trouver de remède à ses maux?
Le maifeur quruu tort prend touſiours ſa naiſſancs Ne ſonſtient point l’effort d'vne grande conſtance, Oüy, le ſort d’icy bas le ſecond Gouuerneur Ne peut rien ſur l’eſprit qu’il trouue en ſa vigueur EHIRIO	Le maifeur quru tort prend toujours sa naissancs Ne sonstient point l'effort d'une grande constance, Oui, le sort d’ici bas le second Gouverneur Ne peut rien sur l'esprit qu'il trouve en sa vigueur EHIRIO
Procule.	Procule.
41 1uo Agis, ie ne voy pas qu’au mal qui me poſſede Tous vos raiſonnemens me ſoient vn grand remede Mais ſuiuez mes auis, & mettons-nous icy, Nous aurons du billet le cœur bien éclairey.	41 1uo Agis, Seigneur ne vois pas qu'au mal qui me possède Tous vos raisonnements me soient un grand remède Mais suivez mes avis, et mettons-nous ici, Nous aurons du billet le cœur bien éclairei.
Ils ſe cachent dans vn coing.	Ils se cachent dans un coing.
12 2	12 2
SCENE VI.	SCÈNE VI.
Manlius, Sulpicie, Sabine.	Manlius, Sulpicie, Sabine.
Manlius.	Manlius.
Madame, vous venez, & moy ie viens auſſi.	Madame, vous venez, et moi -même viens aussi.
Onipelte Au moins du rendez-vous nous ſommes ſans ſoucy.	Onipelte Au moins du rendez-vous nous sommes sans souci.
Procule en s’auançant.	Procule en s'avançant.
O Dieux!	Ô Dieux!
i’eſtois trompe lans le pouuoir connoiſtre, O rage, o deſeſpoir !	j'étais trompe lans le pouvoir connaître, Ô rage, ô désespoir !
Agis.	Agis.
On nous entend peut-eſtre :	On nous entend peut-être :
Procule & Agis ſe cachent.	Procule et Agis se cachent.
Manlius Madame, tous les iours voſtre grande bonté Adiouſte quelque choſe à ma felicité,  Si vous continuez vous allez me confondre En faiſant vn ingrat qui ne ſçauroit répondre;	Manlius Madame, tous les jours votre grande bonté Adioute quelque chose à ma félicité, Si vous continuez vous allez me confondre En faisant un ingrat qui ne saurait répondre;
Mais pouuez-vous tirer fort grande vanité De me vaincre enyuré de ma proſperité?	Mais pouvez-vous tirer fort grande vanité De me vaincre enivré de ma prospérité?
Laiſſez moy reipirer, & redrenant mon ame Souffrez que tout ce temps ie parle de ma flame.	Laissez -moi rejpirer, et redrenant mon âme Souffrez que tout ce temps ie parle de ma flamme.
Sulpicie.	Sulpicie.
Mais qu’eſt ce qui vous peut obliger à partir?	Mais qu'est ce qui vous peut obliger à partir?
Manlius.	Manlius.
Le Conſul d’auec qui ie ne fais que ſortir:	Le Consul d'avec qui ici ne fais que sortir:
L’ennemy preſt d’icy nous fait bien du rauage, Et c’eſt cela qui fait auancer mon voyage, Ie ne vous puis celer, au moins en vous quittant Que ſi i’ay à mourir ie mourray bien content;	L'ennemi prêt d'ici nous fait bien du ravage, Et c'est cela qui fait avancer mon voyage, Je ne vous puis celer, au moins en vous quittant Que si j'ai à mourir ainsi mourrai bien content;
D’auoir pouſſé à bout l’amitié la plus tendre Ie croy que d’vn Amant, c’eſt ce qu’on peut attendre:	D'avoir poussé à bout l'amitié la plus tendre Je crois que d'un Amant, c'est ce qu'on peut attendre:
Et ſi ie ne meurs pas ie ſeray bien ioyeux De reuenir vainqueur, vaincu par vos beaux yeux:	Et si ici ne meurs pas ici serai bien joyeux De revenir vainqueur, vaincu par vos beaux yeux:
Comme ſi ma défaite euſt eſté neceſſaire Pour renuerſer à bas tout le party contraire;	Comme si ma défaite eût été nécessaire Pour renverser à bas tout le parti contraire;
diuio dans les doun Ditaes de vaincu & vainqueur, Madame, le premier me tient bien plus au cœur.	divo dans les doun Ditaes de vaincu et vainqueur, Madame, le premier me tient bien plus au cœur.
Sulpicie.	Sulpicie.
Quant l’eſprit eſt attaint d’vne douleur profonde Il eſt bien mal-aisé, Manlius, qu’on réponde:	Quant l'esprit est attaint d'une douleur profonde Il est bien malaisé, Manlius, qu'on réponde:
Au nom de voſtre mort mon viſage paſlit, Si vous mourez ſanglant, ie mourray dans mon lit:	Au nom de votre mort mon visage pâlit, Si vous mourez sanglant, tu mourrai dans mon lit:
L’occaſion pour moy ne ſera pas ſi belle;	L'occasion pour moi ne sera pas si belle;
Mais nos morts ne feront qu’vne meſme nouuelle, Et nos amours nourris dans vn meſme berceau Auront la meſme fin dans vn meſme tombeauProcule debuſque l’épée à la main.	Mais nos morts ne feront qu'une même nouvelle, Et nos amours nourris dans un même berceau Auront la même fin dans un même tombeauProcule debusque l'épée à la main.
Il n’y a plus moyen de ſouffrir cét outrage, Ca, Manlius, à moy, montre nous ton courage?	Il n'y a plus moyen de souffrir cet outrage, Ca, Manlius, à moi, montre nous ton courage?
Fais nous voir ſi tu ſçais gouuerner à leur tour, Et le Dieu des combats, & le Dieu de l’amour.	Fais nous voir si tu sais gouverner à leur tour, Et le Dieu des combats, et le Dieu de l'amour.
Manlius met l’épée à la main, & parle.	Manlius met l'épée à la main, et parle.
Procule, puiſqu’enfin il te prend cette enuie Souuiens-toy qu’à l’inſtant tu vas perdre la vie:	Procule, puisqu'enfin il te prend cette envie Souviens-toi qu'à l'instant tu vas perdre la vie:
Souuiens-toy que dans peu tu ſera repentant 22 Du tort que tu me fais, de la gloire & du temps, Madame, au nom des Dieux, ſoyez vn peu tranquille Cette victoire icy me ſera fort facile;	Souviens-toi que dans peu tu sera repentant 22 Du tort que tu me fais, de la gloire et du temps, Madame, au nom des Dieux, soyez un peu tranquille Cette victoire ici me sera fort facile;
Mais infame pour toy, viens viſte receuoir La peine d’vn méchant qui ſort de ſon deuoir.	Mais infâme pour toi, viens vite recevoir La peine d'un méchant qui sort de son devoir.
Manlius deſarme Procule, & continuë.	Manlius désarme Procule, et continue.
Hé bien, Madame, hé bien, ſa main de peur atteinte N’a rien fait que trembler en voyant cette pointe:	Hé bien, Madame, hé bien, sa main de peur atteinte N'a rien fait que trembler en voyant cette pointe:
Le voilà deſarmé cét infame poltron, Qui venoit à vos yeux faire le fanfaron.	Le voilà désarmé cet infâme poltron, Qui venait à vos yeux faire le fanfaron.
Procule Pibυait le deche les cneueux.	Procule Pibait le dèche les cneueux.
Agis.	Agis.
Quoy pour eſtre vaincu la douleur vous ſurmonte?	Quoi pour être vaincu la douleur vous surmonte?
Tous les plus grãds guerriers le ſont ſans nulle hõre.	Tous les plus grands guerriers le sont sans nulle hõre.
Procule.	Procule.
Ohlerngios fanlea moy capler a fome Apres auoir receu ce dernier déplaiſir.	Ohlerngios fanlea moi capler a fome Apres avoir reçu ce dernier déplaisir.
Procule & Agis s’en vont.	Procule et Agis s'en vont.
Sulpicie.	Sulpicie.
Ne faut point abuſer de la bonne fortune, Pour la trop rechercher ſouuent on l’importune, Ces premieres faueurs du grand Dieu des combats Ne doiuent pas, Seigneur, animer voſtre bras:	Ne faut point abuser de la bonne fortune, Pour la trop rechercher souvent on l'importune, Ces premières faveurs du grand Dieu des combats Ne doivent pas, Seigneur, animer votre bras:
Au point d’expoſer trop voſtre aimable perſonne Ie Içay qu'a la valeur il faut vne couronne;	Au point d'exposer trop vôtre aimable personne Je Içai qu'a la valeur il faut une couronne;
Mais pour la meriter, quand il n’eſt pas beſoin, Il ne faut point pouſſer ſa vaillance trop loin.	Mais pour la mériter, quand il n'est pas besoin, Il ne faut point pousser sa vaillance trop loin.
Manlius.	Manlius.
Ie ne ſçay ſi ma ioye eſt ridicule & folle, Ie gouſte par auance vn bien qui me conſole:	Je ne sais si ma joie est ridicule et folle, Je goûte par avance un bien qui me console:
Ie crois eſtre tout preſt de donner le combat, Et ie crois le gagner pour l’honneur du Senat;	Je crois être tout prêt de donner le combat, Et tu crois le gagner pour l'honneur du Sénat;
Madame, l’on peut bien dans ces excés de ioye Temperer les ennuys que le départ enuoye:	Madame, l'on peut bien dans ces excès de joie Tempérer les ennuis que le départ envoie:
Comme enfin vous regnez, maiſtreſſe de mon ſort, Ou i’auray la victoire, ou bien ie ſeray mort.	Comme enfin vous régnez, maîtresse de mon sort, Ou j'aurai la victoire, ou bien a pprendre.
ACIE T SEHTMIRAIERE,	ACIE -T HTMIRAIERE,
Le Conſul.	Le Consul.
Vſqu’icy ie n’ay point fait ſemblant de connoiſtre IL’amour que Manlius n’a que trop fait paroiſtre;	Vsqu'ici ici n'ai point fait semblant de connaître IL'amour que Manlius n'a que trop fait paraître;
Mais puiſqu’il a produit ce combat glorieux Le ſujet ne m’en peut iamais eſtre odieux:	Mais puisqu'il a produit ce combat glorieux Le sujet ne m'en peut jamais être odieux:
Cette action me plaiſt eſtant pleine de gloire Tout mes ieunes combats rentrent dans ma memoire:	Cette action me plaît étant pleine de gloire Tout mes jeunes combats rentrent dans ma mémoire:
Et ie ne me ſens pas lors que ie voy mon fils Faire preſentement, ce qu’autrefois ie fis;	Et ici ne me sens pas lors que ie cy mon fils Faire présentement, ce qu'autrefois a fis;
Cette inſigne valeur nous marque vne belle ame, Non, ie ne deuois pas trauerſer cette flame, Que le Ciel inſpiroit dedans ce ieune cœur C’eſt peut-eſtre par là qu’il eſt reſté vainqueur:	Cette insigne valeur nous marque une belle âme, Non, je ne devais pas traverser cette flamme, Que le Ciel inspirait dedans ce jeune cœur C'est peut-être par là qu'il est resté vainqueur:
C’eſt peut-eſtre par là qu’eſtant fait gallant-homme, Il vaincra ſeurement les ennemis de Rome:	C'est peut-être par là qu'étant fait gallant-homme, Il vaincra sûrement les ennemis de Rome:
Ie connois que l’amour eſt vn grand agréement Quand celuy qui le ſent en vſe prudemment;	Je connais que l'amour est un grand agrément Quand celui qui le sent en use prudemment;
Quand cette paſſion tient vne teſte ſage, Il n’en peut arriuer qu’vn fort grandauantage:	Quand cette passion tient une tête sage, Il n'en peut arriver qu'un fort grandavantage:
Mal-heureux ie craignois dans le commencement Qu’on ne blamaſt mon fils dans ſon attachement;	Malheureux homme craignais dans le commencement Qu'on ne blamât mon fils dans son attachement;
Mais ie vois que ſon cœur plein de flame guerriere Am plus ſon honneur que cette beauté fiere, I’ay preſſé ſon départ;	Mais ie vois que son cœur plein de flamme guerrière Am plus son honneur que cette beauté fière, J'ai pressé son départ;
mais à prefent le erains Qu’auec nos ennemis il ne ſe trouue aux mains:	mais à présent le erains Qu'avec nos ennemis il ne se trouve aux mains:
Ie crains vn de ſes coups qui n’épargnent perſonne, Rome, auiour d’huy du moins mon ame t’abandonne;	Je crains un de ses coups qui n'épargnent personne, Rome, aujour d'hui du moins mon âme t'abandonne;
Cét enfant ſi chery, ce pauure infortuné Pour le moins ie te rends ce que tu m’as donné:	Cet enfant si chéri, ce pauvre infortuné Pour le moins tu te rends ce que tu m'as donné:
Il naſquit dans l’enclos de tes hautes murailles, Et pour toy ie l’expoſe aux triſtes funerailles:	Il nasquit dans l'enclos de tes hautes murailles, Et pour toi ici l'expose aux tristes funérailles:
Ie remplis en Conſul les loix de mon deuoir Quand ie donne au Public ce que ie puis auoir;	Je remplis en Consul les lois de mon devoir Quand tu donne au Public ce que sans puis avoir;
Maudite ambition, qui des plus grands diſpoſes Pour te bien aſſouuir l’on donne toutes choſes, Ton deſir inconſtant qui preſſe à tout propos Ne nous laiſſe iamais la paix ny le repos:	Maudite ambition, qui des plus grands disposes Pour te bien assouvir l'on donne toutes choses, Ton des inconstant qui presse à tout propos Ne nous laisse jamais la paix Seigneur le repos:
L’on veut tout hazarder pour vn’ombre de gloire, Et l’on eſt mal-heureux pour vn peu de memoire:	L'on veut tout hasarder pour uneombre de gloire, Et l'on est malheureux pour un peu de mémoire:
I’eſpere quelque iour apres le Conſulat Pour ſuiure les plaiſirs renoncer à l’éclat;	J'espère quelque jour après le Consulat Pour suivre les plaisirs renoncer à l'éclat;
Mais cependant coulons ce temps d’inquietude Ce temps ſi mal-heureux dont l’attente eſt ſi rude:	Mais cependant coulons ce temps d'inquiétude Ce temps si malheureux dont l'attente est si rude:
Et dont le ſeul penſer me fait craindre vn mal-heur Qui va deſeſperer mon eſprit de douleur;	Et dont le seul penser me fait craindre un malheur Qui va désespérer mon esprit de douleur;
Mais éuitons ces lieux où ie vois trop Liuie Qui viendroit me conter encor quelque folie:	Mais éviterons ces lieux où je vois trop Livie Qui viendrait me conter encor quelque folie:
Dans l’eſtat où ie ſuis ie ne ſçaurois parler Qu’à des gens bien cenſez qui ſçachent conſoler;	Dans l'état où je suis ie ne saurais parler Qu'à des gens bien censé qui sachent consoler;
Mais comme ſa façon d’agir touſiours m’afflige, Il faut bien qu’à mon tour luy parlant ie Poblige A prendre du chagrin faiſant valoir l’éclat Qu'a fait dans noſtre cœur ce valeureux combat.	Mais comme sa façon d'agir toujours m'afflige, Il faut bien qu'à mon tour quelque parlant Seigneur Poblige À prendre du chagrin faisant valoir l'éclat Qu'a fait dans notre cœur ce valeureux combat.
F i	F y
SCENE II.	SCÈNE II.
Le Conſul, Liuie, Sabine,	Le Consul, Livie, Sabine,
Le Conſul.	Le Consul.
Madame, ſçauez-vous vne grande nouuelle?	Madame, Savez-vous une grande nouvelle?
Non, Etate.	Non, Étate.
Le Conſul.	Le Consul.
Bien vous la ſçaurez s’il vous plaiſt de la Belle:	Bien vous la saurez s'il vous plaît de la Belle:
Cela ragarde fort toute voſtre maiſon, On ne cite que vous dedans cette ſaiſon.	Cela ragarde fort toute votre maison, On ne cite que vous dedans cette saison.
Le Conſul s’en va Sabine.	Le Consul s'en va Sabine.
Madame, vous ſçaurez que le trompeur Procule, A fait vne action depuis peu ridicule, Hier Sulpicie & moy, nous vinſmes dans ce bois Pour auoir le plaiſir de ſa charmante voix:	Madame, vous saurez que le trompeur Procule, A fait toujours action depuis peu ridicule, Hier Sulpicie et moi, nous vinsmes dans ce bois Pour avoir le plaisir de sa charmante voix:
Nous faiſions mille tours dans ce lieu ſi champaiſtre, Les moutons affamez deuant nous venoient paiſtre;	Nous faisions mille tours dans ce lieu si champaître, Les moutons affamés devant nous venaient paître;
Elle chantoit, & moy ie badinois ſans ſoin, Procule nous ſuiuit en ce temps d’aſſez loin, Se mit ſans faire bruit auec beaucoup d’adreſſe Dans vn lieu qu’il connut propre pour ſa triſteſſe:	Elle chantait, et moi votre badinais sans soin, Procule nous suivit en ce temps d'assez loin, Se mit sans faire bruit avec beaucoup d'adresse Dans un lieu qu'il connut propre pour sa tristesse:
Manlius, qui venoit nous faire ſes adieux Demeura quelque temps auec nous dans ces lieux;	Manlius, qui venait nous faire ses adieux Demeura quelque temps avec nous dans ces lieux;
Et puis il prit congé de noſtre Sulpicie, Pour lors nous entendons, Procule qui s’écrie:	Et puis il prit congé de notre Sulpicie, Pour lors nous entendons, Procule qui s'écrie:
Et mit tout auſſi-toſt ſon eſpée à la main, Manlius fit de meſme auec vn grand dédain;	Et mit tout aussitôt son épée à la main, Manlius fit de même avec un grand dédain;
Mais en faiſant briller cette fatale pointe, Procule vit de peur toute ſon ame atteinte, Ne pouuant ſouſtenir ce choc ſi furieux Il rendit ſon eſpée, & s’enfuit de ces lieux, Procule en ce combat n’ayant pas fait ſon compte, S’en alla tout faſché d’infamie & de honte, Voyant bié que pour lors nous ſçauriõs toutes deux, Que de vous il n’auoit point eſté amoureux;	Mais en faisant briller cette fatale pointe, Procule vit de peur toute son âme atteinte, Ne pouvant soutenir ce choc si furieux Il rendit son épée, et s'enfuit de ces lieux, Procule en ce combat n'ayant pas fait son compte, S'en alla tout fâché d'infamie et de honte, Voyant bié que pour lors nous sçauriõs toutes me, Que de vous il n'avait point été amoureux;
Madame, il vous trompoit auec grande ma lice, Et quand il vous venoit faire offre de ſeruice, Il ſçauoit le meſchant en faiſant tous ſes pas, Que ſon but n’eſtoit point d’adorer vos appas, Il nous trompoit, Madame, auec ſa flatterie:	Madame, il vous trompait auecours ma lice, Et quand il vous venait faire offre de service, Il savait le méchant en faisant tous ses pas, Que son but n'était point d'adorer vos appas, Il nous trompait, Madame, avec sa flatterie:
Car ſon cœur en ſecret adoroit vulpicie;	Car son cœur en secret adorait vulpicie;
Mais ie n’en ſçauois rien, ie le crus bonnement, Auin lon procede me plque doobremne, Vous auez bien raiſon de vous mettre en colere.	Mais ici n'en savais rien, Seigneur le crus bonnement, Avin on procède me plque doobremne, Vous avez bien raison de vous mettre en colère.
Liuie.	Livie.
Auray-je tous les iours quelque nouuelle affaire, Vn procedé ſi noir ne meriteroit pas, Qu’on fiſt pour ſe vanger d’vn ingrat aucun pas, Diſcours fallacieux, trompeuſes apparences, D'vn plaiſir d’vn moment flatteuſes eſperances!	Aurai-je tous les jours quelque nouvelle affaire, Un procédé si noir ne mériterait pas, Qu'on fît pour se venger d'un ingrat aucun pas, Discours fallacieux, trompeuses apparences, D'un plaisir d'un moment flatteuses espérances!
Pourquoy eſtes vous donc entrées dans mon cœur, Pour me venir traitter auec tant de rigueur?	Pourquoi êtes -vous donc entrées dans mon cœur, Pour me venir traiter avec tant de rigueur?
Non, rien ne peut iamais oſter la violence, Où s’en va me porter mon extreme vangeance, Rien ne peut m’empeſcher auſſi de me vanger, A me venir tromper rien n’a pû t’obliger;	Non, rien ne peut jamais ôter la violence, Où s'en va me porter mon extrême vengeance, Rien ne peut m'empêcher aussi de me venger, À me venir tromper rien n'a pu t'obliger;
Oüy, ie te veux punir déloyal & perfide, Bien plus qu’ayant commis vn cruel homicide:	Oui, Seigneur te veux punir déloyal et perfide, Bien plus qu'ayant commis un cruel homicide:
Oüy, ie me veux vanger contre toy déloyal;	Oui, Seigneur me veux venger contre toi déloyal;
Comme d’vn mal-heureux qui n’a point ſon égal:	Comme d'un malheureux qui n'a point son égal:
Helas!	Hélas!
à quoy me ſert d’auoir tant de richeſſe, Si ie n’ay point d’Amant qui n’ait quelque fineſſe?	à quoi me sert d'avoir tant de richesse, Si tu n'ai point d'Amant qui n'ait quelque finesse?
Pourquoy me tant parer & tant chercher d’appas, Si ie cours vn ingrat à qui ie ne plais pas, Dedans ce grand état chacun me conſidere, Tout y eſt doux pour moy hors Procule ſeuere, Ah!	Pourquoi me tant parer et tant chercher d'appas, Si tu cours un ingrat à qui te ne plais pas, Dedans ce grand état chacun me considère, Tout y est doux pour moi hors Procule sévère, Ah!
mes charmes ſont vains, deceuans & flatteuns, Qui ne font point d’Amans & d’amis que trompeurs;	mes charmes sont vains, décevants et flatteuns, Qui ne font point d'Amants et d'amis que trompeurs;
Mais vabine peut-eſtre imprudemment m’abuſe, Que ſçauons nous s’il n’eſt point capable d’excuſe, Ne pounons pomt à bout mon en rerrenemment, Sans auoir écouté ce mal-heureux Amant.	Mais vabine peut-être imprudemment m'abuse, Que savons nous s'il n'est point capable d'excuse, Ne pounons pompt à bout mon en rerenemment, Sans avoir écouté ce malheureux Amant.
Sabine.	Sabine.
Quand l’amour s’établit parmy les femmes d’age, Elle ne font iamais qu’vn meſchant perſonnage, Dedans ſa paſſion l’on ſe laiſſe endormir.	Quand l'amour s'établit parmi les femmes d'age, Elle ne font jamais qu'un méchant personnage, Dedans sa passion l'on se laisse endormir.
Et l’on ſe fait tromper par ſon propre deſir.	Et l'on se fait tromper par son propre désir.
Liuie.	Livie.
Non, non, il ne faut plus ſuſpendre ſa colere, Iamais le mal-heureux n’eut deſſein de me plaire, Son crime eſt medité, loing de s’en affliger, Le meſchant n’a iamais voulu s’en corriger, rurqu'ou va lemepris qu’il a pour ma perſonne, Si pour d’autre que moy ſa vie s’abandonne :	Non, non, il ne faut plus suspendre sa colère, Jamais le malheureux n'eut dessein de me plaire, Son crime est médité, loing de s'en affliger, Lé chant n'a jamais voulu s'en corriger, rurqu'ou va lemepris qu'il a pour ma personne, Si pour d'autre que moi sa vie s'abandonne :
Non i’en fais vn ſerment ie ne le veux point voir;	Non j'en fais un serment ie ne le veux point voir;
Comme il faut le punir conſultons tout ce ſoir.	Comme il faut le punir consultons tout ce soir.
SCENE III.	SCÈNE III.
Agis, Sabine, Mses A pres tout ce fracas qu’eſt-ce que l’on peut dire?	Agis, Sabine, Mses A pres tout ce fracas qu'est-ce que l'on peut dire?
Procule & moy nous vous donnons aſſés à rire, Puis que voſtre credit peut bien tout hazarder, Taſchez au moins chez vous de nous r’accommoder.	Procule et moi nous vous donnons assez à rire, Puis que votre crédit peut bien tout hasarder, Tâchez au moins chez vous de nous raccommoder.
Sabine.	Sabine.
Commande abſolument, il n’eſt rien que ie puiſſe, Qui neſoit conuerty bien-toſt dans vn ſeruice.	Commande absolument, il n'est rien que sans puisse, Qui nesait converti bientôt dans un service.
Sabine s’en va.	Sabine s'en va.
SCENE IV.	SCÈNE IV.
a leinter as	a leinter as
Procule.	Procule.
Agis de mes mal-heurs vnique confident Et à qui mon deſaſtre eſt aſſez euident;	Agis de mes malheurs unique confident Et à qui mon désastre est assez évident;
Toy qui connois mon ſort, & où va ma diſgrace, Dis moy preſentement que faut il que ie faſſe, Tu ſçais combien de bruit, tu ſçais combien d’eſclat, Parmy tous les Romains à fait noſtre combat, mane douce quonte sģan enesa vsente miule , Et que ie n’oſeray l’aborder de ma vie, Dans ce mal ſi preſſant qu’y faire cher Agis?	Toi qui connais mon sort, et où va ma disgrâce, Dis moi présentement que faut -il que ieclasse, Tu sais combien de bruit, tu sais combien d'éclat, Parmi tous les Romains à fait quelque combat, mane douce quonte san enesa usente mivle , Et que sans n'oserai l'aborder de ma vie, Dans ce mal si pressant qu'y faire cher Agis?
Agis.	Agis.
C’eſt à preſent qu’il faut viſiter ſon logis, C’eſt à preſent qu’il faut auec beaucoup de ruſe, De voſtre auerſion que l’on la déſabuſe, Elle eſt vieille & l’amour dure plus fortementt, Dans ſes membres vſer, dans ſes vieux oſſemens, son fang prerque gere ne rera point diuorce;	C'est à présent qu'il faut visiter son logis, C'est à présent qu'il faut avec beaucoup de ruse, De votre aversion que l'on la désabuse, Elle est vieille et l'amour dure plus fortement, Dans ses membres user, dans ses vieux osséments, son sang prerque gère ne rera point divorce;
De cette paſſion qu’auec beaucoup de force, Ainſi c’eſt vn moyen pour vous mieux r’acrocher, Pourueu que vous preniés le ſoin d’en approcher.	De cette passion qu'avec beaucoup de force, Ainsi c'est un moyen pour vous mieux racrocher, Pourvu que vous preniez le soin d'en approcher.
Procule.	Procule.
Mais Agis penſe-tu que ſi toſt elle oublie, Que toute mon amour eſtoit pour Sulpiçie, Son eſprit ſi hautain ne pourra digerer?	Mais Agis pense-tu que si tôt elle oublie, Que toute mon amour était pour Sulpiçie, Son esprit si hautain ne pourra digérer?
Que pour d’autres appas i’aye oſé ſouſpirer, Et quand ie pouſſerois des ſouſpirs veritables, Elle en croira l’effet comme l’on croit des fables;	Que pour d'autres appas j'aie osé soupirer, Et quand tu pousserais des soupirs véritables, Elle en croira l'effet comme l'on croit des fables;
Quand ie prendrois des ſoins au fons qui ſeront vrais Elle croira touſiours qu’ils ſeront contrefais,	Quand jour prendrais des soins au fonds qui seront vrais Elle croira toujours qu'ils seront contrefais,
I Ie ne voy rien pour moy de ce qui l’enuironne, Sulpicie en courroux eſt preſt de ſa perſonne, Et Sabine aux yeux fins qui m’a touſiours menty, Peut-elle s’auiſer de prendre mon party?	I Je ne vois rien pour moi de ce qui l'environne, Sulpicie en courroux est prêt de sa personne, Et Sabine aux yeux fins qui m'a toujours menti, Peut-elle s'aviser de prendre mon parti?
Pour moy ie doute fort que l’on vueille & l’on puiſſe, Au prés d’elle iamais me rendre aucun ſeruice, Ie ne voy pas comment apres tant de meſpris, L’on pourra redonner creance à nos elprits.	Pour moi esprits doute fort que l'on veuille et l'on puisse, Au près d'elle jamais me rendre aucun service, Je ne vois pas comment après tant de mépris, L'on pourra redonner créance à nos élprits.
Agis.	Agis.
Les eſprits delicats, les perſonnes ſubtiles, Sçauent bien ſurmonter les choſes difficiles, Faut en ſi bien vſer que malgré ſon courroux, Elle tienne à plaiſir de reuenir à vous, De ſon premier tranſport pour qu’elle ſoit remiſe, Il l’a faut aborder auec grande franchiſe, Luy dire ingenuëment que vous auez deſſein, D'épouſer Sulpicie, & luy donner la main;	Les esprits délicats, les personnes subtiles, Savent bien surmonter les choses difficiles, Faut en si bien user que malgré son courroux, Elle tienne à plaisir de revenir à vous, De son premier transport pour qu'elle soit remise, Il l'a faut aborder avec grande franchise, Lui dire ingénument que vous avez dessein, D'épouser Sulpicie, et lui donner la main;
Mais que quand vous auez eu reconnu ſa flame, Vous l’aués auſſi-toſt bannie de voſtre ame, Que pour preſentement vous fuy venes offrir, Vn cœur touſiours conſtant iuſqu’au derhier ſouſpir.	Mais que quand vous avez eu reconnu sa flamme, Vous l'avez aussitôt bannie de votre âme, Que pour présentement vous fui venes offrir, Un cœur toujours constant jusqu'au derhier soupir.
Et qui luy dit tout bas ſans fraude & ſans malice, Qu’il ſera touſiours preſt d’embraſſer ſon ſeruice.	Et qui était dit tout bas sans fraude et sans malice, Qu'il sera toujours prêt d'embrasser son service.
Procule.	Procule.
Mais Agis entre nous comme enfin mon combat A reduit mon eſtime en fort mauuais état, Si Liuie vouloit prendre cét auantage.	Mais Agis entre nous comme enfin mon combat A duit mon estime en fort mauvais état, Si Livie voulait prendre cet avantage.
Agis.	Agis.
Pour s’allarmer ſi fort il faut n’eſtre pas ſage, Bien loin d’en eſſuyer vn traitement faſcheux, Vous verrés deuant vous renouueller ſes feux;	Pour s'alarmer si fort il faut n'être pas sage, Bien loin d'en essuyer un traitement fâcheux, Vous verrez devant vous renouveler ses feux;
Puiſque enfin cent raiſons vous forcent de luy plaire, Viſités la touſiours, ou douce ou en colere, Mettez Mettez vous tout entier à regagner ſon cœur, Si vous pouués encor en eſtre le vainqueur, Vous eſtes rétably dans la belle ieuneſſe, Vous voila pour iamais tout comblé de richeſſe, Le beau monde oubliant vos diſgraces d’amour, Se fera plus gallant pour vous faire la Cour.	Puisque enfin cent raisons vous forcent de lui plaire, Visités la toujours, ou douce ou en colère, Mettez Mettez vous tout entier à regagner son cœur, Si vous pouvez encor en être le vainqueur, Vous êtes rétabli dans la belle jeunesse, Vous voila pour jamais tout comblé de richesse, Le beau monde oubliant vos disgrâces d'amour, Se fera plus galant pour vous faire la Cour.
droentes Ie m’en vais donc la voir & luy parler ſans feinte,	droentes -Je m'en vais donc la voir et lui parler sans feinte,
Agis.	Agis.
Elle vient, parlés donc en homme exempt de crainte.	Elle vient, parlez donc en homme exempt de crainte.
SCEVEV.	SCEUEU.
