PARIS, Chez IEAN CORROZET, au Palais, ſur le perron de la Saincte Chapelle.	PARIS, Chez IEAN COROZET, au Palais, sur le perron de la Sainte Chapelle.
Non, non, ceste mort effroyable - - Me ſeroit bien plus agreable Que de changer ma volonté, Ny de rompre la chaſteté Dont ie reſous d’eſtre ſuiuie Iuſques à la fin de ma vie, Et ſi ie me faiſois ce tort Ie me tiendrois digne de mort.	Non, non, ceste mort effroyable - - Me seroit bien plus agréable Que de changer ma volonté, de rompre la chasteté Dont ie résous être suiuie Iusques la fin de ma vie, Et si Non , faisois ce tt Ie mort tiendrois digne de mort.
ARDENIE.	ARDENIE.
Puis que de Coridon Amour m’a rendu ſerue, C’eſt doncques à moy ſeule à qui le Ciel reſerue Le bien de le tirer de peine & de douleur, Et de le deliurer de ce triſte malheur:	Puis que de Coridon Amour m'a rendu serve, C'est donc à moi seule à qui le Ciel réserve Le bien de le tirer de peine et de douleur, Et de le délivrer de ce triste malheur:
Non, non, il ne faut pas que rien plus y pretende, Ny qu’vn autre ſujet à ma raiſon contende, Ie le viens demander par l’accord de la loy, Car le Ciel l’a faict naiſtre en ce mõde pour moy:	Non, non, il ne faut pas que rien plus y prétende, Ni qu'un autre sujet à ma raison contende, Je le viens demander par l'accord de la loi, Car le Ciel l'a fait naître en ce monde pour moi:
De ce braue deſir ie fus touſiours ſuiuie, Pour luy i’ay conſerué ma ieuneſſe & ma vie, Et ſi quelque autre choſe on doit point eſtimer, Ie n’en fais point de cas ſi ce n’eſt pour l’aimer.	De ce brave désir ainsi fus toujours suivie, Pour lui j'ai conservé ma jeunesse et ma vie, Et si quelque autre chose on doit point estimer, Je n'en fais point de cas si ce n'est pour l'aimer.
Donc, ô ſaincteluſtice, ô vous preſence Auguſte, Ne refuſez donc point ma requeste ſi iuste, Remettez en mes mains par vn diuin pardon t la vle & te corps de moncner Coridon.	Donc, ô saintelustice, ô vous présence Auguste, Ne refusez donc point ma requête si juste, Remettez en mes mains par un Amin pardon t la vle et te corps de moncer Coridon.
L’HERMITE.	L'HÉRMITE.
Ie ſçay par vne grand' pratique, Et par la ſcience magique Tout ce qu'au monde on peut ſçauoir, Ie ſçay tirer du bas manoir Les eſprits meſmes que la Parque Pouſſe à l’Acherontide barque, Mais ie fais bien encore plus, I'arreſte leflus & reflus De ceste grand' mer Occeane, Et ſçay rendre vn rocdiaphane, Endurcir la neige qui font A l’egaldu marbre d’vn mont, Et faire retourner la courſe Du Nil ſacré dedans ſa ſource, Et d’vn mot arreſter aux Cieux Le cours du Soleil radieux:	Je sais par une grand pratique, Et par la science magique Tout ce qu'au monde on peut savoir, Je sais tirer du bas manoir Les esprits mêmes que la Parque Pousse à l'Acherontide barque, Mais je fais bien encore plus, J'arrête leflus et reflus De cette grand' mer Océane, Et sais rendre un rocédiaphane, Endurcir la neige qui font A l'égaldu marbre d'Han mont, D' Hanne retourner la course Du Il sacré dedans sa source, Et d'un mot arrêter aux Cieux Le cours du Soleil radieux:
Et c’eſt pourquoy vous deuez croire Que ie ſçay la preſente hiſtoire De ces amans que vous voyez p–- Que les amours ont fouruoye Et rendu leur peine inutile:	Et c'est pourquoi vous devez croire Que ie sçay la présente histoire De ces amants que vous voyez p- Que les ouront ie Et rendu leur peine inutile:
Coridon ſçaches que Lucile » Eſt ton ſang & ta propre ſceur, De cela tu dois eſtre ſeur, Et ſoudain eſteindre en ton ame Ceſte fole ardeur qui t’enflame, Banniſſant ceſte paßion, Tranſportant ton affection A ceſte conſtante Ardenie Qui t’aime d’amour infinie.	Coridon saches que Lucile " Est ton sang et ta propre sceur, De cela tu dois être sûr, Et soudain éteindre en ton âme Cette Cole ardeur qui t'enflamme, Bannissant cette passion, Transportant ton affection A cette constante Ardénie Qui t'aime d'amour infinie.
ARDENIE.	ARDENIE.
O Coridon mon ſeul deſir, Ne reçois point à deſplaiſir Qu'ores ie te ſauue la vie, Car la mienne ſeroit rauie Par la ſeule fin de tes iours, Reçois mes ardentes amours, Et crois qu’il n’y arien au monde Qui en volonté me ſeconde:	Ô Coridon mon seul désir, Ne reçois point à déplaisir Qu'oresrit te sauve la vie, Car la mienne serait ravie Par la seule fin de tes jours, Reçois mes ardentes amours, Et crois qu'il n'y arien au monde Qui en volonté me seconde:
Non que pour ta peine abbreger Ie preſume en rien t'obliger, Mais t’oſtant de ceſte miſere It jan et qu'amont me ſait faire.	Non que pour ta peine abréger Je présume en rien t'obliger, Mais t'ôtant de cette misère It jan et qu'amont me sait faire.
CORIDON.	CORIDON.
Puis que les Cieux ontordonné Que pour vous du tout ie ſois né, Et ioint aux liens d’Hymenee, Ie le cede à la deſtinée, Et dés ores ie vous promets De ne vous delaiſſer iamais:	Puis que les Cieux ontordonnée Que pour vous du tout ie sois né, Et joint aux liens d'Hymène, Je le cède à la destinée, Et dès ores un vous promets De ne vous délaisser jamais:
Meſme encor apres que la vie De ce corps me ſera rauie, Et vous rendray l’affection Deuë à ceſte obligation.	Même encor après que la vie De ce corps me sera ravie, Et vous rendrai l'affection Deue à cette obligation.
SONNET DE CORIDON.	SONNET DE CORIDON.
O beau Temple diuin, où deuot ſe reclame Vn cœur tout plein de grace & de deuotlon, Temple illuſtre de fleur & de perfection, Où l’eſpoir me delaiſſe, & le deſir m'enflame.	Ô beau Temple divin, où dévot se réclame Un cœur tout plein de grâce et de dévotlon, Temple illustre de fleur et de perfection, Où l'espoir me délaisse, et le désir m'enflamme.
O Temple qui retient la beauté qui me trame Vne ſi triſte vie, & tant de paßion:	Ô Temple qui retient la beauté qui me trame Vne si triste vie, et tant de passion:
O beau Temple où chacun pour ſa punition Penſant laiſſer des vœux, y delaiſſe ſon ame.	Ô beau Temple où chacun pour sa punition Pensant laisser des vœux, y délaisse son âme.
O Temple ſolitaire!	Ô Temple solitaire!
ô beau cloiſtre eſcarté, Où l’Archerot Amour plein de felicité Comme vn autre Pſiches ma Bergere retire.	ô beau cloître écarté, Où l'Archerot Amour plein de félicité Comme un autre Psiches ma Bergère retire.
O beau Temple ſacré qui me rẽd malheureux, Gardant la deité qu’il faut que ie ſouſpire, On te deuoit nommer Temple des amoureux.	Ô beau Temple sacré qui me rẽd malheureux, Gardant la deité qu'il faut que sans soupire, On te devait nommer Temple des amoureux.
C.	Ç.
	
DAMETTE.	DAMETTE.
Amour ingrat & miſerable Cauſe du tourment qui m’accable, Tu me fais bien voir maintenant Que tu ne m’allois retenant Que ſous vne fraude apparente, Me voyant vn long temps errante, Apres vn ſujet deſguisé Dont mon cœur eſtoit embrasé:	Amour ingrat et misérable Causse du tourment qui m'accable, Tu me fais bien voir maintenant Que tu ne m'allais retenant Que sous une fraude apparente, Me voyant un long temps errante, Apres un sujet déguisé Dont mon cœur était embrasé:
Ores pour te faire paroiſtre Que tu ne ſeras plus mon maiſtre, Et que iamais ton vain pouuoir Ne poſſedera mon vouloir, Ie maudis tout deſir prophane, Vouant à la ſaincte Diane Tous mes vœux & ma chaſteté, Mon cœur, mon ame & ma beauté, Icy ie feray ma demeure, Seruant iuſqu’à tant que ie meure Dans ce temple deuot & ſainct, Où i'amais le feu n'eſt eſteint 2 Du flambeau dont la viue flame Icy bas va guidant mon ame.	Ores pour te faire paraître Que tu ne seras plus mon maître, Et que jamais ton vain pouvoir Ne possédera mon vouloir, Je maudis tout désir prophane, Vouant à la sainte Diane Tous mes vœux et ma chasteté, Mon cœur, mon âme et ma beauté, Ic ie tout ma demeure, Servant jusqu'à tant que je meure Dans ce temple dévot et saint, Où jamais le feu n'est éteint 2 Du flambeau dont la vive flambe Au dont la guidant mon ame.
axeteu mouee tempey a dons, Adieu, vous ne me verreZ plus.	axeteu après tempéi a dons, Adieu, vous ne me verrez plus.
ALEXIS.	ALEXIS.
Helas!	Hélas!
faut il que ie viue Apres qu'vnautre me priue Du ſeul bien & de l’eſpoir  junenuine fuijout auoir.	faut il que ici vive Après qu'autre me prive Du seul bien et de l'espoir junenvine fuijout avoir.
Non, non, il faut que ie meure, Que ſert d’en retarder l’heure.	Non, non, il faut que ici meure, Que sert d'en retarder l'heure.
CELIN.	CELYN.
I'oy ce Paſteur lamenter Qui ſe veut precipiter Du plus haut de ceſte roche, Quelque amourette l’accroche, Et luy trouble ſes eſprits.	J'ois ce Pasteur lamenter Qui se veut précipiter Du plus haut de cette roche, Quelque amourette l'accroche, Et lui trouble ses esprits.
Berger, que tu es eſpris D’vne cruelle manie Qui rend ta rai ſon bannie, Et te fait errer ainſi Plein d’ennuy & de ſouci, Sus eſteignons ceste flame, Et r’appelle dans ton ame La raiſonque ce tomrment Te rauit ſi doucement.	Berger, que tu es pris D'une cruelle manie Qui rend ta rai son bannie, Et te fait errer ainsi Plein d'ennui et de souci, Sus éteignons ceste flame, Et appelle dans ton âme La raisonque ce tomrment Te rauit si doucement.
ALEXIS.	ALEXIS.
Hé!	Hé!
laiſſe moy ie te prie Pendant que ceſte furie Me tient, & me peut guerir Du mal qui me fait mourir.	laisse -mo ie te prie Pendant que cette furie Me tient, et me peut guérir Du mal qui me fait mourir.
L’HERMITE.	L'HÉRMITE.
Malheureux que veux tu faire Reſoluant de te défaire?	Malheureux que veux tu faire Résoluant de te défaire?
O Dieul quel mal deſreiglé Te rend ſi fort aueuglé?	Ô Dieul quel mal desreiglé Te rend si fort aveuglé?
Boy de ceſt’eau de fonteine De quoy ceste taſſe eſt pleine, En fin ſa proprieté Guerit l’eſprit agité De la douleur violente Qui maintenant te tourmente, Et fait oublier ſoudain Tout l’amour, & le deſdain.	Boy de cette eau de fonteine De quoi cette tasse est pleine, En fin sa propriété Guerit l'esprit agité De la douleur violente Qui maintenant te tourmente, Et fait oublier soudain Tout l'amour, et le dédain.
CELIN.	CELYN.
Mon pere vous pouuez croire Que ie n'ay beſoin d’en boire, Carce mat déſeſpere.	Mon père vous pouvez croire Que ainsi n'ai besoin d'en boire, Carce mat désespère.
Ne m'a iamais alteré.	Ne m'a jamais altéré.
L’HERMITE.	L'HÉRMITE.
Si de ceſt' eau la puiſſance T’a donné de l’allegeance, Et quelque repos plus doux, Retournez vous en chez vous, Au frais de ce verd bocage Exercer le paſturage, Vous conſeruant deſormais Et la franchiſe & la paix:	Si de cet eau la puissance T'a donné de l'allégeance, Et quelque repos plus doux, Retournez vous en chez vous, Au frais de ce verd bocage Exercer le pâturage, Vous conservant désormais Et la franchise et la paix:
Laiſſez moy là ces pucelles Orgueilleuſes & rebelles Qui ſont cauſant vos douleurs,	Laissez -moi là ces pucelles Orgueilleuses et rebelles Qui sont causant vos douleurs,
Vn aſpic deſſous des fleurs, Vn poiſon parmy la créme:	Un aspic dessous des fleurs, Un poison parmi la crème:
Celuy qui ſagement aime Prend ce qu’il en peut auoir En fin, & nous faut preuoir Qu’amour eſt ieu de fortune, Qui veut ſon heure opportune:	Celui qui sagement aime Prend ce qu'il en peut avoir En fin, et nous faut prévoir Qu'amour est jeu de fortune, Qui veut son heure opportune:
Et donc ſans plus en parler Laiſſons maintenant aller Coridon & Ardenie Auec la ioye infinie De iouyr de ce deſir Qui donne tant de plaiſir:	Et donc sans plus en parler Laissons maintenant aller Coridon et Ardénie Avec la joie infinie De jouir de ce désir Qui donne tant de plaisir:
Laiſſons Lucile & Damette Que l’amoureuſe ſagette Ne ſçauroit plus entamer, Puis qu’elles veulent aimer Ce lieu ſaint qui les conuie De viure vne chaſte vie:	Laissons Lucile et Damette Que l'amoureuse sagette Ne saurait plus entamer, Puis qu'elles veulent aimer Ce lieu saint qui les convie De vivre une chaste vie:
Laiſſons aller Pan außi Plaindre l’amoureux ſoucy, L’ardeur & la chaude flame Sonnet de Celin parlant au ruiſſeau qui paſſe au Temple de Lucile.	Laissons aller Pan aussi Plaindre l'amoureux souci, L'ardeur et la chaude flamme Sonnet de Celin parlant au ruisseau qui passe au Temple de Lucile.
Plaiſant ruiſſelet que ie t’eſtime heureux D’arroſer en paſſant ſur ton areine blõde Ceſt endroit où ſe voit la plus belle du monde Rẽdre par ſes attraits le Ciel meſme amoureux.	Plaisant ruisselet que sans t'estime heureux D'arroser en passant sur ton âne blombe Cest endroit où se voit la plus belle du monde Rendre par ses attraits le Ciel était amoureux.
Quel pays, quel ſeiour fut iamais tant heureux Que ce vallon mollet où murmure ton onde:	Quel pays, quel séjour fut jamais tant heureux Que ce vallon mollet où murmure ton onde:
Puis que ceſte beauté que rien plus ne ſeconde Nous fait vn Paradis par ces bois ombrageux.	Puis que cette beauté que rien plus ne seconde Nous fait un Paradis par ces bois ombrageux.
Souuien toy l’autre iour au bord de ton riuage, Lors qu’elle estoit aßiſe au frais de ce fueillage Combien ſortoient d’appas & d’attraits de ſes yeux.	Souvien toi l'autre jour au bord de ton rivage, Lors qu'elle était assise au frais de ce fueillage Combien sortaient d'appas et d'attraits de ses yeux.
Imuſe Mais ô gentil ruiſſeau, dont, le doux bruit m’aTu ſerois plus content que ne ſont tous les Dieux, Si tu estois Alphee, elle ton Arethuſe.	Imuse Mais ô gentil ruisseau, dont, le doux bruit m'aTu serais plus content que ne sont tous les Dieux, Si tu étais Alphe, elle ton Arethuse.
Dont il ſent bruſler ſon ame:	Dont il sent brûler son âme:
Que chacun plein de raiſon S’en retourne en ſa maiſon, Pour animer ſon courage Au doux ſoin du paſturage.	Que chacun plein de raison S'en retourne en sa maison, Pour animer son courage Au doux soin du pâturage.
FIN.	FIN.
LE PASTEVR DESESPERE:	LE PASTEUR DÉSESPÉRÉ:
CLAVDIN.	CLAUDIN.
AS où eſt ma Dianette, E Las où eſt ma Nymphelette, Helas lou eſt mon eſpoir?	AS où est ma Dianette, E Las où est ma Nymphèlette, Hélas lou est mon espoir?
Où s’eſt-elle retirée Ores que ne la puis voir?	Où s'est-elle retirée Ores que ne la puis voir?
Helas!	Hélas!
gentilles Bergeres, Qui le long danſez legeres De ce bel ombrage eſpois, En amour qu’eſtes heureuſes, Paſtourelles amoureuſes, Et moy i’en meurs mille fois.	gentilles Bergères, Qui le long dansez légères De ce bel ombrage épois, En amour qu'êtes heureuses, Pastourelles amoureuses, Et moi j'en meurs mille fois.
La peine qu’amour me donne Fait qu’aux beſtes i’abandonne Mon pauure eſgaré troupeau, Qui belant par le riuage	La peine qu'amour me donne Fait qu'aux bêtes j'abandonne Mon pauvre égaré troupeau, Qui bêlant par le rivage
Teſmoigne la grande rage Qui me ronge le cerueau.	Témoigne la grande rage Qui me ronge le cerveau.
I’ay laißé mamaiſonnette, Et ma loure & ma houlette, Et ce que i’auois de biens:	J'ai laissé mamaisonnette, Et ma loure et ma houlette, Et ce que j'avais de biens:
Accompagné miſerable, D’vn tourment inſupportable Sans plus, & de mes deux chiens.	Accompagné misérable, D'un tourment insupportable Sans plus, et de mes deux chiens.
I’ay couru par les bocages, Par les champs, par les villages, Et des monts tout au trauers:	J'ai couru par les bocages, Par les champs, par les villages, Et des monts tout au travers:
Mais las!	Mais las!
rien ne ſe preſente Qui tant ſoit peu me contente Par ces incognus deſerts.	rien ne se présente Qui tant soit peu me contente Par ces inconnus déserts.
Par la foreſt pleine d’ombre I'ay paſſé mainte nuict ſombre Et mille & mille dangers:	Par la forêt pleine d'ombre J'ai passé mainte nuit sombre Et mille et mille dangers:
Sans plus à ma voix debile inenonej pond inutile Et les oyſeaux nuictagers.	Sans plus à ma voix débile inenonej pond inutile Et les oiseaux nuictagers.
Là ie plains mon infortune, Et la ſeule perte d’vne	Là notre plains mon infortune, Et la seule perte d'une
Qui eſt mon but pretendu:	Qui est mon but prétendu:
Ainſi que la Tourterelle D’vne complainte mortelle Gemit ſon amant perdu.	Ainsi que la Tourterelle D'une complainte mortelle Gémit son amant perdu.
Helas!	Hélas!
ie meurs de triſteſſe Ne voyant plus ma Deeſſe, Las!	Ne meurs de tristesse Ne voyant plus ma Déesse, Las!
ie meurs cent fois le iour:	Elle meurs cent fois le jour:
Mon ame deſconfortee En eſt ſi fort tourmentee, Qu'elle n'en peut plus d’amour.	Mon âme desconfortée En est si fort tourmentée, Qu'elle n'en peut plus d'amour.
Si dedans la dure eſcorce A la pitié quelque force Des arbres rangez icy, Ils m’enſeigneront de grace En quel lieu, en quelle place Eſt mon eſpoir, mon ſoucy.	Si dedans la dure écorce À la pitié quelque force Des arbres rangez ici, Ils m'enseigneront de grâce En quel lieu, en quelle place Est mon espoir, mon souci.
Si donc lapitié vous preſſe, Où verray-ie ma maiſtreſſe Ie vous ſupplie dictes moy:	Si donc lapitié vous presse, Où verrai-je ma maîtresse Je vous supplie dictes moi:
Helas!	Hélas!
c’eſt ma Dianette, C’eſt helas!	c'est ma Dianète, C'est hélas!
ma Nymphelette, Pour qui ie ſuis en eſmoy.	ma Nymphèlette, Pour qui Rom suis en émoi.
FRANCINE.	FRANCINE.
Pauure Berger miſerable, De ton mal inſupportable Comment n’aurions nous pitié?	Pauvre Berger misérable, De ton mal insupportable Comment n'aurions nous pitié?
Las!	Las!
nous auons faict eſpreuue Combien de mal il ſe treuue En vne vraye amitié.	nous avons fait épreuve Combien de mal il se trouve En une vraie amitié.
Encor que l’amour te preſſe De ta mignonne maiſtreſſe, Si ne faut il tout d’vn coup Laiſſer là tonpaſturage, Tes champs, ton fertil herbage, Et tes montonneaux au loup.	Encor que l'amour te presse De ta mignonne maîtresse, Si ne faut -il tout d'un coup Laisser là tonpturage, Tes champs, ton fertil herbage, Et tes montonneaux au loup.
CLAVDIN.	CLAUDIN.
Il ne me chaut de ricbeſſe, Bien plus que cela me preſſe L’amour dont ie ſuis eſpris:	Il ne me chaut de ricbesse, Bien plus que cela me presse L'amour dont je suis épris:
N’vſez donc de remonſtrance, Pluſtoſt donneZ m'allegeance.	N'une donc de remontrance, Plutôt donnés m'allégeance.
En m'enſeignant ma Cypris.	En m'enseignant ma Cypris.
Ia douze fois ſa carriere A faict la paſle courriere Depuis qu’ay mon bien perdu:	Ia douze fois sa carrière A fait la pâle courrière Depuis qu'ai mon bien perdu:
Mais i’eſtime peu de perte Si ie l’auois recouuerte, Qued auoir tant attendu.	Mais j'estime peu de perte Si ici l'avais recouverte, Que auoir tant attendu.
FRANCINE.	FRANCINE.
En elle ton ame toute Tu mets, mais fortie redoute Que tu ne perde tes pas:	En elle ton âme toute Tu mets, mais sortie redoute Que tu ne perde tes pas:
Pour la chercher ne te haſte, Car ie croy quelle eſt ingrate, Et qu'elle ne t’ayme pas.	Pour la chercher ne te hâte, Car ie crois quelle est ingrate, Et qu'elle ne t'aime pas.
Dreſſe pluſtoſt tapenſee Vers quelque fille auancée Soit en bien, ſoit en beauté, Qui ſoit d’antique lignage, Et bien riche en paſturage, Qui la paſſe en loyauté.	Dresse plutôt tapense Vers quelque fille avancée Soit en bien, soit en beauté, Qui soit d'antique lignage, Et bien riche en pâturage, Qui la passe en loyauté.
Elle t’eſt bien peu fidelle, Et moy ie tayme plus qu’elle, Mets y donc ton amitié:	Elle t'est bien peu fidèle, Et moi ie me plus qu'elle, Mets y donc ton amitié:
Ie ſuis de maiſon meilleure, Aux champs i'ay belledemeure.	Je suis de maison meilleure, Aux champs j'ai belledemeure.
I Et plus de biontu monioi	I Et plus de biontu monioi
CLAVDIN.	CLAUDIN.
Bien que tu ſois, Paſtourelle, Riche, & gentille & belle, Si ne veux-ie pas pourtant, Or' qu’ayes tout l’or du monde, Qu'à toy ſoit la terre ronde, Changer ce que i’aime tant.	Bien que tu sois, Pastourelle, Riche, et gentille et belle, Si ne veux-je pas pourtant, Or' aies tout l'or du monde, Qu'à toi soit la terre ronde, Changer ce que j'aime tant.
Puis qu’autre aduis ne me donne Pour chercher, ie t’abandonne, Le ſeul ſouſtien de mes iours:	Puis qu'autre avis ne me donne Pour chercher, Elle t'abandonne, Le seul soutien de mes jours:
I’aime mieux finir pour elle, Bien qu’elle me ſoit cruelle, Et ma vie, & mes amoûrs.	J'aime mieux finir pour elle, Bien qu'elle me soit cruelle, Et ma vie, et mes amours.
FRANCINE.	FRANCINE.
Quoy donc hors de ta penſee Ceſte fureur inſenſee Pour iamais ne ſortira?	Quoi donc hors de ta pensée Cette fureur insensée Pour jamais ne sortira?
Lors à moy pauure Francine, Bien que ie n’en face mine De dueil le cœur creuera.	Lors à moi pauvre Francine, Bien que je n'en face mine De deuil le cœur crèvera.
Tu diſois tantoſt heureuſes	Tu disais tantôt heureuses
Les Bergeres amoureuſes, Non pas celles comme moy, Qui ſuis de l’amour eſpriſe De celuy là qui ne priſe Mon amour ny mon eſmoy.	Les Bergères amoureuses, Non pas celles comme moi, Qui suis de l'amour éprise De celui là qui ne prise Mon amour ni mon émoi.
Voy Claudin, voy ce teint paſle, Voy ma beauté qui s’eſgale A celle de ta Cypris:	Vois Claudin, vois ce teint pâle, Vois ma beauté qui s'égale À celle de ta Cypris:
Penſe combien d’heritage I’ay plus qu'elle d’auantage, Voy mes iardins, mes pourpris.	Pense combien d'héritage J'ai plus qu'elle d'avantage, Vois mes jardins, mes pourpris.
Endure vn peu:	Endure un peu:
que veut dire Ce mal gracieux ſouſrire?	que veut dire Ce mal gracieux sousrire?
Où fuis-tu mon pauure cœur?	Où fuis-tu mon pauvre cœur?
Teitje taque le de taiſſe Iuſqu'à ce que ie te preſſe.	Teitje taque le de taisse Jusqu'à ce que tu te presse.
De tes leures la douceur?	De tes lèvres la douceur?
CLAVDIN.	CLAUDIN.
Sus importune Bergere, Plus cent mille fois legere Que l’inconſtant flot de mer, Ie n'ay de tes amours cure:	Sus importune Bergère, Plus cent mille fois légère Que l'inconstant flot de mer, Je n'ai de tes amours cure:
F iiij.	 Fij.
Vne qui danſe n'endure Comme toy, pour trop dimer.	Une qui danse n'endure Comme toi, pour trop dimer.
FRANCINE.	FRANCINE.
Pour l'eſperance ie danſe Qu'vn iour i'auray iouyſſance De Claudin que i’aime tant:	Pour l'espérance ici danse Qu'un jour j'aurai iouyssance De Claudin que j'aime tant:
Or' en pleurs ie me conſomme, Que tu n'es, ô cruel homme, De mon amour plus content.	Or' en pleurs Dieux me consomme, Que tu n'es, ô cruel homme, De mon amour plus content.
Cruel trop tu me deſdaignes, Et ſeulement tu ne daignes D’vn baiſer me ſoulager:	Cruel trop tu me dédaignes, Et seulement tu ne daignes D'un baiser me soulager:
Iamais en noſtre village Ne fut cognu de ceſt âge Vn plus mal appris Berger.	Jamais en notre village Ne fut connu de cette âge Un plus mal appris Berger.
Las!	Las!
moy donc pauure pucelle, Las!	moi donc pauvre pucelle, Las!
moy pauure Paſtourelle, Las helas!	moi pauvre Pastourelle, Las hélas!
morte ie ſuis, Ayant perdu l’eſperance D’auoir de toy iouyſſance, Ie vais me ietter au puits.	morte grande suis, Ayant perdu l'espérance D'avoir de toi jouissance, Je vais me jeter au puits.
CLAVDIN.	CLAUDIN.
Aimer rien ie ne ſouhaitte Sinon que ma Dianette, Tout en elle eſt mon ſoucy, Plus que toy mille fois belle:	Aimer rien ie ne souhaite Sinon que ma Dianette, Tout en elle est mon souci, Plus que toi mille fois belle:
Si pour moy meurs Paſtourelle, Ie mourray pour elle außi.	Si pour moi meurs Pastourelle, Je mourrai pour elle aussi.
FRANCINE.	FRANCINE.
Helas!	Hélas!
au moins que ie touche Le doux corail de ta bouche, Si plus auoir ie ne puis:	au moins que ici touche Le doux corail de ta bouche, Si plus avoir ici ne puis:
Eſt-ce ainſi que tu en vſes?	Est-ce ainsi que tu en vses?
Ha cruell tu me refuſes, Et comme feu tu me fuis.	Ha cruel tu me refuses, Et comme feu tu me fuis.
Laiſſez ces danſes, compagnes, Laiſſez ces prez, ces campagnes, Laiſſez ces champs, plorez moy, Plorez toute la miſere De ceſte pauure Bergere, Qui meurt d’amoureux eſmoy.	Laissez ces danses, compagnes, Laissez ces prez, ces campagnes, Laissez ces champs, plorez moi, Plorez toute la misère De cette pauvre Bergère, Qui meurt d'amoureux émoi.
–	
PROCES D’AMQVR.	PROCÈS D'AMUR.
TLAIDOYAR DE LAMANT.	TLAIDOYAR DE LAMANT.
E plaide contre Amour, & bien que ie m'ouE blie, Eſcoutez mes raiſons, meßieurs, ie vous ſupplie, Eſcoutez mes raiſons, & regardez combien Ie ſouffre de douleurs pour auoir fait du bien.	E plaide contre Amour, et bien que je m'ouE blye, Écoutez mes raisons, messieurs, enfin vous supplie, Écoutez mes raisons, et regardez combien Je souffre de douleurs pour avoir fait du bien.
Amour que l’on fait Dieu, Dieu de telle puïſſance, Qu'il met les plus grãds Rois ſous ſon obeiſſance, Eſt vn traiſtre enchanteur qui par enchantemẽt Domine des mortels le foible entendement.	Amour que l'on fait Dieu, Dieu de telle puissance, Qu'il met les plus grands Rois sous son obéissance, Est un traître enchanteur qui par enchantement Domine des mortels le faible entendement.
Iforce Meßieurs, vous ſçaucz bien qu'eſt-ce que de ſa Comme il cache vn venin ſous vne belle eſcorce, -- .	Iforce Messieurs, vous saucz bien qu'est-ce que de sa Comme il cache un venin sous une belle écorce, -- .
.	.
.	.
C 2 – -	Ç 2 C2 -
Comme il eſt menſonger, comme il ſe plaiſt außi A tromper ceux qu’il tient en peine & en ſoucy.	Comme il est mensonger, comme il se plaît aussi A tromper ceux qu'il tient en peine et en souci.
Ie ſçay qu’aucun de vous ne doute que ſes flames Ne ſoient vrayes poiſons qui tourmentent nos ames:	Je sais qu'aucun de vous ne doute que ses flammes Ne soient vraies poisons qui tourmentent nos âmes:
Ie ſçay que vous ſçauez encores mieux que moy, Qu'Amour eſt deſloyal & n’agueres de foy, Vous auez maintefois eſprouué ſa malice, Ne me refuſez point de me faire iuſtice, Ne me refuſez point ce qui eſt de raiſon, Ie ſuis captif lié, nuict & iour en priſon;	Je sais que vous savez encor mieux que moi, Qu'Amour est déloyal et n'aguères de foi, Vous avez maintefois éprouvé sa malice, Ne me refusez point de me faire justice, Ne me refusez point ce qui est de raison, Je suis captif ié, nuit et jour en prison;
Il ſe ſert de mon cœur comme d’vne fournaiſe, Où de mille rigueurs il anime ſa braiſe, Ie bruſle, ie conſomme en triſteſſe mes iours, Meßieurs, ie vous demande à ceſte fois ſecours, Vous eſtes obligez à vn chacun de rendre Le droit, & contre tous la iuſtice defendre:	Il se sert de mon cœur comme d'une fournaise, Où de mille rigueurs il anime sa braise, Je brûle, on consomme en tristesse mes jours, Messieurs, Seigneur vous demande à cette fois secours, Vous êtes obligez à un chacun de rendre Le droit, et contre tous la justice défendre:
Ie ſuis le droit moy-meſme, or donc ayez mon fait En voſtre ſouuenãce, & vueillez s’il vous plaiſt, Sans me faire languir me deliurer de peine, Viure comme ie fais c’eſt eſprouuer la geſne.	Je suis le droit moi-même, or donc ayez mon fait En votre souvenance, et veuillez s'il vous plaît, Sans me faire languir me délivrer de peine, Vivre comme tu fais c'est éprouver la gêne.
A partie, meßieurs, parle indiſcretemẽt, NISaouf voſtre bon aduis & meilleur iugement, Vous ſçauez qui ie ſuis, voꝰ cognoiſſez ma mere Vous ſçauez trop combien le monde me reuere, Et toutesfois ce ſot tout enflé de courroux, ſvous, M’a blaſmé ſans reſpect maintenant deuant Ne me laiſſez brauer deuant vostre preſence, Ou ſi vous l’endurez, i’en feray la vengeance:	À partie, messieurs, parle indiscretemẽt, NISaouff votre bon avis et meilleur jugement, Vous savez qui ie suis, voù connaissez ma mère Vous savez trop combien le monde me révère, Et toutefois ce sot tout enflé de courroux, svous, 'a blâmé sans respect maintenant devant Ne me laissez braver devant votre présence, Ou si vous l'endurez, l'en ferai la vengeance:
