Extraict du Priuilege du Roy.	Extrait du Privilège du Roi.
LEANDRE.	LÉANDRE.
La pure verité cauſe mon aſſeurance Et ie n’emprunte rien d’vne vaine apparence, leonis eſt mon pere, & le Prince du iour A faict de ſes maïſons vingt fois le meſme tour, Depuis que dans BiZance vn rigoureux ſeruage Exerce ma conſtance, & conſomme mon aage, Enfin, et mon courage, & ma fidelité Ont faict au grand Seigneur ſigner ma liberté, I'ay voulu voir Florence, où les yeux de Madame Ont eſté les autheurs de ma pudique flame, Et la peine que i’eus de la voir librement Ma depuis faict reſmart a tt ueguifement.	La pure vérité cause mon assurance Et ainsi n'emprunte rien d'une vaine apparence, leonis est mon père, et le Prince du jour A fait de ses maïsons vingt fois le rés te, Depuis que dans Bizance un rigoureux servage Exerce ma constance, et consomme mon âge, Enfin, et mon courage, et ma fidélité Ont fait au grand Seigneur signer ma liberté, J'ai voulu voir Florence, où les yeux de Madame Ont été les auteurs de ma pudique flamme, Et la peine que j'eus de la voir librement Ma depuis faict résart a tt tueguifement.
:	:
I'ay pour charmer le temps, & pour me ſatisfaire En mes plus ieunes ans appris l’art de pourtraire, Et i’aymois par inſtinct cette condition Comme vn moyen futur à mon affection.	J'ai pour charmer le temps, et pour me satisfaire En mes plus jeunes ans appris l'art de pourtraire, Et j'aimais par instinct cette condition Comme un moyen futur à mon affection.
CELIANTE.	CELIANTE.
O Dieux!	Ô Dieux!
qu’ay-ie entendu, iadis vn ſort contraire Entre les mains des Turcs auoit liuré mon frere, Et le long déplaiſir de ne le reuoir pas Nous auoit ſeulement faict croire ſon trépas, Eſt-ce luy, que ie voy?	qu'ai-je entendu, jadis un sort contraire Entre les mains des Turcs avait livré mon frère, Et le long déplaisir de ne le revoir pas Nous avait seulement fait croire son trépas, Est-cefois, que sans vois?
LEANDRE.	LÉANDRE.
Chriſante, eſt nostre mere,	Chrysante, est notre mère,
CELIANTE.	CELIANTE.
C’eſt luy n’en doutons plus;	C'est notre n'en doutons plus;
que le Ciel m'eſt proſpere, Et qu’vn ſecret instinct me faict voir clairement Ce bien que ie retreuue en cet heureux moment.	que le Ciel m'est prospère, Et qu'un secret instinct me fait voir clairement Ce bien que notre retreuue en cet heureux moment.
LEANDRE.	LÉANDRE.
Et temps, a mes ennuys, durant ce long voyage Ont de mon ſouuenir effacé vostre image, Mais auec voſtre nom, vostre confeßion Eſtablit ma croyance, & mon affection.	Et temps, à mes ennuis, durant ce long voyage Ont de mon souvenir effacé votre image, Mais auec jours nom, votre confession Établit ma croyance, et mon affection.
CELIANTE.	CELIANTE.
O celeste rencontre!	Ô céleste rencontre!
ô diuine aduanture!	ô divine aventure!
Que de ioye en ce cœur excite ta nature, Nos vœux ſont exaucés, mon frere voit le iour.	Que de joie en ce cœur excite ta nature, Nos vœux sont exaucès, mon frère voit le jour.
Et le Ciet me te rend en cet heureux ſeiour,	Et le Ciet me te rend en cet heureux séjour,
ERASME.	ERASME.
O diuin changement!	Ô divin changement!
CELIANTE.	CELIANTE.
Accordés cette belle Aux ſainctes paßions d'vn amant ſi fidelle, C’eſt luy, n’en doutés plus, & ſa condition Le rend digne ma ſœur de ſon ambition, Ses biens, & ſon merite égalent ſa naiſſance, Et ſon chaſte deſſein, repare ſon offence.	Accordez cette belle Aux sainte passions d'un amant si fidèle, C'est lui, n'en doutés plus, et sa condition Le rend digne ma sœur de son ambition, Ses biens, et son mérite égalent sa naissance, Et son chaste dessein, répare son offense.
ERASME.	ERASME.
Ie ne conſerue point en ce bien ſans égal Plus de reſſentiment que ſon propre riual, D'vne commune voix beniſſés l’auanture Qui conſerue les iours, & repare l’iniure, Li vonnen eoo pruisins eomo moimcomorent les Cieux Aux Ar- Laiſſés regner la ioye, & la paix en ces lieux, Lucidor ſouffre aſſés, ſes flames ſont ſes peines Et les liens d’amour, ſeront ſes ſeules chaiſnes:	Je ne conserve point en ce bien sans égal Plus de ressentiment que son propre rival, D'une commune voix benissés l'aventure Qui conserve les jours, et répare l'injure, Li vonnen eoo pruisins eomo moimcomorent les Cieux Aux Ar- Laissés régner la joie, et la paix en ces lieux, Lucidor souffre assés, ses flammes sont ses peines Et les liens d'amour, seront ses seules chaînes:
CELIANTE Quels vœux ſuccederont au mauuais traictement D’vn frere iniurieux en ſon aueuglement:	CELIANTE Quels vœux succéderont au mauvais traitement D'vn frère injurieux en son aveuglement:
Quels ſeruices rendus quelles peines futures Uous pourront Lucidor reparer ces iniures, Si le reſſentiment d'vn cœur intereſſé N’excuſe les diſcours qui vous ont offencé.	Quels services rendus quelles peines futures Uous pourront Lucidor réparer ces injures, Si le ressentiment d'un cœur intéressé N'excuse les discours qui vous ont offensé.
LVCIDOR, ſous le nom de Leandre.	LUCIDOR, sous le nom de Léandre.
Partagés les plaiſirs que le Ciel nous enuoye, Je ne puis condamner la cauſe de ma ioye, Et i’excuſe ayſément vn aueugle courroux A qui ie ſuis tenu d’vn changement ſi doux, Que les proſperités ſuccedent aux ſupplices Oublions nos ennuys, & gouſtons nos delices, Enfin le Ciel Celie, eſt propice à mes vœux Et mes maux ſont ſuiuis de la fin que ie veux, Nous deuons à l’enuy cherir cet heureux frere e jaionujuo deſpens ceſſer nostre miſere.	Partagez les plaisirs que le Ciel nous envoie, Je ne puis condamner la cause de ma joie, Et j'excuse aisément un aveugle courroux A qui tu suis tenu d'un changement si doux, Que les prospérités succèdent aux supplices Oublions nos ennuis, et goûtons nos délices, Enfin le Ciel Célie, est propice à mes vœux Et mes maux sont suivis de la fin que je veux, Nous devons à l'envi chérir cet heureux propre é jaionujuo dépens cesser notre misère.
ELIE.	ÉLIE.
Que ie luy dois de vœux.	Que quelque grande dois de vœux.
ERASME.	ERASME.
Uoyons cette beauté, Qui voüoit ce matin ſa peïne à ta ſanté.	Uoyons cette beauté, Qui vienne ce matin sa péine à ta santé.
M ij	M ij
SCENE QVATRIESME.	SCÈNE QUATRIÈME.
CELIANTE, LEANDRE, ERASME, CELIE, LA NOVRRICE, FIL'ENE, ANGELIQVE, CLONIMAND.	CELIANTE, LÉANDRE, ERASME, CELIE, LA NOURRICE, FIL'ENE, ANGELIQUE, CLONIMAND.
ERASME, continue.	ERASME, continue.
Are,& pieuſe fille, heureuſe Pelerine, N Ioüy des longs honneurs que le Ciel te deſtine, Et poſſede cent ans vne proſperité Digne de ta naiſſance, & de ta charité, Nos maux ſont acheués, Lucidor & Celie Sont ſatisfaicts du ſort par le nœud qui les lie, Et nous te ſouhaittons vn ſeruage pareil Auant que cette nuict nous cache le Soleil.	Arre,et pieuse fille, heureuse Pèlerine, N Ioüy du sorts honneurs que le Ciel te destine, Et possède cent ans quelque prospérité Digne de ta naissance, et de ta charité, Nos maux sont achevés, Lucidor et Celie Sont satisfaits du sort par le nœud qui les lie, Et nous te souhaitons un servage pareil Avant que cette nuit nous cache le Soleil.
ANGELI E.	ANGELY .
Souhaittés vous pluſtost que cet eſprit volage Ne ſe repente pas de la foy qui l’engage, Craignés vn changement où preſſes ce trompeur, Celie en mon exemple a des ſuiets de peur, Et ce perfide autheur du feu qui me conſume De l’infidelité s’eſt faict vne couſtume, Geirit pau vil obiet d’vne parfaicte amour, Et le plus criminel qui reſpire le iour.	Souhaitez -vous plutôt que cet esprit volage Ne se repente pas de la foi qui l'engage, Craignès un changement où presses ce trompeur, Célie en mon exemple a des sujets de peur, Et ce perfide auteur du feu qui me consume De l'infidélité s'est fait une coutume, Geirit pau vil objet d'une parfaite amour, Et le plus criminel qui respire le jour.
LVCIDOR,ſous le nom de Leandre.	LUCIDOR,sous le nom de Léandre.
Le plus religieux, ne peut ſans iniuſtice S’il cognoiſt mon eſprit m’accuſer de ce vice, Et vous rendés à tort ſuſpect de trahiſon Une amour ſans exemple, & ſans comparaiſon;	Le plus religieux, ne peut sans injustice S'il connaît mon esprit m'accuser de ce vice, Et vous rendez à tort suspect de trahison Une amour sans exemple, et sans comparaison;
Celie à la premiere aſſeruy ma franchiſe 2 Ses beaux yeux ſont autheurs de ma premiere priEt ie perdray plustoſt le bien de la clarté Que le ferme deſſein de ſeruir ſa beauté.	Celie à la première asservi ma franchise 2 Ses beaux yeux sont auteurs de ma première priEt ie perdrai plutôt le bien de la clarté Que le ferme dessein de servir sa beauté.
ERTECM J'accuſe Lucidor;	ERTEC J'accuse Lucidor;
LEANDRE.	LÉANDRE.
Sans raiſon legitime,	Sans raison légitime,
JELIQ E.	JELIQ É.
La raiſon deffend donc, qu’on n’accuſe le crime, Qu'il paroiſſe à mes yeux & ce perfide amant Rougira de ma peine, & de ſon changement.	La raison défend donc, qu'on n'accuse le crime, Qu'il paraisse à mes yeux et ce perfide amant Rougira de ma peine, et de son changement.
LVCIDOR.	LUCIDOR.
Ie ſuys ce Lucidor, qui poſſede ma Dame, M iij	Je suis ce Lucidor, qui possède ma Dame, M jijà
AI GELIQ E.	AI GÉLIQ E.
Vn autre eſt le ſuiet du courroux qui m'enflamme, Me ſerois-ie abuſee à ce nom ſeulement?	Un autre est le sujet du courroux qui m'enflamme, Me serais-je abusée à ce nom seulement?
Dmiume iqu en toute eſpon fueceue à mon jour ment.	Disume iqu en toute espon fecue à mon jour ment.
ERASME.	ERASME.
Madame ray pour vous vne eſperance vaine Ou i’auray le bon-heur de vous tirer de peine.	Madame rai pour vous une espérance vaine Ou j'aurai le bonheur de vous tirer de peine.
CLORIMAND.	CLORIMAND.
Lè Ciel nous fauoriſe.	Lé Ciel nous favorise.
ERASME.	ERASME.
Un Seigneur de renom A commun auec luy ſon deſſein, et ſon nom, Mais ſon eſpoir eſt vain, et Celie est acquiſe A ce riual ſubtil meſme auant que promiſe, Son adreſſe eſt fatale aux vœux de ſes riuaux, Il s’eſt donné deſia le fruict de ſes trauaux, Et la neceßité de conioindre leurs ames Laiſſe le change libre au ſuiet de vos flames, Si vostre bien dépend de cet heureux vainqueur Employés tous nos ſoings, ſonderay-ie ſon cœur?	Un Seigneur de renom A commun homme même son dessein, et son nom, Mais son espoir est vain, et Celie est acquise A ce rival subtil même avant que promise, Son adresse est fatale aux vœux de ses rivaux, Il s'est donné déjà le fruit de ses travaux, Et la nécessité de conjoindre leurs âmes Laisse le change libre au sujet de vos flammes, Si votre bien dépend de cet heureux vainqueur Employés tous nos soings, sonderai-je son cœur?
Scauray-ie quel ſuiet cauſe ſon inconſtance, Et vous ſuffira-t’il de voir ſa repentance?	Saurai-je quel sujet cause son inconstance, Et vous suffira-t-il de voir sa repentance?
ANGELI E Puis-ie auoir le plaiſir de luy parler iey Prenés en ma faueur vn ſemblable ſoucy, Mais ſur tout, qu’il ignore, où tendra ſa venuë Je luy veux quelque temps parler comme incogneuë, Et ſans prouuer, combien, i’ay l’eſprit aſſailly, Voir ſi comme ſon cœur, ſa memoire a failly.	ANGELY E Puis-je avoir le plaisir de lui parler R Prenés en ma faveur un semblable souci, Mais sur tout, qu'il ignore, où tendra sa venue Je a veux quelque temps parler comme inconnue, Et sans prouver, combien, j'ai l'esprit assailly, Voir si comme son cœur, sa mémoire a failly.
ERASME Fiés moy ſeulement cette charge amoureuſe Et viues en l'eſpoir de viure plus neureuſe, Ie le voy, cachez vous.	ERASME Fiez moi seulement cette charge amoureuse Et vives en l'espoir de vivre plus neureuse, Je le vois, cachez vous.
ANGELIQ TE, Je vous deuray le tour, oi t'oviens par oos joings, ià ſin de mon amour.	ANGELIQ TE, Je vous devrai le tour, oi t'oviens par oos joings, ià sin de mon amour.
SCENE CINQVIESME.	SCÈNE CINQUIÈME.
LVCIDOR,FILIDAN,	LUCIDOR,FILIDAN,
FILIDAN, Nfin, vous poſſedés cette heureuſe franchiſe, EQue les yeux de Celie, ou ſes biens auoient Quelle autre deſormais, charmera vos eſprits Prendrés vous Celimene, Amaranthe, ou Cloris, A qui ſera l’honneur de voſtre ardeur nouuelle?	FILIDAN, Nfin, vous possédez cette heureuse franchise, ÉQue les yeux de Celie, ou ses biens avaient Quelle autre désormais, charmera vos esprits Prendrés vous Celimène, Amaranthe, ou Cloris, À qui sera l'honneur de votre ardeur nouvelle?
Prenés les toutes trois, vous aurés la plus belle, Celimene eſt charmante, & n’a que ce deffaut Qu'elle ſe communique vn peu plus qu’il ne faut, La reſerue est priſable en l’eſprit d’vne fille, Que vous ſemble de l’autre, Amaranthe eſt gentille, Son eſprit m’a paru dans quelque occaſion, I'y trouue toutefois de la confuſion, Cloris me plairoit mieux ſa grace est naturelle, Son eſprit eſtimable, & ſon humeur ſi belle, Que ſon doux entretien charme tous les eſprits, Elle ſçait des meilleurs le merite, & le prix, Meſme priſe des vers, blaſme, ou priſe vne vaine, Et certes en ce poinct ie la trouue vn peu vaine.	Prenez -les toutes trois, vous aurés la plus belle, Celimène est charmante, et n'a que ce défaut Qu'elle se communique un peu plus qu'il ne faut, La réserve est prisable en l'esprit d'une fille, Que vous semble de l'autre, Amaranthe est gent, Son esprit m'a paru dans quelque occasion, J'y trouve toutefois de la confusion, Coris me plairoit mieux sa grâce est naturelle, Son esprit estimable, et son humeur si belle, Que son doux entretien me tous les esprits, Elle avait des meilleurs le mérite, et le prix, Même prise des vers, blâme, ou prise des vers, Ou certes ou cepoinct ie la trouue en ce vaine.
LVCIDOR.	LUCIDOR.
Tu le prends vn peu haut.	Tu le prends un peu haut.
FILIDAN.	FILIDAN.
Je vays plus haut encor Car i’ay treuué des vers l’eſtimable threſor, Cet aymant des eſprits, cet art de plaire aux Dames D’enſorceler les cœurs, & d’enchanter les ames.	Je vais plus haut encor Car j'ai trouvé des vers l'estimable trésor, Cet aimant des esprits, cet art de plaire aux Dames Densorceler les cœurs, et d'enchanter les âmes.
VCIDOR.	VCIDOR.
omment:	omment:
tu faicts des vers?	tu faits des vers?
FILIDAN	FILIDAN
FILIDAN, Ouy, mais vers en effect, Qui ne dementent point l'eſtime qu’on en faict, Nobles, ſolides, forts, & non pas de ces rithmes Par qui mille ont acquis des noms illegitimes, Et paſſent pour autheurs en la commune voix De ceux qui de noſtre art n'ont iamau ſceu les loix.	FILIDAN, Oui, mais vers en effet, Qui ne démentent point l'estime qu'on en fait, Nobles, solides, forts, et non pas de ces rythmes Par qui mille ont acquis des noms illégitimes, Et passent pour auteurs en la commune voix De ceux qui de notre art n'ont jamau sceu les lois.
VCIDOR.	VCIDOR.
En ſemblable mestier, chacun s’eſtime maiſtre, Tous y ſont ignorame & pan enme erou t'eſtre Peu ſçauent en cet art reüßir comme il faut Et chacun l’vn de l’autre accuſe le deffaut.	En semblable métier, chacun s'estime maître, Tous y sont ignorme et pan enme erou t'être Peu pavent en cet art réussir comme il faut Et chacun l'un de l'autre accuse le défaut.
FILIDAN.	FILIDAN.
Le iugement eſt libre & le prix qu’on me nie, Ie ne l’attire point auecques tyrannie, Je ne pretends charmer les Dieux, ny les humains Je n'ay point arraché de lauriers de leurs mains Si l'on m'en voit porter on les met ſur ma teſte, Je les dois à mon style,& non à ma requeſte, J’ay peu de vanité:	Le jugement est libre et le prix qu'on me nie, Je ne l'attire point manques tyrannie, Je ne prétends charmer les Dieux, ni les humains Je n'ai point arraché de lauriers de leurs mains Si l'on m'en voit porter on les met sur ma tête, Je les dois à mon style,et non à ma requête, J'ai peu de vanité:
mais pour le moins ie croy Laiſſer de tant d’Autheurs quelque nombre apres mo Et me vognoiſtre aſſés en ce ſacré myſtere Pour oſer diſcoufir, ou cent ſe doiuent taire, Mes vers, comme beaucoup ne ſont point approuués Pour vn meſlange obſcur de termes releués, Dont le ſens eſt confus, et qui ne ſignifient Que la ſterilité de ceux qui verifient, Qui plaiſent toutefois & ſement des appas Au peuple admirateur de ce qu’il n’entend pas, D’autres parlent touſiours d’vne fleur, ou d’vn arbre Entretiennent vne onde interrogent du marbre, Et n’oZent haZarder leurs eſprits lents, et lourds Iuſqu’à l’expreßion ſolide diſcours, Ma muſe ne ſent point leur foibleſſe, & leur peine, Ie tire mes penſers d’vne meilleure vains:	mais pour le moins vertu cro Iser de tant d'Auteurs quelque nombre après mo Et me vognoistre assez en ce sacré mystère Pour oser discouffir, ou cent se doivent taire, Mes vers, comme beaucoup ne sont point approuvés Pour un mélange obscur de termes relevez, Dont le sens est confus, et qui ne signifient Que la stérilité de ceux qui vérifient, Qui plaisent toutefois et sèment des appas Au peuple admirateur de ce qu'il n'entend pas, autres parlent pas fleur, ou D' a Ute onde interrogent du marbre, Ou d'uN haZarder fleur esprits lents, et ou D'une aexpression solide discours, a te ne on point leur adresse, et leur peine, Ietiremes pensers d meilleure mar:
I'écry plus noblement, & ſans beaucoup reſuer Ce qui de ſoy languit ie le ſçay releuer Mes toers ont des peautes ſi neitemeni ecloſes, Que l’œil d’vn enfant meſme, y voit de belles choMais vous eſtimerés ces diſcours vn peu vains.	J'écri plus noblement, et sans beaucoup rêver Ce qui de soi languit était le sais relever Mes toers ont des peautes si neitemeni écloses, Que l'œil d'un enfant Seigneur, y voit de belles choMais vous estimerez ces discours un peu vains.
CIDOR.	CIDOR.
Autant, que le ſont ceux de tous les écriuains.	Autant, que le sont ceux de tous les écrivains.
Tous priſent leur ſçauoir tous eſtiment leurs voiles, Et tous penſent auoir le ſecret des merueilles, Mais fort peu, Filidan ſont au haut de ce mont Ou l’on n’arriue point, que le laurier au front,	Tous prisent leur savoir tous estiment leurs voiles, Et tous pensent avoir le secret des merveilles, Mais fort peu, Filidan sont au haut de ce mont Ou l'on n'arrive point, que le laurier au front,
LIDAN.	LIDAN.
J'eſpere toutefois l'honneur de vos ſuffrages Si vous examinés quelqu’vn de mes ouurages, Ma muſe en celuy-cy, blaſme la cruauté D’vne aymable, charmante, & diuine beauté, Mais la plus inſenſible & la plus dédaigneuſe Qui me pouuoit cauſer cette ardeur amoureuſe.	J'espère toutefois l'honneur de vos suffrages Si vous examinez quelqu'Un de mes ouvrages, Ma muse en celui-cy, blâme la cruauté D'une aimable, charmante, et divine beauté, Mais la plus insensible et la plus dédaigneuse Qui me pouvait causer cette ardeur amoureuse.
CIDOR.	CIDOR.
Tu faicts l’amour außi?	Tu faits l'amour aussi?
ILIDAN, Noſtre profeßion De tout temps eſt ſuiette à cette paßion, Dois-ie rien ignorer?	ILIDAN, Notre profession De tout temps est suite à cette passion, Dois-je rien ignorer?
& puis-ie, ſi ie n’ayme Sçauoir ce qu’en vn cœur peut vne ardeur extréme, cxpnimer te qu'amour a d'amer, & de doux Ce que dit vn amant, ce que penſe vn ialoux, Et de quelle façon on ſent naistre ces flames Qui troublent le repos, ot tonjommen les âmes.	et puis-je, si ici n'aime Savoir ce qu'en un cœur peut une ardeur extrême, cxpnimer te qu'amour a d'amer, et de doux Ce que dit un amant, ce que pense un jaloux, Et de quelle façon on sent ou notre flammes Qui troublent le repos, ô tonjommen les âmes.
CIDOR.	CIDOR.
Ton eſprit, Filidan, ſe meſle de deux arts Ou la ſageſſe eſt rare, & court de grands haZards, Ie crains pour ta raiſon vn peu de frenaiſie Mais c’eſt ton intereſt, voyons ta poëſie.	Ton esprit, Fidan, se mêle de deux arts Ou la sagesse est rare, et court de grands hasards, Je crains pour ta raison un peu de frénaisie Mais c'est ton intérêt, voyons ta poésie.
A DIANE.	À DIANE.
Ie prends conſeil de ma raiſon, Ie cherche du contrepoiſon, Au mal dont mon ame eſt atteinte, I'éuite l’éclat de vos yeux, Ie ne ſpay priere ſt jaincie, Dont ie n’aye cent fois importuné les Dieux.	Je prends conseil de ma raison, Je cherche du contrepoison, Au mal dont mon âme est atteinte, J'éuite clat de vos yeux, Je ne sais prière st jaincie, Dont apprendre n'aie cent fois importuné les Dieux.
Ie deteſte voſtre rigueur, Ie vous nomme iniuſte, & ſans cœur, Ma propre cholere m’eſtonne, Mais t’en tire on foible jecours, Celuy de malheureux me demeure touſiours.	Je déteste votre rigueur, Je vous nomme injuste, et sans cœur, Ma propre cholère m'étonne, Mais t'en tire on faible jecours, Celui de malheureux me demeure toujours.
Je ne puis déliurer mes ſens De la viue ardeur que ie ſents, Mes yeux n’adorent que les vostres Obeyſſant à mon courroux Jls ne treuueroient pas en d’autres Les celeſtes attraicts qu’il laiſſeroient en vous.	Je ne puis délivrer mes sens De la vive ardeur que pr sents, Mes yeux n'adorent que les vôtres Obéissant à mon courroux Ils ne trouveraient pas en d'autres Les célestes attraits qu'il laisseraient en vous.
Mais enfin apres tant de feux Qu’auray-ie pour fruict de mes vœux?	Mais enfin après tant de feux Qu'aurai-je pour fruit de mes vœux?
C’est trop eſtre ſourde à ma plainte, Je dois chercher ma gueriſon, Et ie puis bien forcer ma crainte Puis qu’il vous eſt permis de forcer ma raiſon.	C'est trop rien sourde à ma plainte, Je dois chercher ma guérison, Et personne puis bien forcer ma crainte Puis qu'il vous est permis de forcer ma raison.
La violence est mon recours Ce moyen mieux que mes diſcours, Vous prouuera que ie vous ayme Ie ſuis las, i’ay trop attendu, Et vous n’ignorés pas vous-meſme, Que ce que ie demande eſt vn bien qui m'est deu.	La violence est mon recours Ce moyen mieux que mes discours, Vous prouvera que je vous aime Je suis las, j'ai trop attendu, Et vous n'ignorez pas vous-même, Que ce que je demande est un bien qui m'est dev.
Mais à vostre diuin aſpect Quel inſolent, & ſans reſpect?	Mais à votre divin aspect Quel insolent, et sans respect?
Quoy, qu'eſloigné ie me propoſe Deuani cou mes vras ſont liés Mon teint paſle, ma bouche cloſe, Mon cœur reſpectueux, mes deſſeins oubliés.	Quoi, qu'éloigné entre me propose Devani cou mes vras sont liés Mon teint pâle, ma bouche close, Mon cœur respectueux, mes desseins oubliés.
ILIDAN.	ILIDAN.
Et bien?	Et bien?
qu’en iugés-vous?	qu'en jugez-vous?
LVCIDOR.	LUCIDOR.
Ie treuue en cet écrit Des ſuiets, ſans mentir d’admirer ton eſprit, La douceur du diſcours, la beauté des penſees Les rithmes, qui ny ſont ny foibles, ny forcees, Et la force du ſtyle, ont de ſi doux appas Que le plus grand cauſeur ne s’en deffendroit pas.	Je trouve en cet écrit Des sujets, sans mentir d'admirer ton esprit, La douceur du discours, la beauté des pensées Les rythmes, qui ni sont ici faibles, ni forcées, Et la force du style, ont de si doux appas Que le plus grand causeur ne s'en défendrait pas.
Qu’on voit d’eſprits diuers, & combien la nature Agit differemment en chaſque creature!	Qu'on voit d'esprits divers, et combien la nature Agit différemment en chasque créature!
Cent fois, pour exprimer vn amoureux tourment I’ay reclamé Phebus, & touſiours vainement En quelque ſolitude où mon chemin s’adreſſe Je ne treuue Helicon, Pegaſe, ny Zpermeſſe, Ie ne ſçay pour les vers, art, ny reigle, ny loy, Et toutes les neuf ſœurs ſont muetes pour moy.	Cent fois, pour exprimer un amoureux tourment J'ai réclamé Phebus, et toujours vainement En quelque solitude où mon chemin s'adresse Je ne trouve Hélicon, Pégase, Seigneur Zpermesse, Je ne sais pour les vers, art, ni regli, ni loi, Et toutes les neuf sœurs sont muetes pour moi.
ILIDAN.	ILIDAN.
Que vous aués de part, aux abus ordinaires, Lors que vous reclamès ces Dieux imâginaires, Ils ont eu dit credit:	Que vous avez de part, aux abus ordinaires, Lors que vous réclames ces Dieux imginaires, Ils ont eu dit crédit:
& dans noſtre art naiſſant Apollon nous eſtoit vn terme rauiſſant, Jnuoquer les neuf ſœurs, & parler d’Hypocrene C’eſtoit bien rencontrer & ſignaler ſa veine, Mais on laiſſe auiourd’huy ces fabuleux diſcours A la ſterilité des eſprits les plus lourds, Chacun eſt ſon Phœbus, ſa Muſe, & ſa Minerue Et la nature ſeule inſpire nostre verue, L’art de la Poëſie aiuste la beauté Mais nous naiſſons pourueus de cette qualité, Quand nature ſe taiſt, la ſcience eſt muete Le trauail de cent ans ne peut faire vn Poëte.	et dans notre art naissant Apollon nous était un terme ravissant, Inuoquer les neuf sœurs, et parler d'Hypocrène C'était bien rencontrer et signaler sa veine, Mais on laisse aujourd'hui ces fabuleux discours A la stérilité des esprits les plus lourds, Chacun est son Phœbus, sa M, et sa Inerve Et la nature seule inspire notre verve, L'art de la Poësie aime la beauté Mais nous naissons pourueus la beauté qualité, Quand nature se taît, la science est muet Le trauail de cent es ne peut mue Tte.
I - VCIDOR.	I a VCIDOR.
Je ſuy donc vainement, ce penible ſentier Et ie renonce enfin, à ce ſacre meſtier, Mais toy, qui de cet art poſſede les merueilles Continuë ardemment tes trauaux, & tes veilles, Et t'eRerte pour moy lors que mes paßions, Mendieront le ſecours de tes conceptions.	Je suis donc vainement, ce pénible sentier Et mille renonce enfin, à ce sacre métier, Mais toi, qui de cet art possède les merveilles Continue ardemment tes travaux, et tes veilles, Et t'éRerte pour moi lors que mes passions, Mendieront le secours de tes conceptions.
ILIDAN.	ILIDAN.
Obligés-moy, Monſieur, de cet honneur extréme Et ie ſçauray pour vous, me ſurpaſſer moy-meſme;	Obligez-moi, Monsieur, de cet honneur extrême Et ici saurai pour vous, me surpasser moi-même;
Commendés ſeulement?	Commendez seulement?
LVCIDOR.	LUCIDOR.
Mes pleurs, & des regrets, Qui me ſont importuns autant qu’ils ſont ſecrets, Employront ton eſprit:	Mes pleurs, et des regrets, Qui me sont importuns autant qu'ils sont secrets, Employront ton esprit:
la mort de cette belle Qui rendoit à mes vœux vne ardeur mutuelle, Et qui fut à Lyon la gloire des beautés Exerce en ma memoire encor de cruautés, Je t’ay dit nos amours, ſon nom fut Angelique Deuient ma faueur vn peu melancholique, Honore ſa memoire, et t’en va de ce pas Exprimer en mon nom, le deüil de ſon trépas, Figure ma tristeſſe auecques tant de charmes Qu'aux yeux des plus cruels elle arrache des larmes.	la mort de cette belle Qui rendait à mes vœux une ardeur mutuelle, Et qui fut à Lyon la gloire des beautés Exerce en ma mémoire encor de cruautés, Je t'ai dit nos amours, son nom fut Angélique Deuient ma faveur un peu mélancolique, Honore sa mémoire, et t'en va de ce pas Exprimer en mon nom, le deuil de son trépas, Figure ma tristesse avec tant de charmes Qu'aux yeux des plus cruels elle arrache des larmes.
FILIDAN.	FILIDAN.
peuisrequemonc neurerauieu, muu cependant Armés vous de raiſon contre cet accident.	peuisrequemonc neureravieu, mu cependant Armez -vous de raison contre cet accident.
CIDOR.	CIDOR.
Ceſſés, tristes penſees, tyran de mes delices, Ennemis de ma ioye autheurs de mes ſupplices, Ne me figurés plus ſes aymables attmits Sortés de ma memoire inutiles pourtnits, Angelique n’est plus on ne voit plus de tmces Sur ce triſte débris des beautés, & des gnaces La mort change ce corps:	Cessez, tristes pensées, tyran de mes délices, Ennemis de ma joie auteurs de mes supplices, Ne me figurés plus ses aimables attémits Sortés de ma mémoire inutiles pourtnits, Angelique n'est plus on ne voit plus de tmces Sur ce triste débris des beautés, et des gagnes La mort change ce corps:
ſon aueugle fureur Faict du throſne d’amour le ſeiour de l’horreur Elle rend ce qui meurt incapable de gloire, Et c’est perdre des vœux qu’adorer ſa memoire, Oublier Angelique, ô friuole diſcours!	son aveugle fureur Fait du trône d'amour le seiour de l'horreur Elle rend ce qui meurt incapable de gloire, Et c'est perdre des vœux qu'adorer sa mémoire, Oublier Angélique, ô frivole discours!
Que pluſtoſt de mes ans le Ciel borne le cours, Que le ci(eau fatal, coupe ma triſte trame, Pluſtoſt que morte au monde, elle meure en mon ame.	Que plutôt de mes ans le Ciel borne le cours, Que le ciapeau fatal, coupe ma triste trame, Plutôt que morte au monde, elle meure en mon âme.
CENE	CÈNE
SCENE SIXIESME.	SCÈNE SIXIÈME.
ERASME, LVCIDOR,	ERASME, LUCIDOR,
ERASME E vous treuue à propos.	ERASME E vous trouve à propos.
T LVCIDOR.	T LUCIDOR.
Non pas ſi vos ſoupçons Uous ont fait mediter de nouuelles leçons;	Non pas si vos soupçons Uous ont fait méditer de nouvelles leçons;
Le Ciel cognoiſt ma vie, il voit mon ame nuë Et ie ne reſponds point d’vne offence incognuë;	Le Ciel connaît ma vie, il voit mon âme nue Et je ne réponds point d'une offense inconnue;
ERASME.	ERASME.
