M.	M.
Non, non, ie ſçay bien que ie ne l’aime pas.	Non, non, Madame sais bien que sans ne l'aime pas.
Il n’y a pas de raiſon à cela:	Il n'y a pas de raison à cela:
Mais ſi ce n’eſt pas de l’amour que ce que ie ſens maintenant, qu’eſt-ce donc que ce peut eſtre?	Mais si ce n'est pas de l'amour que ce que je sens maintenant, qu'est-ce donc que ce peut être?
& d’où vient ce poiſon qui me court par toutes les veines, & ne me laiſſe point en repos avec moy-meſme?	et d'où vient ce poison qui me court par toutes les veines, et ne me laisse point en repos avec moi-même?
Sors de moi cœur, qui que tu tois, ennemy qui te caches, attaque moy viſiblement, & deviens à mes yeux la plus affreuſe beſte de tous nos bois, afin que mon dard & mes flêches me puiſſent 74.	Sors de moi cœur, qui que tu tois, ennemi qui te caches, attaque moi visiblement, et deviens à mes yeux la plus affreuse bête de tous nos bois, afin que mon dard et mes flèches me puissent 74.
deffaire de toy.	défaire de toi.
O vous!	Ô vous!
admirables perſonnes, qui par la douceur de vos chants avez l’art d’adoucir les plus faſcheuſes inquietudes, approchez-vous d’icy de grace, & tâchez de charmer avec voſtre Muſique le chagrin où ie ſuis.	admirables personnes, qui par la douceur de vos chants avez l'art d'adoucir les plus fâcheuses inquiétudes, approchez-vous d'ici de grâce, et tâchés de charmer avec votre Musique le chagrin où ils suis.
Pim uu qurtano Mda	Pim u qurtano Mda
CLIMENE.	CLIMENE.
On m’a dit que ſa flâme eſt pire qu’vn Vautour, Et qu’on ſouffre en aimant vne peine cruelle.	On m'a dit que sa flamme est pire qu'un Vautour, Et qu'on souffre en aimant une peine cruelle.
PHILIS.	PHILIS.
On in a dit qu'ien en pome de pamon plus belle, Et que ne pas aimer c’eſt renoncer au iour.	On in a dit qu'yen en pome de pamon plus belle, Et que ne pas aimer c'est renoncer au jour.
CLIMENE.	CLIMENE.
A qui des deux donnerons nous victoire?	À qui des deux donnerons nous victoire?
PHILIS.	PHILIS.
Qu’en croirons-nous, ou le mal ou le bien?	Qu'en croirons-nous, ou le mal ou le bien?
Oni la nin cenimis njemble.	Oni la nin cenimis néjemble.
Aimons, c’eſt le vray moyen de ſçavoir ce qu’on en doit croire.	Aimons, c'est le vrai moyen de savoir ce qu'on en doit croire.
PHILIS.	PHILIS.
Cloris vante par tout l’amour & ſes ardeurs.	Cloris vante par tout l'amour et ses ardeurs.
CLIMDNL.	CLIMDNL.
Amarante pour luy verſe en tous lieux des larmes.	Amarante pour beau verse en tous lieux des larmes.
Si de tant de tourmens il accable les cœurs,	Si de tant de tourments il accable les cœurs,
n’AA y ou vient quonaie d laj rondre les urllles;	n'A y ou vient quonaie dès la rondre les urllles;
CLIMENE.	CLIMENE.
Si ſa flâme, Philis, eſt ſi pleine de charmes, Pourquoy nous defrend-t on q'e gouter les douceurs?	Si sa flamme, Philis, est si pleine de charmes, Pourquoi nous defrend-t on q'e goûter les douceurs?
PHILIS.	PHILIS.
A qui des deux donnerons nous victoire?	À qui des deux donnerons nous victoire?
CLIMENE.	CLIMENE.
Qu’en croirons-nous, ou le mal ou le bien?	Qu'en croirons-nous, ou le mal ou le bien?
Teutes deux enſemble.	Teutes deux ensemble.
Aimons, c’eſt le moyen de ſçavoir ce qu’on en doit croire.	Aimons, c'est le moyen de savoir ce qu'on en doit croire.
La Princeſſe les interrompt en cét endroit, & leur dit:	La Princesse les interrompt en cet endroit, et leur dit:
nenevez ſeules ſi vous voulez, ie ne ſçaurois demeurer en repos, & queique douceur qu’ayent vos thants, ils ne font que redoubler mon inquietude.	nenevez seules si vous voulez, on ne saurais demeurer en repos, et queique douceur qu'aient vos trans, ils ne font que redoubler mon inquiétude.
ARGVMENT.	ARGUMENT.
L ſe paſſoit dant le cœur du Prince de Meſſene des Ichoſes bien differentes;	L se passait dant le cœur du Prince de Messène des Ichoses bien différentes;
la icys que luy avoit donné le Prince d’Ithaque, en luy apprenãt maiicieuſement qu’il eſtoit aimé de la Princeſſe d’avoit obligé de l’aller trouver avec vne inconſideration que rien qu’une extrême amour ne pouvoit excuſer;	la icis que h avoit donné le Prince d'Ithaque, en était apprenant maignicieusement qu'il était aimé de la Princesse d'avait obligé de l'aller trouver avec une inconsidération que rien qu'une extrême amour ne pouvait excuser;
mais il en avoit eſté receu d’vne maniere bien diſferente à ce qu’il eſperoit.	mais il en avait été reçu d'une manière bien disférente à ce qu'il espérait.
Elle luy demanda qui luy avort appris cette nouvelle, & quand elle eut ſceu que ſçavoit eſté le Prinoe d’Ithaque, cette connoiſſance augmenta cruellement ſon mal, & luy fit dire à demy deſeſperée, c’eſt vn eſtourdy;	Elle avait demanda qui lui avort appris cette nouvelle, et quand elle eut su que Savait été le Prinoe d'Itaque, cette connaissance augmenta cruellement son mal, et avait fit dire à demi désespérée, c'est un étourdi;
& ce mot étourdit ſi fort le Prince de Meſſene, qu’il ſortit tout confus ſans ſuy pouvoir répondre.	et ce mot étourdit si fort le Prince de Messène, qu'il sortit tout confus sans zvi pouvoir répondre.
La Princeſſe d’vn autre	La Princesse d'un autre
coſté alla trouver le Roy ſon pere, qui venoit de paroiſtre avec le Prince d’Ithaque, & qui luy témoignoit non ſeulement la joye qu’il auroit euë de le voir entrer dans ſon alliance, meſme l’opinion qu’il commençoit d’avoir que ſa fille ne le haïſſoit pas:	côté alla trouver le Roi son père, qui venait de paraître avec le Prince d'Ithaque, et qui lui témoignait non seulement la joie qu'il aurait eue de le voir entrer dans son alliance, même l'opinion qu'il commençait d'avoir que sa fille ne le haïssait pas:
Elle ne fut pas plûtoſt aupres de luy, que ſe iettant à ſes pieds, elle luy demanda pour la plus grande faveur qu’elle en pût iamais recevotr, que le Prince d’Ithaque n’épouſaſt iamais la Princeſſe.	Elle ne fut pas plutôt auprès de Seigneur, que se jetant à ses pieds, elle reste demanda pour la plus grande faveur qu'elle en pût jamais recevotr, que le Prince d'Ithaque n'épousât jamais la Princesse.
Ce qu’il luy promit ſolemnellement;	Ce qu'il avait promit solennellement;
mais il luy dit, que ſi elle ne vouloit point qu’il fuſt à vn autre, il falloit qu’elle le priſt pour elle:	mais il était dit, que si elle ne voulait point qu'il fût à un autre, il fallait qu'elle le prît pour elle:
elle luy répondit, il ne le voudroit pas;	elle avait répondit, il ne le voudrait pas;
mais d’vne maniere ſi paſſionnée, qu’il eſtoit aiſé de connoiſtre les ſentimens de ſon cœur.	mais d'une manière si passionnée, qu'il était aisé de connaître les sentiments de son cœur.
Alors le Prinse quittant toute ſorte de feinte, luy confeſſa ſon amour, & le ſtratagéme dont il s’eſtoit ſervi pour venir au point où il ſe voyoit alors par la connoiſſance de ſon humeur:	Alors le Prinse quittant toute sorte de feinte, lui confessa son amour, et le stratagème dont il s'était servi pour venir au point où il se voyait alors par la connaissance de son humeur:
La Princeſſe luy donnant la main, le Roy ſe tourna vers les deux Princes de Meſſene & de Pyle, & leur demanda ſi ſes deux parentes, dont le morite n’eſtoit pas moindre que la qualité, ne ſeroient point capables de les conſoler de leur diſgrace;	La Princesse était donnant la main, le Roi se tourna vers les deux Princes de Messène et de Pyle, et leur demanda si ses deux parentes, dont le morite n'était pas moindre que la qualité, ne seraient point capables de les consoler de leur disgrâce;
ils luy répondirent que l’honneur de ſon alliance faiſant tous leurs ſouhaits, ils ne pouvoient eſperer vne plus heureuſe fortune.	ils avait répondirent que l'honneur de son alliance faisant tous leurs souhaits, ils ne pouvaient espérer une plus heureuse fortune.
Alors la ioye fut ſi grande dans le Palais, qu’elle ſe répandit par tous les environs.	Alors la joie fut si grande dans le Palais, qu'elle se répandit par tous les environs.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
LE PRINCE, EVRIALE, MORON, AGLANTE, CINTHIE.	LE PRINCE, EURIALE, MORON, AGLANTE, CINTHIE.
MORON.	MORON.
Ty, Seigneur, ce n’eſt point raillerie, i’en ſuis Oce qu’on appelle diſgracié.	Ty, Seigneur, ce n'est point raillerie, j'en suis Oce qu'on appelle disgrâces.
Il m’a fallu tirer mes chauſſes chauſſes au plus viſte, & iamais vous n’avez veu vn empoitemlient pius brunque que le Rene	Il m'a fallu tirer mes chausses chausses au plus vite, et jamais vous n'avez vu un empoitemlient pius brunque que le Rene
LE PRINCE.	LE PRINCE.
Ah!	Ah!
Prince, que ie devray de graces à ce ſtratagême amoureux, s’il faut qu’il ait trouvé le ſecret de toucher ſon cœur.	Prince, que ici devrai de grâces à ce stratagème amoureux, s'il faut qu'il ait trouvé le secret de toucher son cœur.
EVRIALE.	EURIALE.
Quelque choſe, Seigneur, que l’on vienne de vous en dire, ie n’oſe encore, pour moy, me flatter de ce doux eſpoir:	Quelque chose, Seigneur, que l'on vienne de vous en dire, ie j'ose encore, pour moi, me flatter de ce doux espoir:
mais enfin ſi ce n’eſt pas à moy trop de temerité, que d’oſer aſpirer a l’honneur de voſtre alliance, ſi ma perſonne, & mes Eſtats.	mais enfin si ce n'est pas à moi trop de témérité, que d'oser aspirer à l'honneur de votre alliance, si ma personne, et mes États.
LE PRINCE.	LE PRINCE.
Prince, n’entrons point dans ces complimens, ie trouve en vous dequoy remplir tous les ſouhaits d’vn Pere, & ſi vous avez le cœur de ma fille, il ne vous manque rien.	Prince, n'entrons point dans ces compliments, où trouve en vous dequoy remplir tous les souhaits d'un Père, et si vous avez le cœur de ma fille, il ne vous manque rien.
SCENE II.	SCÈNE II.
LA PRINCESSE, LE PRINCE, EVRIALECANIMIE, MORON.	LA PRINCESSE, LE PRINCE, EURIALECANIMIE, MORON.
LA PRINCESSE.	LA PRINCESSE.
OCiel!	OCiel!
que vois-je icy?	que vois-je ici?
LE PRINCE Ouy, l’honneur de voſtre alliance m’eſt d’vn prix tres-conſiderable, & ie ſouſcris aiſement de tous mes ſuffrages à la demande que vous me faites.	LE PRINCE Oui, l'honneur de votre alliance m'est d'un prix très -considérable, et notre souscris aisément de tous mes suffrages à la demande que vous me faites.
LA PRINCESSE.	LA PRINCESSE.
Seigneur, ie me iette à vos pieds pour vous demander vne grace.	Seigneur, Seigneur me jette à vos pieds pour vous demander une grâce.
Vous m’avez touſiours témoigné vne tendreſſe extrême, & ie croy vous devoir bien plus par les bontez que vous m’avez fait voir, que par	Vous m'avez toujours témoigné une tendresse extrême, et tu crois -vous devoir bien plus par les bontés que vous m'avez fait voir, que par
le iour que vous m’avez donné:	le jour que vous m'avez donné:
Mais ſi iamais pour moy vous avez eu de l’amitié, ie vous en demande aujourd’hy la plus ſenſible preuve que vous me puiſſiez accorder;	Mais si jamais pour moi vous avez eu de l'amitié, je vous en demande aujourd'hui la plus sensible preuve que vous me puissiez accorder;
c’eſt de n’écouter point, Seigneur, la demande de ce Prince, & de ne pas ſouffrir que la Princeſſe Aglante ſoit vnie avec luy.	c'est de n'écouter point, Seigneur, la demande de ce Prince, et de ne pas souffrir que la Princesse Aglante soit unie avec mieux.
LE PRINCE.	LE PRINCE.
Et pai queſle lanon, ma Mle, vouuroigred t’oppoſer à cette vnion?	Et pai quêle lanon, ma Mle, vouroigred t'opposer à cette vnion?
LA PRINCESSE.	LA PRINCESSE.
Par la raiſon, que ie haïs ce Prince, & que ie veux, ſi le puis traverſer ſes deſſeins.	Par la raison, que ici hais ce Prince, et que personne veux, si le puis traverser ses desseins.
LE PRINCE.	LE PRINCE.
Tu ie hals, ina Illre.	Tu ie hals, ina Illre.
LA PRINCESSE.	LA PRINCESSE.
Oüy, & de tout mon cœur, le vous l’avouë.	Oui, et de tout mon cœur, le vous l'avoue.
LE PRINCE.	LE PRINCE.
Et que t’a-t’il fait?	Et que t'a-t-il fait?
LA PRINCESSE.	LA PRINCESSE.
Il m’a mépriſée.	Il m'a méprisée.
Et comment?	Et comment?
LE PRINCE.	LE PRINCE.
LA PRINCESSE.	LA PRINCESSE.
Il ne m’a pas trouvée aſſez bien faite pour m’addreſſer ſes vœux.	Il ne m'a pas trouvée assez bien faite pour m'adresser ses vœux.
LE PRINCE.	LE PRINCE.
Et qu’elle offence te fait cela?	Et qu'elle offense te fait cela?
Tu ne veux accepter perſonne?	Tu ne veux accepter personne?
LA PRINCESSE.	LA PRINCESSE.
N’importe, il me devoit aymer comme les autres, & me laiſſer, au moins, la gloire de le refuſer:	N'importe, il me devait aimer comme les autres, et me laisser, au moins, la gloire de le refuser:
Sa declaration me fait vn affront, & ce m’eſt vn honte ſenſible, qu’à mes yeux, & au milieu de voſtre Cour il a recherché vne autre que moy.	Sa déclaration me fait un affront, et ce m'est un honte sensible, qu'à mes yeux, et au milieu de votre Cour il a recherché une autre que moi.
LE PRINCE.	LE PRINCE.
Mais quel intereſt dois-tu prendre à luy?	Mais quel intérêt dois-tu prendre à vertu?
LA PRINCESSE.	LA PRINCESSE.
I'en prens, Seigneur, à me venger de ſon mépris, & comme ie ſçay bien qu’il aime Aglante avec beaucoup d’ardeur, je veux empeſcher, s’il vous plaît, qu’il ne ſoit heureux avec elle.	J'en prends, Seigneur, à me venger de son mépris, et comme tu sais bien qu'il aime Aglante avec beaucoup d'ardeur, je veux empêcher, s'il vous plaît, qu'il ne soit heureux avec elle.
4	4
LE PRINCE.	LE PRINCE.
Cela te tient donc bien au cœur ?	Cela te tient donc bien au cœur ?
LA PRINCESSE.	LA PRINCESSE.
Ouy;	Oui;
seigneur, lans uoute, & s n’obtient ce qu’fi demande, vous me verrez expirer à vos yeux.	seigneur, lans ouvoute, et s 'obtient ce qu'fi demande, vous me verrez expirer à vos yeux.
LE PRINCE.	LE PRINCE.
Va, va ma Fille, advouë franchement la choſe.	Va, va ma Fille, advoue franchement la chose.
Le merite de ce prince t’a fait ouvrir les yeux, & tu l’aymes, cunu i fuay que ta puiſſes dire.	Le mérite de ce prince t'a fait ouvrir les yeux, et tu l'aimes, cunu ju suai que ta puisses dire.
LA PRINCESSE.	LA PRINCESSE.
Moy, ocigneul es	Moi, ocigneul es
LE PRINCE Ouy, tu l’aymes?	LE PRINCE Oui, tu l'aimes?
LA PRINCESSE.	LA PRINCESSE.
Ie l’ayme, dites-vous?	Je l'aime, dites-vous?
& vous m’imputez cette lâcheté.	et vous m'imputez cette lâcheté.
O Ciel!	Ô Ciel!
quelle eſt mon infortune!	quelle est mon infortune!
puis-je bien ſano mourir encendig ces paroles, d lauteir que je ſois ſi mal-heureuſe qu’on me ſoupçonne de l’aymer.	puis-je bien sano mourir encendig ces paroles, d' uteir que je sois si malheureuse qu'on me soupçonne de l'aimer.
Ah !	Ah !
ſi c’eſtoit vn autre que vous Seigneur, qui me tint ce diſcours, je ne ſçay pas ce que je ne ferois point.	si c'était un autre que vous Seigneur, qui me tint ce discours, je ne sais pas ce que je ne ferais point.
LE PRINCE.	LE PRINCE.
Et bien?	Et bien?
ouy, tu ne l’aymes pas.	oui, tu ne l'aimes pas.
Tu le haïs, j’y conſens, & je veux bien pour te contenter qu’il n’épouſe pas la princeſſe Aglante.	Tu le haïs, j'y consens, et je veux bien pour te contenter qu'il n'épouse pas la princesse Aglante.
LAPRINCESSE.	LAPRINCESSE.
Ah!	Ah!
Seigneur, vous me donnez la vie.	Seigneur, vous me donnez la vie.
LEPRINCCI.	LÉPRINCIC.
Mais enfin d’empeſcher qu’il ne puiſſe eſtre jamais à elle, il faut que tu le prennes pour toy.	Mais enfin d'empêcher qu'il ne puisse être jamais à elle, il faut que tu le prennes pour toi.
LA PRINCESSE.	LA PRINCESSE.
Vous vous mocquez, Seigneur, & ce n’eſt pas ce qu’il demande.	Vous vous moquez, Seigneur, et ce n'est pas ce qu'il demande.
EVRIALE.	EURIALE.
Pardonnez-moy, Madame, ie ſuis aſſez temeraire pour cela, & ie prends à témoin le prince voſtre pere, ſi ce n’eſt pas vous que i’ay demandée.	Pardonnez-moi, Madame, je suis assez téméraire pour cela, et je prends à témoin le prince votre père, si ce n'est pas vous que j'ai demandée.
C’eſt trop vous tenir dans l’erreur, il faut lever le maſque, & deuſſiezvous vous en prévaloir contre moy, découvrir à vos yeux les veritables ſentimens de mon cœur.	C'est trop vous tenir dans l'erreur, il faut lever le masque, et deussiezvous vous en prévaloir contre moi, découvrir à vos yeux les véritables sentiments de mon cœur.
e n’ay jamais aymé que vous, & ie n’aymeray iamais que vous.	Je n'ai jamais aimé que vous, et je n'aimerai jamais que vous.
C’eſt vous Madame, qui m’avez enlevé cette qualité d’insẽſible que j’avois toûjours affectée, &tout ce que j’ay pû vous dire, n’a eſté qu’vne feinte qu’vn mouvement ſecret m’a inſpirée, & que ie n’ay ſuivie qu’avec toutes les violences imaginables.	C'est vous Madame, qui m'avez enlevé cette qualité d'inssible que j'avais toujours affectée, ettout ce que j'ai pu vous dire, n'a été qu'une feinte qu'un mouvement secret m'a inspirée, et que je n'ai suivie qu'avec toutes les violences imaginables.
Il falloit qu’elle ceſſât bien toſt, ſans doute, & je m’étõne ſeulement qu’elle ait pû durer la moitié d’vn jour:	Il fallait qu'elle cessât bien tôt, sans doute, et je m'étendre seulement qu'elle ait pu durer la moitié d'un jour:
car enfin ie mourois, ie brûlois dans l’ame quand ie vous deguiſois mes ſentimẽs, & jamais cœur n’a ſouffert vne cõtrainte égale à la miẽne.	car enfin tu mourais, votre brûlais dans l'âme quand ie vous déguisais mes sentiments, et jamais cœur n'a souffert une commtrainte égale à la mienne.
Que ſi cette feinte, Madame, a queique cnore qui vous oil me, le ſuis eoue preſt de mourir pour vous en vanger:	Que si cette feinte, Madame, a queique cnore qui vous oïl me, le suis eoue prêt de mourir pour vous en venger:
Vous n’avez qu’à parler, & ma main ſur le champ fera gloire d’executer l’Arreſt que vous prononcerez.	Vous n'avez qu'à parler, et ma main sur le champ fera gloire d'exécuter l'Arrest que vous prononcerez.
LA PRINCESSE.	LA PRINCESSE.
Non, non, prince, ie ne vous ſçay pas mauvais gré de Mravon aouice, d cout ce que vous in avez dit je l'aime mieux vne feinte, que non pas vne verité.	Non, non, prince, je ne vous sais pas mauvais gré de Mravon aouice, d out ce que vous in avez dit je l'aime mieux une feinte, que non pas une vérité.
LE PRINCE.	LE PRINCE.
Si bien donc, ma Fille, que tu veux bien accepter ce prince pour Eſpoux?	Si bien donc, ma Fille, que tu veux bien accepter ce prince pour Époux?
LA PRINCESSE.	LA PRINCESSE.
Seigneur, je ne ſçay pas encore ce que ie veux:	Seigneur, je ne sais pas encore ce que tu veux:
dõnez-moy le temps d’y ſonger, ie vous prie, & m’épargner paignez vir pra la vemtanen cupmas	donnez-moi le temps d'y songer, je vous prie, et m'épargner paignez vir pra la vémanen cupmas
LE PRINCE.	LE PRINCE.
Vous iugez, prince, ce que cela veut dire, & vous vous pouvez fonder la deſſus	Vous jugez, prince, ce que cela veut dire, et vous vous pouvez fonder la dessus
EVRIALE.	EURIALE.
Ie l’attendray tant qu’il vous plairra, Madame, cét Ahinbre do inu dereluay ouomunmu coudullno a rà mort, je le ſuivray ſans murmure.	Je l'attendrai tant qu'il vous plaira, Madame, cet Ahinbre do inu dereluai ouomunmu coudull a rà mort, je le suivrai sans murmure.
LE PRINCE.	LE PRINCE.
Vien, Moron, c’eſt Icy vn four de paix, & ie te remets en grace avec la princeſſe.	Viens, Moron, c'est Ici un four de paix, et Il te remets en grâce avec la princesse.
MORON.	MORON.
beignedis luntelujemhemiour Cuurenam ane autre fois, & ie me garderay bien de dire ce que ie penſe.	beignedis luntelujémhémiour Cuvrenam ane autre fois, et quelque me garderai bien de dire ce que on pense.
SCENE III.	SCÈNE III.
ARISTOMENE, THEOCLE, LE PRINCE, LA PRINCESSE, AGLANTE, CINTHIE, MORON.	ARISTOMENE, THÉCLE, LE PRINCE, LA PRINCESSE, AGLANTE, CINTHIE, MORON.
LETRRNOL.	LETRNOL.
E crains bien, princes, que le choix de ma Fille ne ſoit pas en voſtre faveur:	E crains bien, princes, que le choix de ma Fille ne soit pas en votre faveur:
mais voila deux princeſſes qui peuvent bien vous conſoler de ce petit mal	mais voilà deux princesses qui peuvent bien vous consoler de ce petit mal
heur.	heur.
ARISTOMENE.	ARISTOMENE.
Seigneur, nous ſçavons prendre noſtre party, & ſi ces aymables Princeſſes n’ort point trop de mépris pour des cœurs qu’on a rebutez;	Seigneur, nous savons prendre notre parti, et si ces aimables Princesses n'ort point trop de mépris pour des cœurs qu'on a rebutez;
nous pouvons revenir par elles à l’honneur de voſtre alliance.	nous pouvons revenir par elles à l'honneur de votre alliance.
SCENE IV.	SCÈNE IV.
PHILIS, ARISTOMENE, THEOCLE, LE PRINCE, LA PRINCESSE, AGLANIE,CINITE,MONON.	PHILIS, ARISTOMENE, THÉCLE, LE PRINCE, LA PRINCESSE, AGLANIE,CINITE,MONONON.
PHILIS.	PHILIS.
Eigneur, la Deeſſe Venus vient d’annoncer par Jtout le changement du cœur de la princeſſe:	Eigneur, la Déesse Venus vient d'annoncer par Itout le changement du cœur de la princesse:
Tous les paſteurs & toutes les Bergeres en témoignent leur joye par dis danles de des chanſons, & ſi ce n’eſt point vn ſpectacie que vous mépriſiez, vous allez voir l’allegreſſe publique ſe répandre julques icy.	Tous les pasteurs et toutes les Bergères en témoignent leur joie par dis danles de des chansons, et si ce n'est point un spectacie que vous méprisiez, vous allez voir l'allégresse publique se répandre julques ici.
Ein hn cinqmiems ine.	Ein hinq cinqmiems ine.
SIXIESME INTERMEDE.	SIXIÈME INTERMÈDE.
COEVR DE PASTEVRS, & de Bergeres qui danſent.	COUR DE PASTEURS, et de Bergères qui dansent.
Quetre Bergers & deux Bergeres Heroïques, reprepennex tes premters par terdueuinu Gros, Eſtival, Don, & Blendel;	Quetre Bergers et deux Bergères Héroïques, reprepennex tes premters par terduinu Gros, Estival, Don, et Blendel;
& les deux Bergeres par Mademoiſelle de la Barre & Mademoiſelle Hilaire, ſe prenans par la main, chanterent cette Chanſon à danſer à laquelle les autres répondi rent.	et les deux Bergères par Mademoiselle de la Barre et Mademoiselle Hilaire, se prenants par la main, chantèrent cette Chanson à danser à laquelle les autres répondi rent.
CHHRSOR.	CHRSOR.
7 Sez mieux, ô beautez fieres!	7 Sez mieux, ô beautés fières!
V Du pouvoir de tout charmer;	V Vu pouvoir de tout charmer;
Aymez, aymables Bergeres, Nos cœurs ſont faits pour aymer:	Aimez, aimables Bergères, Nos cœurs sont faits pour aimer:
Quelque fort qu’on s’en deffende, Il y faut venir vn jour:	Quelque fort qu'on s'en défende, Il y faut venir un jour:
Il n’eſt rien qui ne ſe rende Aux doux charmes de l’Amour.	Il n'est rien qui ne se rende Aux doux charmes de l'Amour.
Songez de bonne heure à ſuivre Le plaiſir de s’enflamer, Vn cœur ne commence à vivre Que du jour qu’il ſçait aymer:	Songez de bonne heure à suivre Le plaisir de s'enflammer, Un cœur ne commence à vivre Que du jour qu'il sait aimer:
Quelqne fort qu’on s’en deffende, Il y faut venir vn jour :	Quelque fort qu'on s'en défende, Il y faut venir un jour :
Il n’eſt rien qui ne ſe rende	Il n'est rien qui ne se rende
Aux doux charmes de l’Amour.	Aux doux charmes de l'Amour.
Pendant que ces aymables perſonnes danſoient, il ſortit de deſſous le Theatre la machine d’vn grand arbre chargé de ſeize Faunes, dont les huict joüerent de la Flûte, & les autres du Violon, avec vn concert le plus agreable du monde.	Pendant que ces aimables personnes dansaient, il sortit de dessous le Théâtre la machine d'un grand arbre chargé de seize Faunes, dont les huit jouèrent de la Flute, et les autres du Violon, avec un concert le plus agréable du monde.
Trente Volons leur répõdoitnt de l’Orcheſtre, avec ſix autres concertans de Claveſſins & de Thuorbes, qui eſtoient les Sieurs d’Anglebert, Richard, Iier, la Barre le cadet, Tiſſin, & le Moine, Et quatre Bergers & quatre Bergeres vinrent danſer vne belle entrée, à laquelle les Faunes décendans de l’arbre ſe meſlerent de temps en temps, & toute cette Scene ſut ſi grande, ſi remplie, & ſi agreable, qu’il ne s’eſtoit encore rien veu de plus beau en Ballet.	Trente Volons leur répondait de l'Orchestre, avec six autres concerts de Clavessins et de Thuorbes, qui étaient les Sieurs d'Anglebert, Richard, Iier, la Barre le cadet, Tissin, et le Moine, Et quatre Bergers et quatre Bergeres vinrent dans notre belle entrée, à laquelle les Faunes décendans de l'arbre se mêlèrent de temps en temps, et toute cette Scene sut si grande, si remplie, et si agréable, qu'il ne s'était encore rien vu de plus beau en Ballet.
icuje pi tut ont advantageuſe concluſion aux divertiſſemens de ce jour, que toute la Cour ne loüa pas moins que chuy quit'Avoui precele, je reuruni abec vne ſatisfaction qui luy fit bien eſperer de la ſuite d’vne Feſte ſi complette.	icuje pi ut ont avantageuse conclusion aux divertissements de ce jour, que toute la Cour ne loua pas moins que chui quit' Avoui precele, de lauruni abec une satisfaction qui lui fit bien espérer de la suite d'une Fête si complète.
Et les Bergeres, les Sieurs Baltazard, Magny, Arnala, & Bonard.	Et les Bergères, les Sieurs Baltazard, Magny, Arnala, et Bonard.
TROISIE	TROISIE
TROISLESME IOVRNEE EDTEIIIJIRS DE LISLE ENCHANTEE.	TROISLESME IOVRNEE EDTEIIINEIRS DE LISLE ENCHANTE.
DLus on s’avançoit vers le grand Rondeau qui reI peſentoit le Lac ſur lequel eſtoit autrefois bâty le palais d’Alcine:	DLus on s'avançait vers le grand Rondeau qui reI pesentait le Lac sur lequel était autrefois bâti le palais d'Alcine:
plus on s’approchoit de la fin des divertiſſemens de l’iſle Enchantée comme s’il n’eût pas eſté juſte que tant de braves Chevaliers demeuraſſent plus long-temps dans vne oiſiveté qui euſt fait tort à leur gloire.	plus on s'approchait de la fin des divertissements de l'isle Enchantée comme s'il n'eût pas été juste que tant de braves Chevaliers demeurassent plus longtemps dans une oisiveté qui eût fait tort à leur gloire.
On feignoit donc ſuivant le premier deſſein, que le Ciel ayant reſolu de donner la liberté à ces Guerriers:	On feignait donc suivant le premier dessein, que le Ciel ayant résolu de donner la liberté à ces Guerriers:
Alcine en eut des preſſentimens qui la remplirent de terreur & d’inquietudes:	Alcine en eut des pressentiments qui la remplirent de terreur et d'inquiétudes:
Elle voulut apporter tous les remedes poſſibles pour prévenir ce malheur, & fortifier en toutes manieres vn lieu qui pût teiciiertout len apes d lajeyer	Elle voulut apporter tous les remèdes possibles pour prévenir ce malheur, et fortifier en toutes manières un lieu qui pût teiciertout len après d iser
On fit paroiſtre ſur ce Rondeau, dont l’étenduë & la forme ſont extraordinaires, vn rocher ſitué au milieu d’vne Iſle couverte de divers animaux, comme s’ils euſſent voulu en deffendre l’entrée.	On fit paraître sur ce Rondeau, dont l'étendue et la forme sont extraordinaires, un rocher situé au milieu d'une Isle couverte de divers animaux, comme s'ils eussent voulu en défendre l'entrée.
Deux autres Iſles plus longues mais d’vne moindre largeur, paroiſſoient aux deux coſtez de la premiere, & toutes trois auſſi bien que les bords du Rondeau, eſtoient ſi fort éclairées, que ces lumieres faiſoient naiſtre	Deux autres Isles plus longues mais d'une moindre largeur, paraissaient aux deux côtés de la première, et toutes trois aussi bien que les bords du Rondeau, étaient si fort éclairées, que ces lumières faisaient naître
ALCNNE, CELIESDIRCE.	ÀLCNE, CELIÉSDIRCE.
JOus à qui ie fis part de ma felicité, Ihuii Lavecque moy dans cette extremité.	JOus à qui grande fis part de ma félicité, Ihui Lavecque moi dans cette extrémité.
CELIE.	CELIE.
Quel eſt donc le ſuiet desoudaines alarmes.	Quel est donc le sujet désoudaines alarmes.
Qui de vos yeux charmans font couler tant de larmest	Qui de vos yeux charmants font couler tant de larmêt
ALCINE.	ALCYNE.
Dans les ſombres horreurs d’vn ſonge menaſſant, Si ie penſe en parler, ce n’eſt qu’en fremiſſant.	Dans les sombres horreurs d'un songe menaçant, Si tu pense en parler, ce n'est qu'en frémissant.
Vn ſpectre m’advertit, d’vne voix éperduë, Que pour mo des Enfers la force eſt ſuſpenduë;	Un spectre m'avertit, d'une voix éperdue, Que pour mo des Enfers la force est suspendue;
