M.	M.
Doux ſe jour des cœurs innocens, Oú l’œil voit des ob jets qui raviſſent los ſens, Oú les larmes ſont précieuſes, Mes yeux tous baignez de cette eau Vont répander mes pleurs ebez les Religieuſes, Et prier pour les Morts qui ſont dans le tombeau.	Doux se jour des cœurs innocents, Où l'œil voit des ob jets qui ravissent los sens, Où les larmes sont précieuses, Mes yeux tous baignez de cette eau Vont répander mes pleurs ébez les Religieuses, Et prier pour les Morts qui sont dans le tombeau.
Dun zele acompagné de prieres & de flâme.	Dun zèle acompagné de prières et de flamme.
Voyant mon bien devant mes yeux Ie donne tous mes vœux aux Cieux, Et fais de leurs beautés les charmes de mon ame, Monde reçoy ce triste Adieu, Ie m’en vais daus un Cloiſtre au partir de ce lien Cuerainuui palmes glorieuſes Ie viens de quitter ton bandeau:	Voyant mon bien devant mes yeux Je donne tous mes vœux aux Cieux, Et fais de leurs beautés les charmes de mon âme, Monde reçois ce triste Adieu, Je m'en vais daus un Cloître au partir de ce lien Cuerainuui palmes glorieuses Je viens de quitter ton bandeau:
Chimene & ſon Eluire étans Religieuſes Prieront pour les Morts qui ſont dans le tombeau.	Chimène et son Élvire étant Religieuses Prieront pour les Morts qui sont dans le tombeau.
L TL SCENE PREMIERE TEANDRE, LE COMTE, TEANDRE, Omte, un nouveau deſſein nous donne un nouveau Maitre!	 LL SCÈNE PREMIÈRE -THEANDRE, LE COMTE, TEANDRE, Omte, un nouveau dessein nous donne un nouveau Majaitre!
LE COMTE Baron, ie ne ſçay plus à quel Saint me promettte, Ce Prinee tient mon eœur, fautre a reçû ma foy:	LE COMTE Baron, Seigneur ne sais plus à quel Saint me promette, Ce Prine tient mon eœur, fautre a reçu ma foi:
Et j'aime également.	Et j'aime également.
& l'un & l'autre Roy?	et l'un et l'autre Roi?
Ma Patrie à du charme, la Sicile m’apelle;	Ma Patrie à du charme, la Sicile m'appelle;
Ie doy á fun mon étre, à lautre mon bonheur, Et tous deux m’ont comblé de faveur & d'honneur, Ciel!	Je dois „ fun mon être, à lautre mon bonheur, Et tous deux m'ont comblé de faveur et d'honneur, Ciel!
que n’ay-je deux cœurs, quatre mains, deux perſonnes, Pour mourir en ſervant ces deux nobles Couronnes:	que n'ai-je deux cœurs, quatre mains, deux personnes, Pour mourir en servant ces deux nobles Couronnes:
Ou que n’a fait le ſort en ces combats derniers Ma tombe dans la Mer y ceüillant des lauriers:	Ou que n'a fait le sort en ces combats derniers Ma tombe dans la Mer y ceillant des lauriers:
Mon ame entre l'amour & l'honneur balancée, Ne ſçait en quelle patt arrerer ſa penſée.	Mon âme entre l'amour et l'honneur balancée, Ne sait en quelle pat arrer sa pensée.
Mon cœur aime deux Roys en méme égalité, Et fuit l’ingratitude & l'infidelité:	Mon cœur aime deux Rois en même égalité, Et fuit l'ingratitude et l'infidélité:
Ne ſuis-je pas ingrat en reſuſant mon Prince?	Ne suis-je pas ingrat en ressusant mon Prince?
Et infidele au ſſi quittant une Province Que le Roy de Sicile à laiſſée ſur mes bras, Mes deſſeins ſont honteux & mes refus ingrats.	Et infidèle au ssi quittant une Province Que le Roi de Sicile à laissée sur mes bras, Mes desseins sont honteux et mes refus ingrats.
Et dans ce mouvement mou ame eſt alarmée, Des ſoins que tous nos Chefs ont eu pour ſon Armée	Et dans ce mouvement mou âme est alarmée, Des soins que tous nos Chefs ont eu pour son Armée
TEANDRE Perſonne en ces quartiers n'a ſçu notre départ, Et l'ennemi batu ſe tenoit à lécard:	TEANDRE Personne en ces quartiers n'a sçu notre départ, Et l'ennemi battu se tenait à lécard:
Mous nos Cheſs ont leur ordre:	Mous nos Chess ont leur ordre:
& léur ame échauffés Veut joindre avec la palme un glorieux trophée, Tous ſçaurons aujourd huy ce que Sa Majeſté Aura dans ſon Conſeil pour ta gloire arrété Ce Prince eſt obligeant aux offres qu’il t'a faires, Deſa la recompenſe égale les conqueëtes, Ie croy qu’il apprehende & craint pour ſes Etats.	et léur âme échauffez Veut joindre avec la palme un glorieux trophée, Tous Saurons aujourd' y ce que Sa Majesté Aura dans son Conseil pour ta gloire arrêté Ce Prince est obligeant aux offres il t'a saires, Desa la recompense égale les conqueëtes, Ie croy il apprehende et craint pour ses Etats.
Cette ligue du More avec trois Poteutats, Qui viendroni dans trois jourr lur portes de Seville Pour aſſaillir ſon Sceptre & toute la Caſtille.	Cette ligue du More avec trois Poteutats, Qui viendroni dans trois jourr lur portes de Seville Pour assaillir son Sceptre et toute la Castille.
LE COMTE Il eſt vray qu'en fuyant, ils erioient ſur les eaux, De preparer Iarmée à des combats nouveaux:	LE COMTE Il est vrai qu'en fuyant, ils eriaient sur les eaux, De préparer Iarmée à des combats nouveaux:
Mais ce font de vains bruits, imitant le tounerre Qui paſſe ſans effet.	Mais ce font de vains bruits, imitant le tounerre Qui passe sans effet.
& fait tremb er la tene.	et fait tremb er la téne.
THEANDRE Trois grands Princes igués avec ſes ennemis Le metront en deſordre & tous en compromis, Le Roy tient du vieillard, le Prince eſt jeune d’âge L’unn'a que le Confeil.	THÉANDRE Trois grands Princes iguez avec ses ennemis Le mettront en désordre et tous en compromis, Le Roi tient du vieillard, le Prince est jeune d'âge L'unn'a que le Confeil.
Iautre que le courage, Le tems défaut à l'un, & la force à tous deux;	Jautre que le courage, Le temps défaut à l'un, et la force à tous deux;
Le Pere a trop de glace, & le Fils trop de feux;	Le Père a trop de glace, et le Fils trop de feux;
Le More cependant qui veille lur l'Empire, Ayant fait cette ligue, à trois Princes ſouſcrire;	Le More cependant qui veille lur l'Empire, Ayant fait cette ligue, à trois Princes souscrire;
Prenantiheur & le tems pourroit deſſous ſa loy Mettre vn jour le Royaume, & le Prince & le Roy?	Prenantiheur et le temps pourrait dessous sa loi Mettre un jour le Royaume, et le Prince et le Roi?
Comte que ton épée eſt cy neceſſaire!	Comte que ton épée est cy nécessaire!
Et qu’il te fera grard afin de te complaire!	Et qu'il te fera grard afin de te complaire!
Son Sceptre branletoit s’il n’avoit ton appuy;	Son Sceptre branletait s'il n'avait ton appui;
Ton reuom lIaffermit, eſpere tout de luy, Le Ciel à tes vœux la fortune preſente, de prir de ta viceone ei le nom de l'Infante.	Ton revom lIaffermit, espère tout de Seigneur, Le Ciel à tes vœux la fortune présente, de prir de ta viceone ei le nom de l'Infante.
LE COMTE Cet honneur eſt ſi haut mon merite ſi bas, Que c’eſt étre prudent de ne l'eſperet pas.	LE COMTE Cet honneur est si haut mon mérite si bas, Que c'est être prudent de ne l'espéret pas.
THEANDRE Ainſi que ta victoire a paſſé pour miraele, Mi onuche a ton bonheur eſt an fidele oracle.	THÉANDRE Ainsi que ta victoire a passé pour miraèle, Mi onuche à ton bonheur est an fidèle oracle.
Eſpere rout du ſort & de la volonté D'un Prince qui ſur toy n’a que la Majeſté:	Espère rout du sort et de la volonté D'un Prince qui sur toi n'a que la Majesté:
Ie ſçay comme il te rient en quel rang, quelle eſtime, Ton triomphe d'honneur rend ton don iegitime.	Je sais comme il te rient en quel rang, quelle estime, Ton triomphe d'honneur rend ton don iegitime.
LE COME Si le Ciel écouroit les deſi s des amis, Ce ſouhait de bonbeur poutroit étre permis;	LE COME Si le Ciel écouroit les desi s des amis, Ce souhait de bonbeur poutrait être permis;
Mais e peu de merite y trouve tant d’obſtacles, Qu’il faudroit pour le voir attendre des miracles.	Mais eu peu de mérite y trouve tant d'obstacles, Qu'il faudrait pour le voir attendre des miracles.
THEANDRE Hé quoy !	THÉANDRE Hé quoi !
ne ſçais-tu pas avee ces vains diſcours, Qu amour & la valeus Couboudat tous les jours.	ne sais-tu pas avée ces vains discours, Qu amour et la valeus Couboudat tous les jours.
LE COMTE Ie fetois bien aveugle & couvert d’ignorace, De croire que l'Infaute en fût la recempenſe;	LE COMTE Je fétais bien aveugle et couvert d'ignorace, De croire que l'Infaute en fût la recempense;
Ma valeur dans lexcés né meriteroit pas La gloire d'eſperer un trait de ſes appas.	Ma valeur dans lexcès né mériterait pas La gloire d'espérer un trait de ses appas.
Briſons ſur ces diſcours, & crois, moncher TeandrQu’apiés tant de raiſons ie ne m'en puis défendre, E.	Brisons sur ces discours, et crois, mon TandruQu'apiz tant de raisons quelque ne m'en puis défendre, E.
que mon cœur conçoit pour elle tant de feux, Que pour trop de fortune il devient maleureux, A caule que lamour à tour moment l'agite, Et voit que le defir excede le merite.	que mon cœur conçoit pour elle tant de feux, Que pour trop de fortune il devient maleureux, A caule que lamour à tour moment l'agite, Et voit que le désir excède le mérite.
THEANDRE Comte, crois pour certain qu’un battement de cœur Eſt le coerrier d’un bien ou de quelque malheur :	THÉANDRE Comte, crois pour certain qu'un battement de cœur Est le coerrier d'un bien ou de quelque malheur :
Pouvant tout ſouhaiter, & n’ayant rien à craindre;	Pouvant tout souhaiter, et n'ayant rien à craindre;
Ta fortanmelt au point que lu devois atteindre.	Ta fortanmelt au point que lu devais atteindre.
Ce eau jour eſt heureux a ta felicité, Et donne a ta valeur ce qu’elle a merire	Ce eau jour est heureux a ta félicité, Et donne a ta valeur ce qu'elle a mérire
SCENE II.	SCÈNE II.
LE PRINCE, L’INFANTE, LEONOR,	LE PRINCE, L'INFANTE, LEONOR,
LE PRINCE A Sœur toute la Cour a recours à vos charmes, M il faut que vos beaurés nous fourniſſent des armes Le Comte eſt ſur l'adieu, mais vos divins appas Out des traits trop puiſſans pour ne lartéter pas, Souffrez que vos faveurs nous tirent de ces peines, Que for de vos cheveux ſoit le pœud de ſes chaiſnes, Et qu’un trait de vos yeux en lui perçant le cœur Apréte auprés du Roy ce genereux Vainqueur.	LE PRINCE A Sœur toute la Cour a recours à vos charmes, M il faut que vos beaurés nous fournissent des armes Le Comte est sur l'adieu, mais vos divins appas Ut des traits trop puissants pour ne lartéter pas, Souffrez que vos faveurs nous tirent de ces peines, Que for de vos cheveux soit le pœud de ses chaînes, Et qu'un trait de vos yeux en lui perçant le cœur Aprète auprès du Roi ce généreux Vainqueur.
Vttus ſçavez quel honneur ſa victoire nous bonue Contre les ennemis qui chocquent la Conronne, Qui de nouveau l guez avec deux Poreutats, Arment contre l Empire & contre nos Etats?	Vîts savez quel honneur sa victoire nous bonue Contre les ennemis qui chocquent la Conronne, Qui de nouveau l gué avec deux Poreutats, Arment contre l Empire et contre nos États?
Pour voir de leurs deſſeins leſperance trompée Nos armes ont beſoin encor de ſon épée:	Pour voir de leurs desseins lespérance trompée Nos armes ont besoin encor de son épée:
d'ous avons droit de craindre un ſiniſtre malheur En perdant ſa conduite avec ſa valeur Ma Sœur, & l’interét, & la perte eſt commune, i les chainons d’amour n’arrétent ſa fortune:	d'ous avons droit de craindre un sinistre malheur En perdant sa conduite avec sa valeur Ma Sœur, et l'intérêt, et la perte est commune, y j' inter d'amour n'arrétent sa fortune:
Mélez la complaiſance aux douceurs des appas, Es qu’en vos entretiens il tombe dans vos lacs;	Mêlez la complaisance aux douceurs des appas, Es qu'en vos entretiens il tombe dans vos lacs;
L'éclar d'une Princeſſe, & ſa gloire & ſa flame sont des charmes puiſſans pour triompher d'une ame En quelque point d’honneur que ſon cœur ſoit monté, Sa plus grande fortune étoit votre beauté.	L'éclar d'une Princesse, et sa gloire et sa flamme sont des charmes puissants pour triompher d'une âme En quelque point d'honneur que son cœur soit monté, Sa plus grande fortune était votre beauté.
L’INFANTE Prince, tout mon bonheur à la gloire cù j’aſpire, Sont de voir triompher le Monarque & l Empire?	L'INFANTE Prince, tout mon bonheur à la gloire cù j'aspire, Sont de voir triompher le Monarque et l Empire?
le conçoy vos deſſeins, & mou cœur fera voir Que mon obeïſſance eſt jointe à mon devoir;	le conçois vos desseins, et mou cœur fera voir Que mon obéissance est jointe à mon devoir;
Qu'il n’eſt rien que ie doive & que ie puiſſe faire, Qui n’éclate au de ſir que j’ay de vous complaire;	Qu'il n'est rien que ici doive et que je puisse faire, Qui n'éclate au de sir que j'ai de vous complaire;
Et que ie n’ay dans l'ame un plus chaud mouvement Que de faure ma loy de votre ſentiment.	Et que ici n'ai dans l'âme un plus chaud mouvement Que de faure ma loi de votre sentiment.
Le Comte eſt dans mes rets la victoire eſt aiſée, Ie voy naitre l'amour au fonds de ſa penſée.	Le Comte est dans mes rets la victoire est aisée, Je vois naître l'amour au fond de sa pensée.
A ce cœur genereux féclat de ma beauté Doit ravir le cournge avec la liberté, Et quand il porterois le cœur d’une Tygreſſe, Il ne peut reſiſter aux yeux d’une Princeſſe:	À ce cœur généreux féclat de ma beauté Doit ravir le cournge avec la liberté, Et quand il porterais le cœur d'une Tigresse, Il ne peut résister aux yeux d'une Princesse:
Pour Iaction preſente & le tems avenir Avec un ſeul cheveul ie veux le retenr Sans ſçavoir à quel lieu ſa fortune eſt bornée, Vn ſeul de mes regards fera ſa deſtinée;	Pour Iaction présente et le temps avenir Avec un seul chevul ie veux le retenr Sans savoir à quel lieu sa fortune est bornée, Un seul de mes regards fera sa destinée;
Repoſez tout ſur moy, c’eſt l'objet de mes ſoins, Er piere & les effets en ſeront les témoins.	Reposez tout sur moi, c'est l'objet de mes soins, Er pière et les effets en seront les témoins.
LEONOR Prince, comme les fleurs font le miel des Avettes, Des traits de ſes beaux yeux Amour fait ſes eonquétes, Et leur charmans regards méléz de doux appas Lui captivent des cœurs quand il'uy penſene pas;	LEONOR Prince, comme les fleurs font le miel des Avettes, Des traits de ses beaux yeux Amour fait ses eonquétes, Et leur charmants regards mêlés de doux appas Lui captivent des cœurs quand il'y pensène pas;
Tragi-Comedie.	Tragi-Comédie.
Le Comte a trop d’eſprit pour narréter pour elle En voyaut ta fortune & ſi haute & ſi belle, D’un inſtinct naturel chacun cherche ſon mieux;	Le Comte a trop d'esprit pour narréter pour elle En voyaut ta fortune et si haute et si belle, D'un instinct naturel chacun cherche son mieux;
La gloire de ce Comte eſt d’aimer ſes beaux yeux;	La gloire de ce Comte est d'aimer ses beaux yeux;
Et ſi pour prix d’honneer notle Roy la lur donne, Il lui fait un preſent qui vaut une couronne.	Et si pour prix d'honneer notle Roi la lur donne, Il lui fait un présent qui vaut une couronne.
LE PRINCE Il doit porter un Sceptre, & ſa gloire & ſon nom Ont fait de ce grand Comte un Roy de l’Atragon, Apres avoir défait & les Rois & les Princes, Ls Royaume eſt en branle avecque les Provinces;	LE PRINCE Il doit porter un Sceptre, et sa gloire et son nom Ont fait de ce grand Comte un Roi de l'Atragon, Apres avoir défait et les Rois et les Princes, Lois Royaume est en branle avec les Provinces;
Et s’il fait un renforr d’un armement nouveau, Ie le voy rriompher ſur la terre & ſur Ieau, Monter deſſus le Trône & du Peſe & du More, Et planter ſes lauriers ſur le lict de l'Aurore, Ravager comme un foudre & tonnant & bruyant, Du climat du Midy juſques à l’Orient;	Et s'il fait un renforr d'un armement nouveau, Je le vois riompher sur la terre et sur Jeau, Monter dessus le Trône et du Pèse et du More, Et planter ses lauriers sur le lit de l'Aurore, Ravager comme un foudre et tonnant et bruyant, Du climat du Midi jusques à l'Orient;
Et aprés avoir vû tous nos orages calmes, Revenir tout chargé de lauriers & de palmes.	Et après avoir vu tous nos orages calmes, Revenir tout chargé de lauriers et de palmes.
Ma Sœur, prenez à cœur ce de ſſein glorieux, Et donnez ce triomphe uer enaries de vos yeux;	Ma Sœur, prenez à cœur ce de sein glorieux, Et donnez ce triomphe uer enaries de vos yeux;
Iettez-le dans Ienceinte, & quelque part qu’il aille, Que ſon cœur priſonnier demeure à la bataille,	Jettez-le dans Jenceinte, et quelque part qu'il aille, Que son cœur prisonnier demeure à la bataille,
SCENE III.	SCÈNE III.
L'INFANTE LEONOR, LE PAGE.	L'INFANTE LEONOR, LE PAGE.
LEONOR Adame, d’où vous vient cette changeante humeur AVTEſt-il rien de nouveau qui vous trouble le cœur?	LEONOR Adame, d'où vous vient cette changeante humeur AUTEst-il rien de nouveau qui vous trouble le cœur?
Craigne-vous d’entreprendre une victoire aiſée Dune ame qui ſe donne aux yeux qui l'ont bleſſée?	Craigne-vous d'entreprendre une victoire aisée Dune âme qui se donne aux yeux qui l'ont blessée?
Pour lui ravir le cœur, & en faire un Amant, Il ne faut qu'un regard de vos yeux ſeulement,	Pour lui ravir le cœur, et en faire un Amant, Il ne faut qu'un regard de vos yeux seulement,
L'INFANTE Leonor, une fourbe a ſurpris ma franchiſe;	L'INFANTE Leonor, une fourbe a surpris ma franchise;
e Prince a fait le piege où mon ame s’eſt priſe, Mon cœur en ſa preſence a moidu l’hameçon;	 Je a fait le piège où mon âme s'est prise, Mon cœur en sa présence a moidu l'hameçon;
e ne puis cacher mon feu & ma priſon tu vain ie t’ay priée en me voulant contraindre De la mettre à couver quand ie la voulois feindre.	Je ne puis cacher mon feu et ma prison tu vain ie t'ai priée en me voulant contraindre De la mettre à couver quand tu la voulais feindre.
on eſprit plus ſubtil par un détour trompeur A vû tous les ſecrets que j’avois dans le cœur.	on esprit plus subtil par un détour trompeur A vu tous les secrets que j'avais dans le cœur.
angager mes beautés pour arreter le Comie:	Oangager mes beautés pour arrêter le Comie:
reibre pas engager & ma flame & ma honte?	reibre pas engager et ma flamme et ma honte?
Et iémoigner qu’Amour dans ſon Aveuglement A charme ma raiſon avec mon jûgemeut.	Et iémoigner qu'Amour dans son Aveuglement A charme ma raison avec mon jugemut.
LEONOR Madame;	LEONOR Madame;
excuſez-moy, cela n’eſt pas croyable, Le Prince na rien dit qui ne ſoit veritable:	excusez-moi, cela n'est pas croyable, Le Prince na rien dit qui ne soit véritable:
l parloit tout de bon, & le Roy ni la Cour N’ont point de mouvement qui chocque vetre amour;	l parlait tout de bon, et le Roi ni la Cour N'ont point de mouvement qui chocque vœetre amour;
Achevez cetre gloire à demy commencée, Et jettez dans loubly cette noirs penſee:	Achevez cetre gloire à demi commencée, Et jetez dans loubli cette noirs pensée:
Ajuſiez vos beaux yeux avee votre beauté, Et enchaiuez ſon ame avec ſa liberté, Mélez les doux appas avec la comp ailance, Faiſant naitre lamour avee leſperance;	Ajusiez vos beaux yeux ave votre beauté, Et enchaivez son âme avec sa liberté, Mêlez les doux appas avec la comp ailance, Faisant naître lamour avée lespérance;
Et nouriſſant ſa flame avecque des douceurs, Faites ſes beaux liens d’une chaine de fleurs.	Et nourrissant sa flamme avec des douceurs, Faites ses beaux liens d'une chaîne de fleurs.
L'INFAN E C’eſt un pas bien glifſant ou d’honneur ou de honte, De tenter le refus ou laveu de ce Comte, Er au premier abord lui faire les doux yeux, Pour le rendre auſſi vain qu’il eſt ambitieux :	L'INFAN E C'est un pas bien glissant ou d'honneur ou de honte, De tenter le refus ou lavu de ce Comte, Er au premier abord lui faire les doux yeux, Pour le rendre aussi vain qu'il est ambitieux :
Méme aprés le congé qu’il demande à ſon Prince Pour en fern un autre en une autre Province;	Même après le congé qu'il demande à son Prince Pour en fern un autre en une autre Province;
Et que tous nos honneurs, nos dons & nos treſors Pour reteuir ſon cœur ne ſont pas aſſez forts.	Et que tous nos honneurs, nos dons et nos trésors Pour retuir son cœur ne sont pas assez forts.
LEONOR Madame, un trait d’amour vous promet la victoire.	LEONOR Madame, un trait d'amour vous promet la victoire.
Le coup ſera ſuivi d’une palme de gloire:	Le coup sera suivi d'une palme de gloire:
Son Son cœur entre la crainte & lamour ſuſpendu Ne ſera pás ſomme qu’on le verra rendu;	Son Son cœur entre la crainte et lamour suspendu Ne sera pussy somme qu'on le verra rendu;
C'eſt un deſſein d'honneur que l'Amour favoriſe La gloire du ſuccés honore Ientrepriſe.	C'est un dessein d'honneur que l'Amour favorise La gloire du succès honore Jentreprise.
Avec un compliment de vouceur ce d'Amiour Vous obligez enſemble & le Prince & la Cour.	Avec un compliment de vouceur ce d'Amiour Vous obligez ensemble et le Prince et la Cour.
L'INFANTE Faire des complimens à qui me doit hommage, C’eſt un coup d’imprudence & d’une ame peu ſage, I’expoſe mon honneur & ma gloire au danger:	L'INFANTE Faire des compliments à qui me doit hommage, C'est un coup d'imprudence et d'une âme peu sage, J'expose mon honneur et ma gloire au danger:
Vne Fille de Roy ſe doit mieux ménager, Il faut que la grandeur reluiſe dans la grace.	Une Fille de Roi se doit mieux ménager, Il faut que la grandeur reluise dans la grâce.
LEONOR On ne prend pas ces cœurs avec des rets de glace, Les deſſeins amoureur ſont conçûs dans lardeur, Ils ont pour ennemis la crainte & la froideur.	LEONOR On ne prend pas ces cœurs avec des rets de glace, Les desseins amoureur sont conçus dans lardeur, Ils ont pour ennemis la crainte et la froideur.
Montrez en cet exploit une excés de courage, Et cüeillez une palme où lhonneur tode engage.	Montrez en cet exploit une excès de courage, Et cueillez une palme où lhonneur toujours engage.
L'INFANTE Quoyque l'honneur conçoive & qu’il faſſe eſperer;	L'INFANTE Quoique l'honneur conçoive et qu'il fasse espérer;
Avant que d’entreprendre il faut conſiderer.	Avant que d'entreprendre il faut considérer.
LE PAGE entrant au Theatre.	LE PAGE entrant au Théâtre.
Pendant qu'en ce diſcours le tems perdu s’écoule, Madame, les bonheurs ſe preſentent en foulet Ne vous travaille prus lecmiprits hi les ſens, Le Comte eſt à l’Infante & l’hymen vous apelle, Pour lier vos deux cœurs d’une chaine éternelle:	Pendant qu'en ce discours le temps perdu s'écoule, Madame, les bonheurs se présent en foulet Ne vous travaille prus lecmiprits hi les sens, Le Comte est à l'Infante et l'hymen vous apelle, Pour lier vos deux cœurs d'une chaînfe éternelle:
L'INFANIE 2 Que j'aime ta franchiſe en cette liberté.	L'INFANIE 2 Que j'aime ta franchise en cette liberté.
LE PAGE Vous verrez les effets de rette verité, Madame, il n’eſt plus tems de railler ni de feindre.	LE PAGE Vous verrez les effets de rette vérité, Madame, il n'est plus temps de railler ni de feindre.
LINFANTE Hẽ quoy!	LINFANTE Hien quoi!
ma volonté ſe peur elle contraindre?	ma volonté se peur elle contraindre?
LE PAGE Non, mais ie ſçay qu’Amour étant votre vainqueur,	LE PAGE Non, mais ainsi sais qu'Amour étant votre vainqueur,
L’INFANJE Tu me veur faire eſclave en ma pleine franchiſe.	L'INFANJE -Tu me veut faire esclave en ma pleine franchise.
LE PAGE Quand le mal de IEtat ſe trouve dans la criſe, Et que votre refus le peut rendre irrité, Ie fais de votre amour une neceſſité, Et qu’étant engagée au Punce par promeſſe, Vous devez triompher du Comte qui vous bleſſe, Et le baume d’amour agiſſant ſaus éclat quernra vontetur auſſi-bien que l'Etat, Votre ame emportera tout ce qu'elle deſire, Be vous ferde du Gomte un appay de Iampirts	LE PAGE Quand le mal de JÉtat se trouve dans la crise, Et que votre refus le peut rendre irrité, Je fais de votre amour une nécessité, Et qu'étant engagée au Punce par promesse, Vous devez triompher du Comte qui vous blesse, Et le baume d'amour agissant saus éclat quernra vontetur aussi-bien que l'État, Votre âme emportera tout ce qu'elle désire, Be vous ferde du Gomte un appai de Jampirts
L'INFANTE Page, qui du Conſeil t'en a ſi-bien inſtruit?	L'INFANTE Page, qui du Conseil t'en a si-bien instruit?
LE PAAGE Tout le monde le ſçait, tour le monde en fait bruit?	LE PAGE Tout le monde le sait, tour le monde en fait bruit?
Le Prince & les Seigneurs ont déja vû le Comte, Qui mélant dans ſa gloire un petit trait de honte, ceur rendoit les honfeurs par mne complimens, Et exprimoit ſa joye avec ſes mouvemens, Er ſi vous tetardez de les aller attendre, e prévoy leur deſſein, ils vous viendront ſurprendre.	Le Prince et les Seigneurs ont déjà vu le Comte, Qui mêlant dans sa gloire un petit trait de honte, ceur rendait les honfeurs par mont complimens, Et exprimait sa joie avec ses mouvements, Er si vous tetardez de les aller attendre, prévoi leur dessein, ils vous viendront surprendre.
L'INFANTE Allons, j’ay reconnu parlant de ſon retour;	L'INFANTE Allons, j'ai reconnu parlant de son retour;
Que ſon cœur étoit pris dans les chaines d’amour, Et quoy que dans le mien ſon merite le place, Ie veux paroitre enſemble & de feu & de glace.	Que son cœur était pris dans les chaines d'amour, Et quoi que dans le mien son mérite le place, Je veux paraître ensemble et de feu et de glace.
LEONOR à l'écart, Quel dédaigneux diſcours qu'elle vueille chercher, La toux le feu, lamour ne ſe peuvent cacher:	LEONOR à l'écart, Quel dédaigneux discours qu'elle veuille chercher, La toux le feu, lamour ne se peuvent cacher:
Et pour voir les effets de ces douces nouvelles, Le tems ſemble boiteux, quoy quil porte des ailles?	Et pour voir les effets de ces douces nouvelles, Le temps semble boiteux, quoi quil porte des ailles?
Les heures, les inſtans, les jours & les momens Sont des ſiecles entiers aux defirs des Amans.	Les heures, les instants, les jours et les moments Sont des siècles entiers aux désirs des Amants.
SCENE IV.	SCÈNE IV.
D.	D.
FERNAND, LE PRINCE, LE COMTE,	FERNAND, LE PRINCE, LE COMTE,
TEANDRE, D.	TEANDRE, D.
FERNAND Omte, do-t les Ayeux ont porié les Couronnes QQue te puis.	FERNAND Omte, do-t les Aïeux ont porié les Couronnes QQue te puis.
je donner pour cé que tu me donne?	je donner pour cé que tu me donne?
Vn Royaume eſt un point qu’on ne peut diviſer, Qui partage ſon Scepire;	Un Royaume est un point qu'on ne peut diviser, Qui partage son Scepire;
il le fait mépriſer:	il le fait mépriser:
Te faire Géneral d’une puiſſante Armée, Cet honneur pour un autre, eſt pour toy de fumée:	Te faire Général d'une puissante Armée, Cet honneur pour un autre, est pour toi de fumée:
Ie n’ay rien d'aſſez haut avec tous mes Etats.	Je n'ai rien d'assez haut avec tous mes États.
Qui pour un prix d'honneur ne me ſemble trop bas?	Qui pour un prix d'honneur ne me semble trop bas?
La Caſtille aujourd huy qui tes haurs faits admire, Et doit à ta valeur la paix de ſon Empire, Pour ne paroitre ingrate à tes faits glorieux, T ouvre avecque ſon cœur ſes trefors préciéux?	La Castille aujourd' hui qui tes haurs faits admire, Et doit à ta valeur la paix de son Empire, Pour ne paraître ingrate à tes faits glorieux, T ouvre avec son cœur ses trésors préciéux?
ne unn que lefrer reponue l ſon attente, Pour prix de tes beaux faits te donne ſon infante, Remarque ta fortune, & le Prince & la Cour Font du Vainqueur da More un priſonnier d’Amour	ne unn que lefrer réponue l son attente, Pour prix de tes beaux faits te donne son infante, Remarque ta fortune, et le Prince et la Cour Font du Vainqueur da More un prisonnier d'Amour
LE COMTE Grand Heros, quel deſtin m’auroit pû faire eroire Que ſi peu de valeur m’eut donnè tant de gloire.	LE COMTE Grand Héros, quel destin m'aurait pu faire eroire Que si peu de valeur m'eut donné tant de gloire.
Avoir pour prix dhonneur la Fille d un grand Roy La gloire eſt exceſive & trop grande pour moy.	Avoir pour prix dhonneur la Fille d un grand Roi La gloire est excesive et trop grande pour moi.
Quand j’aurois délivié la Caſtille oppreſſée, Ma victoire ſeroit par trop recompenſée;	Quand j'aurais délivié la Castille oppressée, Ma victoire serait par trop récompensée;
Pour meriter l'honneur d’adorer ſes cheveux, Il faudroit étre aſſis dans le trône des Dieux.	Pour mériter l'honneur d'adorer ses cheveux, Il faudrait être assis dans le trône des Dieux.
Mais c'eſt à vous, grand Mars, que la gloire renor D élever dans le Ciel la fortune d'un homme.	Mais c'est à vous, grand Mars, que la gloire renor D élever dans le Ciel la fortune d'un homme.
Mon eœur & la raiſon ont trop d’affinité Paur oſer attenter à certe vanité;	Mon eœur et la raison ont trop d'affinité Paur oser attenter à certe vanité;
Mais la loy d un Monarque eſt ſi juſte & ſi grand Que l'honneur nos oblige alors qu’il nous comma I'accepte ces faveurs avec des ſentimens Qui me ferout des loix de vos commandemens?	Mais la loi d un Monarque est si juste et si grand Que l'honneur nos oblige alors qu'il nous comma J'accepte cette faveurs avec des sentiments Qui me ferout des lois de vos commandements?
Mon cœur de vos deſirs le fidele complice Fera ſa paſſion du vœn de mon ſervice.	Mon cœur de vos désirs le fidèle complice Fera sa passion du vœn de mon service.
Et ie jure, ô graud Prince embraſſant vos genoux, Que ie vivray pour elle, & ie moutay pour vous,	Et beau jure, ô graud Prince embrassant vos genoux, Que me vivrai pour elle, et Seigneur moutai pour vous,
D.	D.
