A PARIS.	À PARIS.
Qu’encor plus la hement elle ait oſé paroiſtre.	Qu'encor plus la hément elle ait osé paraître.
Et qu’vne femme en fin dans l'infelicité Me face des leçons de generoſité.	Et qu'une femme en fin dans l'infélicité Me face des leçons de générosité.
Voſtre belle ame eſt haute autãt que malheureuſe.	Votre belle âme est haute autãt que malheureuse.
Mais elle eſt inhumaine autant que genereuſe, Pauline, & vos douleurs avec trop de rigueur.	Mais elle est inhumaine autant que généreuse, Pauline, et vos douleurs avec trop de rigueur.
D’vn amant tout à vous ty anniſent le cœur.	D'un amant tout à vous ty annisent le cœur.
C’eſt donc peu de vous perdre, il faut que je vous donne.	C'est donc peu de vous perdre, il faut que je vous donne.
Que je ſerve vn riualalors qu’il vous abandonne, Lt que par vherderce geucreux cnort Pour vous rendre en ſes mains je l’arrache à la mort.	Que je serve un rivalalors qu'il vous abandonne, Lut que par vherdce geucreux cnort Pour vous rendre en ses mains je l'arrache à la mort.
FABIAN.	FABIAN.
Laiſſez à ſon deſtin cette ingrate famille, Qu’il accorde s’il veut le pere avec la fille, Polyeucte & Felix, l'épouſe avec l'époux, D’vn ſi cruel effort quel prix eſperez-vous?	Laissez à son destin cette ingrate famille, Qu'il accorde s'il veut le père avec la fille, Polyeute et Félix, l'épouse avec l'époux, D'un si cruel effort quel prix espérez-vous?
SEVERE.	SÈVRE.
La gloire de monſtrer à cette ame ſi belle OQur Severe l’égale & qu’il eſt digne d’elle, Qu'elle m'eſtoit biẽ deuë & que l’ordre des Cieux En me la refuſant m’eſt trop injurieux.	La gloire de montrer à cette âme si belle OQur Sévère l'égale et qu'il est digne d'elle, Qu'elle m'était bien due et que l'ordre des Cieux En me la refusant m'est trop injurieux.
FABIAN.	FABIAN.
Sans accuſer le ſort ny le Ciel d’injuſtice Prenez garde au peril qui ſuit vn tel ſervice, Vous hazardez beaucoup, Seigneur, penſez-y bien.	Sans accuser le sortgez le Ciel d'injustice Prenez garde au péril qui suit un tel service, Vous hasardez beaucoup, Seigneur, pensez-y bien.
Quoy, vous entreprenez de ſauver vn Chreſtien?	Quoi, vous entreprenez de sauver un Chrétien?
Pouvez-vous ignorer pour cette ſecte impie Quelle eſt & fut touſiours la haine de Decie?	Pouvez-vous ignorer pour cette secte impie Quelle est et fut toujours la haine de Décie?
C’eſt vn crime vers luy ſi grand, ſi capital, Qu’à voſtre faveur meſme il peut eſtre fatal.	C'est un crime vers te si grand, si capital, Qu'à votre faveur même il peut être fatal.
SEVERE.	SÈVRE.
Cét advis ſeroit bon pour quelque ame commune, S’il tient entre ſes mains ma vie & ma fortune, Ie ſuis encor Severe, & tout ce grand pouvoir Ne peut rien ſur ma gloire, & riẽ ſur mon devoir.	Cet avis serait bon pour quelque âme commune, S'il tient entre ses mains ma vie et ma fortune, Je suis encor Sévère, et tout ce grand pouvoir Ne peut rien sur ma gloire, et ri sur mon devoir.
Icy l’honneur m’oblige & j’y veux ſatisfaire, Qu’apres le ſort ſe monſtre ou propice ou contraire, Comme ſon naturel eſt touſiours inconſtant, Periſſant glorieux je periray content.	Ici l'honneur m'oblige et j'y veux satisfaire, Qu'après le sort se montre ou propice ou contraire, Comme son naturel est toujours inconstant, Périssant glorieux je périrai content.
Ie te diray bien plus, mais avec confidence, La ſecte des Chreſtiens n’eſt pas ce que l’on penſe, On les hait, la raiſon je ne la cognoy point, Et je ne voy Decie injuſte qu’en ce point.	Je te dirai bien plus, mais avec confidence, La secte des Chestriens n'est pas ce que l'on pense, On les hait, la raison je ne la connais point, Et je ne vois Déci injuste qu'en ce point.
Par curioſité j’ay voulu les cognoiſtre, On les tient pour ſorciers dont l’Enfer eſt le maiſtre, Et ſur cette croyance on punit du trépas Des myſteres ſecrets que nous n’entendons pas.	Par curiosité j'ai voulu les connaître, On les tient pour sorciers dont l'Enfer est le maître, Et sur cette croyance on punit du trépas Des mystères secrets que nous n'entendons pas.
Mais Ceres Eleuſine, & la Bonne Deeſſe Ont leurs ſecrets comme eux à Rome & dans la Grece, Encor impunément nous ſouffrons en tous lieux Leur Dieu ſeul excepté toute ſorte de Dieux, Tous les monſtres d’Egypte ont leur Temple dans Rome, Nos ayeux à leur gré faiſoient vn Dieu d’vn homme, Et leur ſang parmy nous conſervant leurs erreurs Nous rempliſſons le Ciel de tous nos Empereurs, Mais à parler ſans fard de tant d’Apotheoſes, L'effet eſt bien douteux de ces Metamorphoſes.	Mais Ceres Elusine, et la Bonne Déesse Ont leurs secrets comme eux à Rome et dans la Grèce, Encor impunément nous souffrons en tous lieux Leur Dieu seul excepté toute sorte de Dieux, Tous les monstres d'Égypte ont leur Temple dans Rome, Nos aïeux à leur gré faisaient un Dieu d'un homme, Et leur sang parmi nous conservant leurs erreurs Nous remplissons le Ciel de tous nos Empereurs, Mais à parler sans fard de tant d'Apotheoses, L'effet est bien douteux de ces Metamorphoses.
Les Chreſtiens n’ont qu’vn Dieu, maiſtre abſolu de tout, De qui le ſeul voulon farc coutte quis ſeroati Mais Vais ſi i’oſe entre nous dire ce qui me ſemble, Les noſtres bien ſouvent s’accordent mal enſemble, Et me deuſt leur colere écraſer à tes yeux Nous en avons beaucoup pour eſtre de vrais Dieux.	Les Chrétiens n'ont qu'autre Dieu, maître absolu de tout, De qui le seul voulon farc cote quis seroati Mais Vais si j'ose entre nous dire ce qui me semble, Les nôtres bien souvent s'accordent mal ensemble, Et me dût leur colère écraser à tes yeux Nous en avons beaucoup pour être de vrais Dieux.
Peut-eſtre qu’apres tout ces croyances publiques Ne ſont qu’inventions de ſages Politiques, Pour contenir vn peuple, ou bien pour l’émouvoir, Et deſſus ſa foibleſſe affermir leur pouvoir.	Peut-être qu'après tout ces croyances publiques Ne sont qu'inventions de sages Politiques, Pour contenir un peuple, ou bien pour l'émouvoir, Et dessus sa faiblesse affermir leur pouvoir.
Enfin chez les Chreſtiens les mœurs ſont innocentes, Les vices deteſtez, les vertus floriſſantes, lamais vn adultere, vn traiſtre, vn aſſaſſin, Iamais d’yurognere & jamais de larcin, Ce n’eſt qu’amour entr’eux, que charité ſincere, Chacun y cherit l’autre, & le ſecourt en frere, Ils font des vœux pour nous qui les perſecutons, Et depuis tant de temps que nous les tourmentons Les a-t’on veu mutins?	Enfin chez les Chrétiens les mœurs sont innocentes, Les vices détestez, les vertus florissantes, lamais un adultere, un traître, un assassin, Jamais d'yurognere et jamais de larcin, Ce n'est qu'amour entronteux, que charité sincère, Chacun y cherit l'autre, et le secourt en frère, Ils font des vœux pour nous qui les persécutons, Et depuis tant de temps que nous les tourmentons Les a-t-on vu mutins?
les a-t’on veu rebelles?	les a-t-on vu rebelles?
Nos Princes ont-ils eu des ſoldats plus fidelles?	Nos Princes ont-ils eu des soldats plus fidèles?
Furieux dans la guerre ils ſoufftent nos bourreaux, Et lyons au combat ils meurent en agneaux.	Furieux dans la guerre ils soufftent nos bourreaux, Et lions au combat ils meurent en agneaux.
I’ay trop de pitié d’eux pour ne les pas defendre.	J'ai trop de pitié d'eux pour ne les pas défendre.
Allons trouver Felix, commençons par ſon gendre.	Allons trouver Félix, commençons par son gendre.
Et contentons ainſi d’vne ſeule action Et Pauline, & ma gloire, & ma compaſſion.	Et contentons ainsi d'une seule action Et Pauline, et ma gloire, et ma compassion.
Fin du quatriéme acte.	Fin du quatrième acte.
D3	D3
ACTE	ACTE
ACTE V.	ACTE V.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
TELTA, ALBIN, CLEON.	TELTA, ALBIN, CLEON.
FELIX.	FELIX.
Lbin, as-tu bien veu la fourbe de Severee As-tu blen veu ſa haine, & vois-tu ma miſere?	Lbin, as-tu bien vu la fourbe de Sévère As-tu blen vu sa haine, et vois-tu ma misère?
ALBIN.	ÀLBIN.
Ie n’ay veu rien en luy qu’vn riual genereux, Et ne voy tien en vous qu’vn pere rigoureux.	Je n'ai vu rien en lui qu'une rival généreux, Et ne vois tien en vous qu'un père rigoureux.
FELIX.	FELIX.
Que tu le cognois mal!	Que tu le connais mal!
tout ſon fait n’eſt que mine, Dans l’ame il hait Felix & dédaigne Pauline, Et s’il l’ayma jadis, il eſtime aujourd’huy Les reſtes d’vn rival trop indignes de luy.	tout son fait n'est que mine, Dans l'âme il hait Félix et dédaigne Pauline, Et s'il l'aima jadis, il estime aujourd'hui Les restes d'un rival trop indignes de Seigneur.
Il parle en ſa faveur, il me prie, il menace, Et me perdra, dit-il, ſi je ne luy fais grace, Trachant du genereux il croit m’épouvanter;	Il parle en sa faveur, il me prie, il menace, Et me perdra, dit-il, si je ne lui fais grâce, Trachant du généreux il croit m'épouvanter;
L’artifice eſt trop lourd pour ne pas l’éventer, Ie cognois avant luy la Cour & ſes intriques, I’en cognoy les deſtours, j’en cognoy les pratiques, C’eſt en vain qu’il tempeſte & feint d’eſtre en fureur, Ie voy ce qu’il pretend auprés de l’Empereur, De ce qu’il me demande il m’y feroit vn crime, nipaig aus ſon riual je ſerois ſa victime, Et s’il avoit affaire à quelque mal-adtoit, Le piege eſt bien tendu, ſans doute il le perdroit!	L'artifice est trop lourd pour ne pas l'éventer, Je connais avant lui a Cour et ses intriques, J'en connais les détours, j'en connais les pratiques, C'est en vain qu'il tempête et feint d'être en fureur, Je vois ce qu'il prétendu auprès de l'Empereur, De ce qu'il me demande il m’y ferait un crime, nipagne aus son rival je serais sa victime, Et s'il avait affaire à quelque mal-adtoit, Le pie est bien tendu, sans doute il le perdroit!
Mais vn vieux Courtiſan n’eſt pas ſi fort credule, Il voit quand on le jouë, & quand on diſſimule, Et Et moy, j’en ay tant veu de toutes les façons Qu a muy haithanu cogemes peas iadadatet leçons.	Mais un vieux Courtisan n'est pas si fort crédule, Il voit quand on le joue, et quand on dissimule, Et Et moi, j'en ai tant vu de toutes les façons Quel a mui haithanu cogemes peas iadadatet leçons.
ALBIN.	ÀLBIN.
Dieux, que vous vous geltiez parceus:	Dieux, que vous vous geltiez parçus:
dethancel	déthancel
EFLlx.	EFLx.
Pour ſubſiſter en Cour c’eſt la haute ſcience, Quaud vn homme vne fois a droit de nous hayr Nous devõs preſumer qu’il cherche à nous trahir, Toute ſon amitié nous doit eſtre ſuſpecte, Si Polyeucte, en fin n’abandonne ſa ſecte, Quoy que ſon protecteur, ait pour luy dans l’eſprit, Ie ſuivray hautement l’ordre qui m’eſt preſcrit,	Pour subsister en Cour c'est la haute science, Quaud un homme vne fois a droit de nous haïr Nous devons présumer qu'il cherche à nous trahir, Toute son amitié nous doit être suspecte, Si Polieute, en fin n'abandonne sa secte, Quoi que son protecteur, ait pour toujours dans l'esprit, Je suivrai hautement l'ordre qui m'est prescrit,
ALREN.	ÀLREN.
Grace, grace, Seigneur, que Pauline l’obtienne.	Grâce, grâce, Seigneur, que Pauline l'obtienne.
FELIX.	FELIX.
Celle de l'Empereur lle iuyvroit pas la mienne, Et loin de le tirer de ce pas hazardeux Ma bonté ne feroit que nous perdre tous deux,	Celle de l'Empereur lèle iuyvroit pas la mienne, Et loin de le tirer de ce pas hasardeux Ma bonté ne ferait que nous perdre tous deux,
ALBIIN.	ÀLBIIN.
Mais Severe promet.	Mais Sévère promet.
FELIX.	FELIX.
Albin, je m’en deffie, Et cognos mieux que luy la haine de Decie, En faueur des.	Albin, je m'en défie, Et connos mieux que tu la haine de Décie, En faveur des.
Chreſtiens s’il choquoit ſon couroux Luy-meſme aſſeurément ſe perdroit avec nous.	Chrétiens s'il choquait son courroux Lui-même assurément se perdrait avec nous.
le veux tenter pourtant eucor vne autre voye, Amenez Polyeucte, & ſi je le renvoye.	le veux tenter pourtant eucor mé autre voie, Amenez Polieute, et si je le renvoie.
I parle à S’il demeure inſenoje à ce deriiſer enort.	I parle à S'il demeure insenser à ce deriiser enort.
Au ſortir de ce lieu qu’on luy donne la mort.	Au sortir de ce lieu qu'on avait donne la mort.
Cleon.	Cleon.
Cleon pentre.	Cleon pentre.
ALBIN Voſtre ordre eſt rigoureux.	ÀLBIN Votre ordre est rigoureux.
FELIX.	FELIX.
Il faut que je le ſuyve Si je veux empeſcher qu’vn deſordre n’arrive.	Il faut que je le suive Si je veux empêcher qu'un désordre n'arrive.
Ie voy le peuple émeu pour prendre ſon party.	Je vois le peuple ému pour prendre son parti.
Et toy-meſme tantoſt tu m’en as adverty:	Et toi-même tantôt tu m'en as adverti:
Dans ce zele pour luy qu’il fait deſia paroiſtre.	Dans ce zèle pour lui qu'il fait déjà paraître.
Ie ne ſçay ſi long-temps j’en pourrois eſtre maiſtre, Peut-eſtre dés demain, dés la nuit, dés ce ſoir I’en verrois des effets que je ne veux pas voir, Et Severe auſſi toſt courant à ſa vengeance.	Je ne sais si longtemps j'en pourrais être maître, Peut-être dès demain, dès la nuit, dès ce soir J'en verrais des effets que je ne veux pas voir, Et Sévère aussi tôt courant à sa vengeance.
M lroit caiomier de queſque intelligence.	M lroit caiomier de quesque intelligence.
Il faut rompre ce coup qui me ſeroit fatal.	Il faut rompre ce coup qui me serait fatal.
ALBIN.	ÀLBIN.
Que voſtre deffiance eſt vn eſtrange mal!	Que votre défiance est un étrange mal!
Tout vous nuit, tout vous perd, tout vous fait de Tombrege, Mais voyez que ſa mort mettra ce peuple en rage, Que c’eſt mal le guerir que le deſeſpeier.	Tout vous nuit, tout vous perd, tout vous fait de Tombrège, Mais voyez que sa mort mettra ce peuple en rage, Que c'est mal le guérir que le désespéier.
FELIX.	FELIX.
En vain apres ſa mort il voudra murmurer.	En vain après sa mort il voudra murmurer.
Et s’il oſe venir à quelque violence, C’eſt à faire ceder deux jours à l’inſolence, I’auray fait mon devoir qu’oy qu’il puiſſe arriver:	Et s'il ose venir à quelque violence, C'est à faire céder deux jours à l'insolence, J'aurai fait mon devoir qu 'il puisse arriver:
Mais Polyeucte vient, tâchons à le ſauver.	Mais Polieute vient, tâchons à le sauver.
Soldats, retirez vous, & garden bion la porte.	Soldats, retirez -vous, et garden bion la porte.
Polyeucte vient avec les gardes qui ſoudain ſe retirent.	Polieute vient avec les gardes qui soudain se retirent.
CENE II.	CÈNE II.
FELIX, POLYEVCTE,AEBIN.	FELIX, POLYEUCTE,ABIN.
FELIX.	FELIX.
S-tu donc pour la vie vne haine ſi forte, Malheureux Polyeucte, & la loy des Chreſtiẽs T’ordonne-t’elle ainſi d’abandonner les tiens?	S-tu donc pour la vie une haine si forte, Malheureux Polieute, et la loi des Chrétienne T'ordonne-t-elle ainsi d'abandonner les tiens?
POLYEVCTE.	POLYEUCTE.
Ie ne hay poins la vie, & j’en ayme l’vſage, Mais ſans attachement qui ſente l’eſclavage, TouTouſiours preſt à là rendre au Dien dont je la tiens.	Je ne hais poins la vie, et j'en aime l'usage, Mais sans attachement qui sente l'esclavage, TouTousiours prêt à là rendre au Dien dont je la tiens.
La taiſon me l’ordonne & la loy des Chreſtiens, Et je vous monſtre à tous par la comme il faut viure Si vous avez le cœur aſſez bon pour me ſuyvre,	La taison me l'ordonne et la loi des Chrétiens, Et je vous montre à tous par la comme il faut vivre Si vous avez le cœur assez bon pour me suivre,
PEDIX.	PÉDIX.
Te ſuyvre dans l’abyſme où tu te veux jetter?	Te suivre dans l'abîme où tu te veux jeter?
POLYEVCTE.	POLYEUCTE.
Mais pſuſtoſt dans la gloire ou je m'en vay monter.	Mais psustost dans la gloire ou je m'en vais monter.
FELIX.	FELIX.
Donne moy pour le moins le temps de la co7 guoiſtre, Pour me faite Chreſtien, ſers moy de guide à Ieſtte, Et ne dedaigne pas de m’inſtruire en ta foy, Ou toy-meſme à ton Dieu tu répondras de moy.	Donne moi pour le moins le temps de la co7 guoistre, Pour me faite Chrétien, sers moi de guide à Jestte, Et ne dédaigne pas de m'instruire en ta foi, Ou toi-même à ton Dieu tu répondras de moi.
POLYEVCTE.	POLYEUCTE.
N’en riez point, Felix, il ſera voſtre juge, Nous ne trouverez poiut devant luy de refuge, Les Roys & les bergers y ſont d’vn meſme rang, De tous les ſiens ſur vous il vangera le ſang.	N'en riez point, Félix, il sera votre juge, Nous ne trouverez poit devant lui de refuge, Les Rois et les bergers y sont d'un même rang, De tous les siens sur vous il vengera le sang.
FELIX.	FELIX.
Ie n’en répandray plus, & quoy qu’il en arrive Dans la foy des Chreſtiens je ſouffiiray qu’on viue, I’en feray protecteur.	Je n'en répandrai plus, et quoi qu'il en arrive Dans la foi des Chrétiens je souffirai qu'on vive, J'en ferai protecteur.
POLYEVCTE.	POLYEUCTE.
Non, non, perſecutez, Et ſoyez l’inſtrument de nos felicitez, Auſſi bien vn- Chreſtien n’eſt rien ſans les ſouſfrances, Les plus cruels tourmens nous ſont des recompenſes, Dieu qui rend le centuple aux bonnes actions, pour Pout comble donne encor les perſecutions:	Non, non, persécutez, Et soyez l'instrument de nos félicités, Aussi bien un- Chrétien n'est rien sans les sousfrances, Les plus cruels tourments nous sont des récompenses, Dieu qui rend le centuple aux bonnes actions, pour Pout comble donne encor les persécutions:
Mais ces ſecrets pour vous ſont faſcheux à comprendre, Ce n’eſt qu’à ſes Eſſeus que Dieu les fait entendre.	Mais ces secrets pour vous sont fâcheux à comprendre, Ce n'est qu'à ses Esseus que Dieu les fait entendre.
FELIX.	FELIX.
Ie te parle ſans fard, & veux eſtre Chreſtien.	Je te parle sans fard, et veux être Chrétien.
POLTAVCTE.	POLTACTE.
Qui peut donc retarder l’effet d’vn ſi grand bien?	Qui peut donc retarder l'effet d'un si grand bien?
TEEIR.	TEIR.
La preſence importune.	La présence importune.
POLYEVCTE.	POLYEUCTE.
Et de qui?	Et de qui?
de Seuere?	de Sévère?
FELIX.	FELIX.
Pour luy ſeul contre toy j’ay feint tant de colere, Diſſimule vn moment juſques à ſon depart,	Pour Elle seul contre toi j'ai feint tant de colère, Dissimule un moment jusques à son départ,
POLYEVCTE.	POLYEUCTE.
Felix, c’eſt donc ainſi que vous parlez ſans fard?	Félix, c'est donc ainsi que vous parlez sans fard?
Portes à vos Payens, portez à vos idoles De fucit empoiſonné que verſent vos paroles, Vn Chreſtien ne craint rien, ne diſſimule rien, Aux yeux de tout le monde il eſt touſiours Chrefeleil.	Portes à vos Païens, portez à vos idoles De fucit empoisonné que versent vos paroles, Un Chrétien ne craint rien, ne dissimule rien, Aux yeux de tout le monde il est toujours Chrefèleil.
FELIX.	FELIX.
Ce zele de ta foy ne ſert qu’à te ſeduire Si tu cours a la mort pluſtoſt que de m’inſtruire.	Ce zèle de ta foi ne sert qu'à te séduire Si tu cours à la mort plutôt que de m'instruire.
POLYEVCTE.	POLYEUCTE.
Ie vous en parlerois icy hors de ſaiſon, Elle eit vndon dd clnve noitde la Paffoss, Et c’eſt là que bien-toſt voyant Dieu face à face Plus aisément pour vous j’obtendray cette grace.	Je vous en parlerais ici hors de saison, Elle eit undon ddon clève noitde la Paffoss, Et c'est là que bientôt voyant Dieu face à face Plus aisément pour vous j'obtendrai cette grâce.
FELIX.	FELIX.
Ta perte cependant me va deſeſpeter.	Ta perte cependant me va désespeter.
POLYEVCTE.	POLYEUCTE.
Vous avez en vos mains de quoy le reparet, En vous oſtant vn gendre on vous en donnevn autre Dont Dont la condition répond mieux à la voſtre, Ma perte n’en pour vous qu’vn change avantageux.	Vous avez en vos mains de quoi le réparet, En vous ôtant un gendre on vous en donne autre Dont Dont la condition répond mieux à la vôtre, Ma perte n'en pour vous qu'un change avantageux.
FELIX.	FELIX.
Ceſſe de me tenir ce diſcours outrageux, Ie t’ay conſideré plus que tu ne merites, Mais malgré ma bonté qui croiſt quand tu l’irrites Cette imoleilce aunte tendible duromuy Et je me vangerois auſſi bien que nos Dieux.	Cesse de me tenir ce discours outrageux, Je t'ai considéré plus que tu ne mérites, Mais malgré ma bonté qui croît quand tu l'irrites Cette imoleilce aunte tendible duromuy Et je me vengerais aussi bien que nos Dieux.
POLYEVCTE.	POLYEUCTE.
Quoy!	Quoi!
vous changes bien toſt d’honneur & de langage!	vous changes bien tôt d'honneur et de langage!
Le zele ur vos Dieur ieaueun roſtre courage!	Le zèle ur vos Dieur ieaueun rostre courage!
Celuy d’eſtre Chreſtien s’échappe, & par hazard.	Celui d'être Chrétien s'échappe, et par hasard.
Ie vous viens d’obliger à me parler ſans fard!	Je vous viens d'obliger à me parler sans fard!
FELIX.	FELIX.
Va, ne preſume pas que quoy que je te jure De tes nouveaux Docteurs je ſuive l’impoſture, Ie flattois ta manie afin de t’arracher 1 Du honteux précipice où tu vas trébucher, Ie voulois gaigner temps pour ménager ta vie Aptes l’eloignement d’vn flaſteul de uMicle, Mais j’ay fait trop d’injure à nos Dieux toutpuiſſans, Choniy de ieur donner ton ſang, ou de l’encens	Va, ne présume pas que quoi que je te jure De tes nouveaux Docteurs je suive l'imposture, Je flattais ta manie afin de t'arracher 1 Du honteux précipice où tu vas trébucher, Je voulais gagner temps pour ménager ta vie Aptes l'éloignement d'un flasteul de uMicle, Mais ay fait trop dinjure nos Dieux toutpuissans, Choniy de ieur donner ton sang, ou de encens
POLYEVCTE.	POLYEUCTE.
Mon choix n’eſt point douteux, mais j’apperçoy Paulins, O Ciel!	Mon choix n'est point douteux, mais j'apperçoy Paulins, Ô Ciel!
CENE III.	CÈNE III.
FELIX.	FELIX.
POLYEVCTE.	POLYEUCTE.
PAVLINE, ALBIN.	PAULINE, ALBIN.
PAVLINE.	PAULINE.
Vi de vous deux aujourd’huy m’aſſaſ8 ſine?	Vi de vous deux aujourd'hui m'assas8 sine?
Sont-ce tous deux enſemble, ou chachun à ſon tour?	Sont-ce tous deux ensemble, ou chachun à son tour?
Ne pourray je fléchir la nature, ou l’amour?	Ne pourrai je fléchir la nature, ou l'amour?
Et n’obtiendray-je rien d’vn époux, ny d’vn pere?	Et n'obtiendrai-je rien d'un époux, ni d'un père?
FELIX.	FELIX.
L’arlez a voitle epoux.	L'arlez a voitle époux.
POLYEVCTE.	POLYEUCTE.
Viuez avec Severe.	Vivez avec Sévère.
PAVLINE.	PAULINE.
Pigre, aſſaſſine moy du moins ſans m’outrager.	Pigre, assassine moi du moins sans m'outrager.
POLYEVCTE.	POLYEUCTE.
Ma pitié tant s’en faut cherche à vous ſoulager, Noſtre amour vous emporte à des douleurs ſi vrayes, Que tien qu’vn autre amour ne peut guerir ces playes:	Ma pitié tant s'en faut cherche à vous soulager, Notre amour vous emporte à des douleurs si vraies, Que tien qu'un autre amour ne peut guérir ces plaies:
Paiſqu’vn ſi grand merite a pû vous enflamer, Sa preſence touſiours a droit de vous charmer, Vous l’aymiez, il vous ayme, & ſa gloire augmentée.	Paisqu'autre si grand mérite a pu vous enflammer, Sa présence toujours à droit de vous charmer, Vous l'aimiez, il vous aime, et sa gloire augmentée.
PAVLINE.	PAULINE.
Que t’ay-jefait, cruel, pour eſtre ainſi traitée, Et pour me reprocher au mépris de ma foy Vn amour ſi puiſſant que j’ay vaincu pour toy?	Que t'ai-jefait, cruel, pour être ainsi traitée, Et pour me reprocher au mépris de ma foi Ven amour si puissant que j'ai vaincu pour toi?
Voy pour te faire vaincre vn ſi fort adverſaire Quels efforts à moy-memie nu fand me farte, Quels Quels combats j’ay donnez pour te donner vn cœur Si juſtement acquis à ſon premier vainqueur, Et ſi l’ingratitude en ton cœur ne domine Fay quelque effoit ſur toy pour te rẽdre à Pauline, Apren d’elle à forçer ton propre ſentiment, Pren ſa vertu pour guide en ton aveuglement, Souffre que de toy-meſme elle obtienne ta vie.	Vois pour te faire vaincre int si fort adversaire Quels efforts à moi-même nu sand me farte, Quels Quels combats j'ai donnez pour te donner un cœur Si justement acquis à son premier vainqueur, Et si l'ingratitude en ton cœur ne domine Fais quelque effait sur toi pour te rendre à Pauline, Apren d'elle à forçer ton propre sentiment, Pren sa vertu pour guide en ton aveuglement, Souffre que de toi-même elle obtienne ta vie.
Pour vivre ſous tes loix à jamais aſſeruie.	Pour vivre sous tes lois à jamais asservie.
Si tu peux rejetter de ſi juſtes deſirs Regarde au moins ſes pleurs, écoute ſes ſoûpirs, Ne deſeſpere pas vne ame qui t’adore.	Si tu peux rejetter de si justes désirs Regarde au moins ses pleurs, écoute ses soupirs, Ne désespère pas une âme qui t'adore.
POLYEVCTE.	POLYEUCTE.
Ie vous l’ay deſia dit, & vous le dis encore, Vivez avec Severe, ou mourez avec moy.	Je vous l'ai déjà dit, et vous le dis encore, Vivez avec Sévère, ou mourez avec moi.
Ie ne méptiſe point vos pleurs ny voſtre foy, Mais dequoy que pour vous noſtre amour m’entretienne Ie ne vous cognois plus ſi vous n’eſtes Chreſtienne.	Je ne méptise point vos pleurs Se vostre foi, Mais dequoy que pour vous notre amour m'entretienne Je ne vous connais plus si vous n'êtes Chrétienne.
1 Ce’n eſt aſſez, Felix, reprenez ce couroux, Et ſur cét inſolent vaûgez vos Dieux & vous.	1 Ç' est assez, Félix, reprenez ce courroux, Et sur cet insolent vaûgez vos Dieux et vous.
PAVLINE.	PAULINE.
Ah, mon pere ſon crime à peine eſt pardonnable, Mais s’il eſt inſenſé;	Ah, mon père son crime à peine est pardonnable, Mais s'il est insensé;
vous eſtes raiſonnable, La nature eſt trop forte & ſes aimables traits Imprimez dans le ſang ne s’effacent jamais, Vn pere eſt touſiours pere, & ſur cette aſſeurance I’oſe appuyer encor vn reſte d’eſperance.	vous êtes raisonnable, La nature est trop forte et ses aimables traits Imprimés dans le sang ne s'effacent jamais, Un père est toujours père, et sur cette assurance J'ose appuyer encor un reste d'espérance.
Iettez ſur voſtre fille vn regard paternel, Ma mort ſuivra la mort de ce cher criminel, Et les Dieux trouveront ſa peine illegitime Puis qu’elle confondra l’innocence & le crime, Et qu’elle changera par ce redoublement Et iniuſte rigueur vn juſte chaſtiment.	Jettez sur votre fille un regard paternel, Ma mort suivra la mort de ce cher criminel, Et les Dieux trouveront sa peine illégitime Puis qu'elle confondra l'innocence et le crime, Et qu'elle changera par ce redoublement Et injuste rigueur un juste châtiment.
Nos deſtins par vos mains rendus inſeparables Nous Nous doivent tendre heureux enſemble, ou miſetables.	Nos destins par vos mains rendus inséparables Nous Nous doivent tendre heureux ensemble, ou misétables.
Et vous ſeriez cruel juſques au dernier point Si vous deſuniſſiez ce que vous avez joint.	Et vous seriez cruel jusques au dernier point Si vous désunissiez ce que vous avez joint.
Vn cœur à l’autre vny jamais ne ſe retire, Et pour l’en ſ'parer il faut qu’on le déchire:	Un cœur à l'autre uni jamais ne se retire, Et pour l'en s'parer il faut qu'on le déchire:
Mais vous eſtes ſenſible à mes juſtes douleurs, Et d’vn œil paternel vous regardez mes pleurs.	Mais vous êtes sensible à mes justes douleurs, Et d'un œil paternel vous regardez mes pleurs.
FELIX.	FELIX.
Ouy, ma fille, il eſt vray qu’vn pere eſt touſiours pere, Rien n’en peut effacer le ſacré caractere, Ie porte vn cœur ſenſible & vous l’avez percé, Ie me joints avec vous contre cet inſensé.	Oui, ma fille, il est vrai qu'un père est toujours père, Rien n'en peut effacer le sacré caractère, Je porte un cœur sensible et vous l'avez percé, Je me joints avec vous contre cet insensé.
Malheureux Polyeucte, es-tu ſeul inſenſible, Et veux-tu rendre ſeul ton crime irremiſſible?	Malheureux Polyeute, es-tu seul insensible, Et veux-tu rendre seul ton crime irrémissible?
Peux tu voir tant de pleurs d’vn cœur ſi détaché?	Peux tu voir tant de pleurs d'un cœur si détaché?
Peux-tu voir tant d’amour ſans en eſtre touché?	Peux-tu voir tant d'amour sans en être touché?
Ne recognois-tu plus ny beau-pere, ny femme, batis aifielé pour l’vn, & pour l’autre ſans flame?	Ne reconnais-tu plus ni beau-père, ni femme, bâtis aifielé pour l'un, et pour l'autre sans flamme?
Pour reprendre les noms & de gendre & d’époux, Veus-tu nous voir tous deux embraſſer tes genoux?	Pour reprendre les noms et de gendre et d'époux, Veus-tu nous voir tous deux embrasser tes genoux?
POLYEVCTE.	POLYEUCTE.
Que tout cet artifice eſt de mauvaiſe grace!	Que tout cet artifice est de mauvaise grâce!
