e pauvre priſonnier dans ſon mal le plus rude N'a jamais murmuré contre ſa ſervitude, Quand le poiſon d’amour l’eût une fois charme Contre tout autre effort il fut aſſez armé, Toute autre paſſion eſtant molle & legere Ne fut en luy délors que foible & paſſagere Dépuis pour vivre eſclave au joug de ſa beauté Ce cœur n’a plus paru qu’amour & loyauté;	eu pauvre prisonnier dans son mal le plus rude N'a jamais muré contre sa servitude, Quand le poison d'amour l'eût une fois charme Contre tout autre effort il fut assez armé, Toute autre passion étant molle et légère Ne fut en lui délors que faible et passagère Dépuis pour vivre esclave au joug de sa beauté Ce cœur n'a plus paru qu'amour et loyauté;
Icy devant les Cieux que ſa conſtance atteſte polixene à vos pieds, ie le jure & proteſte;	Ici devant les Cieux que sa constance atteste polixène à vos pieds, toujours le jure et proteste;
Mais parceque les Cieux ſont & muets & ſourde examinez les ans, & les mois, & les jours Qu’il a peu vous donner des marques de ſa flâmeligne 2111.	Mais parceque les Cieux sont et muets et sourde examinés les ans, et les mois, et les jours Qu'il a peu vous donner des marques de sa flammeligne 2111.
poro nmancuren que rous venez une ame pus ne Dont la fidelité pourra vous reprocher De n’avoir jamais eu le bien de vous toucher.	poro nmancuren que rous venez une âme pus ne Dont la fidélité pourra vous reprocher De n'avoir jamais eu le bien de vous toucher.
Eſoeu	Esoeu
FARAMOND.	FARAMOND.
Inexorable ſœur, ſeroit-il bien poſſible Que vous ayez êté touſiours une inſenſible?	Inexorable sœur, serait-il bien possible Que vous ayez êté toujours une insensible?
Répondez, répondez, parlez à voſtre tour.	Répondez, répondez, parlez à votre tour.
POLIXENE.	POLIXENE.
Ignorente & novice aux myſteres d’amour Ne vous étonnez pas ſi i’ay paru ſi fiere.	Ignorente et novice aux mystères d'amour Ne vous étonnez pas si j'ai paru si fière.
VIRIDOMARE.	VIRIDOMARE.
Quoy!	Quoi!
vous-en ay ie fait, ma prince ſſe un myſtenurqu Avez-vous reconnu rien en moy de fardè?	vous-en ai rien fait, ma prince sse un mystenurqu Avez-vous reconnu rien en moi de fardène?
Mon ame pure & nette a t’elle rien gardé Dont vous may en receu nemciere connoiſſence, lne la Lorſque d’un pere, enfin, i’ay bravé la puiſſance, eſque ir que vous m'avez veu courir les yeux ouverts A la mort, au ſupplice, à la priſon, aux fers, btreg N’eſtoit-ce pas pour vous, divine polixene?	Mon âme pure et nette a -t-elle rien gardé Dont vous mai en reçu nemciere connaissence, lègne la Lorsque d'un père, enfin, j'ai bravé la puissance, esque ir que vous m'avez vu courir les yeux ouverts A la mort, au supplice, à la prison, aux fers, btreg N'était-ce pas pour vous, divine polixène?
lépou	lépou
FARAMOND.	FARAMOND.
A répondre, ma ſœur, vous eſtes bien en peinert reſiſ	À répondre, ma sœur, vous êtes bien en peinert résis
POLIXENE.	POLIXENE.
Il eſt vray, ie le ſuis ſi jamais ie le fus, La pure verité rend mon eſprit confus, pour l’oſter de ce trouble il faut quitter la place	Il est vrai, Seigneur le suis si jamais femme le fus, La pure vérité rend mon esprit confus, pour l'ôter de ce trouble il faut quitter la place
FARAMOND.	FARAMOND.
Toubeau, toubeau, cecy n’auroit pas borne graus des Sçavez-vous que ie veux.	Toubeau, toubeau, ceci n'aurait pas borne graus des Savez-vous que de veux.
POLIXENA fai	POLYXENA fay
POLIXENE.	POLIXENE.
Vous ne ſçauriez voulon que volixene fit injure à ſon devoir.	Vous ne sauriez voulon que volixène fit injure à son devoir.
VIRIDOMARE.	VIRIDOMARE.
Ceſſez, ô Faramond, ma flâme eſt condamnée;	Cessez, ô Faramond, ma flamme est condamnée;
el’avois bien preveu, cette triſte journée, que le ſort me porta dans lefuneſte bois, pultex yeul vagabonus , ebioays a laloie Demille & mille attraits.	elle a bien prévu, cette triste journée, que le sort me porta dans lefuneste bois, pultex yeul vagabonus , ebioays a laloie Demille et mille attraits.
POLIXENE.	POLIXENE.
Vn peu de retenuë, Seigneur, ſi ce diſcours plus long temps continuë, ſ'ous ne vous plaindtez pas ſi je m’ôte d’ic y	Un peu de retenue, Seigneur, si ce discours plus long temps continue, s'ous ne vous plaintez pas si je m'ôte d'ic y
FARAMOND, llaſœeur, prenez-vous garde, en diſcourant ainſi de vous frapez mon cœur d'une neche mortelle, lcavez-vous bien qu’il ſouffre une douleur cruelle, ſlors que vous traités le monde ſans pitié,	FARAMOND, llasœeur, prenez-vous garde, en discourant ainsi de vous frappez mon cœur d'une neche mortelle, lcavez-vous bien qu'il souffre une douleur cruelle, slors que vous traitez le monde sans pitié,
POLIXENE.	POLIXENE.
lebien, que voulez-vous?	lebien, que voulez-vous?
quels effects d’amitié?	quels effets d'amitié?
FARAMOND.	FARAMOND.
eveux vous demander ce que Viridomare Devoit avoir acquis ſur voſtre ame barbare pourquoy rougir, ma ſœur?	eveux -vous demander ce que Viridomare Dévoit avoir acquis sur votre âme barbare pourquoi rougir, ma sœur?
vous me percez le fanc, leux-ie rien qui déroge à voſtre illuſtre rang?	vous me percez le fanc, leux-je rien qui déroge à votre illustre rang?
Onne fait jamais tort à ce que le ſang donne poiſque quittant le ſceptre on prend une Coutoiue, otre gloire s’éleve aux degrés les plus hauts, épouſant un prince, & de plus, un Heros;	Onne fait jamais tort à ce que le sang donne poisque quittant le sceptre on prend une Coutoive, outre gloire s'élève aux degrès les plus hauts, épousant un prince, et de plus, un Héros;
et temps, il eſt temps que voſtre ame ſe rende, e reſiſtez donc plus à ce que ie demande.	et temps, il est temps que votre âme se rende, é résistez donc plus à ce que personne demande.
POLIXENE, ordonnance d’un frere âu ſi bien que d’un xoy de trouvera jamais de reſiſtance en moy.	POLIXENE, ordonnance d'un frère âv si bien que d'un xoy de trouvera jamais de résistance en moi.
VIRIDOMARE.	VIRIDOMARE.
al e’eſt trop, mon bon-heur!	al eest trop, mon bonheur!
modere un peu, modere e qu’ont manqué mes maux, tu le pourrois bies IEN faire.	modère un peu, modère e ûont manqué mes maux, tu le pourrais bies JEN faire.
H Regardons ſans tranſport, & d’un viſage égal Le bien qui nous attend, comme autre fois lemenfin Mais quoy.	H Regardons sans transport, et d'un visage égal Le bien qui nous attend, comme autre fois lemenfin Mais quoi.
ſe contenir?	se contenir?
le pourroit- on ſans peuſbien i Que dois-ie à Faramond?	le pourrait- on sans peusbien y Que dois-je à Faramond?
que dois-ie à polixene Le plaiſir, le repos, le bon-heur de mes jours.	que dois-je à polixène Le plaisir, le repos, le bonheur de mes jours.
MARCOMIRE, à Viridomare.	MARCOMIRE, à Viridomare.
guouiy nouo louvienein que jauis nos amouubonge Se promirent tous deux une égalle avanture?	guouiy nouvo louvienein que javis nos amouubonge Se promirent tous deux une égale aventure?
ſii del	sii dél
VIRIDOMARE.	VIRIDOMARE.
Ie fauferois ma foy, ie ſerois un parjure Si ie ne travaillois apres voſtre bon-heur.	Je fausserais ma foi, on serais un parjure Si ici ne travaillais après avoir bonheur.
LEROY DE SVEVE.	LEROY DE SUEUE.
Mon fils, arreſtez-vous, laiſſez-moy cet honnepù le Ie veux faire connoiſtre au prince Marcomire Les juſtes ſentimens que le devoir m’inſpire, le vou Ouy, ouy, vous connoitrez, mon di vin bien.	Mon fils, arrêtez-vous, laissez-moi cet honnepù le Je veux faire connaître au prince Marcomire Les justes sentiments que le devoir m'inspire, le vou Lez, oui, vous connaîtrez, mon di in bien.
ſ'eſt y cteur A quel point vos bien-faicts ont ſceu gaignernſ eſt à cœur.	s'est y cteur À quel point vos bienfaits ont su gagnerns est à cœur.
MARCOMIRE.	MARCOMIRE.
Alors qu’on ſert les noys, la gloire en eſt ſi grarſes de Qu’elle ſeule fournit le loyer qu’on demande.	Alors qu'on sert les nois, la gloire en est si grarses de Qu'elle seule fournit le loyer qu'on demande.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Vos generoſités ne m'em peſcheront pas D’être reconnoiſſant juſques à mon trépas, S’il ne faut que mon ſang pour voſtre recompeſ roul hoiguuuismentu vous, prenezeette aſſeurancetes IOu Ma fille.	Vos générosités ne m'em pescheront pas D'être reconnaissant jusques à mon trépas, S'il ne faut que mon sang pour votre récompes roul hoiguuismentu vous, prenezeette assurancetes JOu Ma fille.
ALBISINDE.	ÀLBISINDE.
Eh ſçavez-vous, seigneur, ſi c’eſt den Que Marcomire veut la tendreſſe & la foy?	Eh sçavez-vous, seigneur, si c'est den Que Marcomire veut la tendresse et la foi?
MARCOMIRE.	MARCOMIRE.
Madame, autre que vous n’a rien que ie deſire, Et vous eſtes la ſeule au monde que j’admire, eleut aux Dieux!	Madame, autre que vous n'a rien que je désire, Et vous êtes la seule au monde que j'admire, eleut aux Dieux!
puiſſiez vous penetrer dansge con ſens pour pou voir reconnoitre au vray ce que ie ſen Vous verriez, vous verriez un cœur fans artifiete Se venant preſenter luy meme en ſacrince, Vous y verriez encos les plus beaux mouvemes.	puissiez -vous pénétrer dansge con sens pour pou voir reconnaître au vrai ce que femme sen Vous verriez, vous verriez un cœur sans artifiète Se venant présenter lui meme en sacrince, Vous y verriez encos les plus beaux mouvement.
Que l’amour ait jamais fait naître à des amans?	Que l'amour ait jamais fait naître à des amants?
enfin vous y verriez le feu qui me devore, bien mieux que ie n’ay ſçeu vous l’exprimer excore.	enfin vous y verriez le feu qui me dévore, bien mieux que je n'ai su vous l'exprimer excore.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Mla fille vous voyez l’excez de ſon amour, Songez à le changer en hymen dans ce iour, Si deſſus ſes enfans un pere a de l’empire, l'entends que vous aymiez le prince Marcomire;	Mla fille vous voyez l'excès de son amour, Songez à le changer en hymen dans ce jour, Si dessus ses enfants un père a de l'empire, l'entends que vous aimiez le prince Marcire;
Du moins ſi juſqu’icy vous ne l’avez aymé, que voſtre jeùne cœur comme le mien charmé ſeçoive ce doux ordre avec l’obeiſſance où le doit engager le droict de la naiſſance!	Du moins si jusqu'ici vous ne l'avez aimé, que votre jeùne cœur comme le mien charmé seçoive ce doux ordre avec l'obéissance où le doit engager le droit de la naissance!
ALBISINDE.	ÀLBISINDE.
Se vouloir oppoſer à ce qu’un pere veut ceſt vouloir la ruyne, & ce que l’on ne peue Qu’il ordonne ou deffende en qualitè de pere, C'eſt à luy de parler, c’eſt à nous de nous taire.	Se vouloir opposer à ce qu'un père veut cet vouloir la ruine, et ce que l'on ne peue Qu'il ordonne ou défende en qualitène de père, C'est à nous de parler, c'est à nous de nous taire.
MARCOMIRE.	MARCOMIRE.
itc’eſt à moy de rendre à vos ſacrés genoux, lles devoirs d’un amant qui ne vit que pour vous Non, ce n’eſt que pour vous que i’ay chery la vie, it pour vous auiourd’huy i’en redouble l’envie, Que le tage conſerve & reſerre ſes eaux, Qu’enflé de fes threſors dans ſes riches canaux llroulle inceſſamment l’or avec que les ondes!	Uc'est à moi de rendre à vos sacrés genoux, lâge devoirs d'un amant qui ne vit que pour vous Non, ce n'est que pour vous que j'ai chéri la vie, it pour vous aujourd'hui j'en redouble l'envie, Que le tage conserve et réserre ses eaux, Qu'enflé de fes trésors dans ses riches canaux loulle incessamment l'or avec que les ondes!
les ſources de mes biens ſont cent fois plus fec ondes, teméprife un empire au prix de mon bon-heur, nvous ſeule je fais conſiſter ma grandeur lon doux tranſport, enfin, monteroit à l’extreme li le Roy Faramond pouvoit dire de même.	les sources de mes biens sont cent fois plus sec ondes, teméprife un empire au prix de mon bonheur, nvous seule je fais consister ma grandeur lon doux transport, enfin, monterait à l'extrême li le Roy Faramond ait dire de même.
FARAMOND.	FARAMOND.
hi que vous êtes bon, mon frere, & genereux, De compatir encor au mal des mal-heureux, oi le mien à preſent voſtre ioye importune erdez ſon ſouvenir, goûtez voſtre fortune, tvous donnant entier au bien qui vous attend egardez mes mal-heurs d’un œil indifferent.	hi que vous êtes bon, mon frère, et généreux, De compatir encor au mal des malheureux, oi le mien à présent votre joie importune erdez son souvenir, goûtez votre fortune, tvous donnant entier au bien qui vous attend égardez mes malheurs d'un œil indifférent.
La fortune, Seigneur, & de l’un & de l’autre me le peut jamais bien établir ſans la votre.	La fortune, Seigneur, et de l'un et de l'autre me le peut jamais bien établir sans la vôtre.
Balamir à Faramond.	Balamir à Faramond.
enfin, grand Faramond, il n’eſt plus que nous deu qui vivons dans l’attente, & qui formons des vœur Voyla Viridomare au bout de ſa carriere, Marcomire a finy ſa ſouffrance premiere, Pour Sunnon, dés long temps, ie ſçay qu’il eſt à Me De l’agreable objet dont ſon cœur eſt charmé,	enfin, grand Faramond, il n'est plus que nous de qui vivons dans l'attente, et qui formons des vœur Voilà Viridomare au bout de sa carrière, Marcire a fini sa souffrance première, Pour Sunnon, dès long temps, quelque Trai qu'il est à Me De l'agréable objet dont son cœur est charmé,
SVNNON.	SUNNON.
Ah!	Ah!
ſi j’eſtois aymé, la Reyne Amalazonthe Ne ſeroit elle pas venuë icy ſans honte!	si j'étais aimé, la Reine Amalasonthe Ne serait elle pas venue ici sans honte!
pourquoy ſe mettroit-elle à l’abry de mes yeux?	pourquoi se mettrait-elle à l'abri de mes yeux?
31 j’avois quelque place en ſon eœur précieux, Seigneur, ie ſuis hay, maintenant ie l’éprouve L’abſence de ma Reyne eſt témoin qui lè prouve.	31 j'avais quelque place en son eœur précieux, Seigneur, tu suis haï, maintenant quelque place éprouve L'absence de ma Reine est témoin qui lè prouve.
FARAMOND.	FARAMOND.
Pleut aux Dieux que le ſort me voulut transfeſ mer en quelque dur ſûjet qui ne ſceut rien aymer, Que ie ſerois heureux.	Plut aux Dieux que le sort me voulût transfes mer en quelque dur sûjet qui ne sut rien aimer, Que nous serais heureux.
Ah!	Ah!
non, non, ie blaſ pheme, Ie ne puis étre heureux qu’en touchant ce que jan me, uais vivre ſans reſſource.	non, non, Madame blas pheme, Je ne puis être heureux qu'en touchant ce que jan me, uais vivre sans ressource.
BALAMIR.	BALAMIR.
Aymer Taiſs nul eſpoiſll	Aimmer Taiss nul époisll
FARAMOND.	FARAMOND.
Toûjours ſi conſtamment.	Toujours si constamment.
BALAMIR.	BALAMIR.
Ce que l’on ne peut voſua	Ce que l'on ne peut vosua
FARAMOND.	FARAMOND.
Iamais plus trois amans n’ont aymé de la fortén mais, Dieux!	Jamais plus trois amants n'ont aimé de la forten mais, Dieux!
qu’entendons-nous?	qu'entendons-nous?
du tumulte lado porte.	du tumulte lado porte.
SVNNON.	SUNNON.
coſemonde, Seigneur, ie reitenus ianomer.	cosémonde, Seigneur, votre réitenus janomer.
SCENE VII.	SCÈNE VII.
FARAMOND, BALAMIR, LE ROY DE SVEVE, VIRIDOMARE, MARCOMIRE, SVNNON, POLIXENE, ALBISINDE, BRIOMER, entre les mains des Gardes à un coin du Theatre, ROSEMONDE, EVNIMONDE, AMALAZONTHE, fortans de la Tour.	FARAMOND, BALAMIR, LE ROY DE SVEUE, VIRIDOMARE, MARCOMIRE, SVNNON, POLIXE, ALBISINDE, BRIOMER, entre les mains des Gardes à un coin du Théâtre, ROSEMONDE, EVIMONDE, AMALANTHE, fortans de la Tour.
ROSEMONDE à EVNIMONDE.	ROSEMONDE à EVNIMONDE.
CORroNs d’icy, Madame, on pourroit foupçons S ner Nos ames de baſſeſſe.	CORroNs d'ici, Madame, on pourrait soupçons S er Nos âmes de bassesse.
EVNIMONDE.	EUNIMONDE.
On pourroit ſe méprendre.	On pourrait se méprendre.
plus on preſſe nos cœurs, moins ils ſçavent ſe rẽdre.	plus on presse nos cœurs, moins ils savent se rendre.
ROSEMONDE, en ſe reculant.	ROSEMONDE, en se reculant.
UDieux!	UDieux!
qu’ay-ie apperceu, l’objet de mon courſeux.	qu'ai-je aperçu, l'objet de mon courseux.
AMALAZONTHE.	AMALAZONTHE.
ul eſiſ ll n’eſt plus temps de fuyr, Madame, avançonsnous, neeuler au combat c’eſt manquer de courage.	ul esis ll n'est plus temps de fuir, Madame, avançonsnous, neeuler au combat c'est manquer de courage.
ROSEMONDE.	ROSEMONDE.
uais eviter ſa honte & ſon de ſavantage Neſt-te pas de l'iomeur:	ai eut sa honte et son de savantage Nest-te pas de l'iomeur:
n’eſt-ce pas du devoir?	n'est-ce pas du devoir?
FARAMONO.	FARAMONO.
Pourquoy craindre, nadame, où l’on a tout pous voir.	Pourquoi craindre, nadame, où l'on a tout pous voir.
Approchès ſans frayeur, ie quitreray la place S pour vos yeux l’horreureſt peinte ſur ma faceROSEMORDE.	Approchez sans frayeur, Seigneur quitrerai la place S pour vos yeux l'horreurest peinte sur ma faceROSEMORE.
Fuyez-donc, fuyez.	Fuyez-donc, fuyez.
donc;	donc;
mais non, ne fuyez Ec outez en deux mots.	mais non, ne fuyez Éc outez en deux mots.
FARAMOND.	FARAMOND.
L'Arreſt de mon tré	L'Arrest de mon tré
ROSEMONDE.	ROSEMONDE.
Vous feriez moins hardy ſi j’étois ſi cruelle,	Vous feriez moins hardi si j'étais si cruelle,
FARAMOND.	FARAMOND.
mon cceuen a jairais eud organc plus fidelle:	mon ceuen a jairais éd organc plus fidèle:
Que ma langue.	Que ma langue.
ROSEMONDE.	ROSEMONDE.
Non, non, ie ne demande?	Non, non, Madame ne demande?
Qu’une libre carriere, accordés moy ce bien, Puiſque ce cœur n’a peu ſans reproche & ſans me Approuver voſtre ardeur, & guerir voſtre flam Permettés qu’en un coin de ce vaſte Vnivers Il aille ſoû pirer ſes mal-heureux revers, Si vous examinés les fautes qu’il va faire en quittant la vengence où l’appelle un cher fi Que ne pouvant aymer ce qu’il ne veut hair Il laiſſe ſon courroux en l’air s’évanouyr, Ah!	Qu'une libre carrière, accordez moi ce bien, Puisque ce cœur n'a pu sans reproche et sans me Approuver votre ardeur, et guérir votre flam Permettés qu'en un coin de ce vaste Univers Il aille sou pirer ses malheureux revers, Si vous examinez les fautes qu'il va faire en quittant la vengence où l'appelle un cher fi Que ne pouvant aimer ce qu'il ne veut haïr Il laisse son courroux en l'air s’ évanouyr, Ah!
j’oſe m’aſſeurer que voſtre ame diſcrete Oubliant ſon amour en ſera ſatisfaite, Ne demandez rien plus, c’eſt tout ce que ie puit Dans la cruelle regle où mes jours ſont reduits, encore fais-je plus.	j'ose m'assurer que votre âme discrète Oubliant son amour en sera satisfaite, Ne demandez rien plus, c'est tout ce que je puit Dans la cruelle règle où mes jours sont réduits, encore fais-je plus.
FAREMOND.	FAREMOND.
Que faites-vous, nadar Gueriſſez-vous mon mal?	Que faites-vous, nadar Guerissez-vous mon mal?
ſoulagez vous ma flan Quel profit me vient-il de voſtre éloignement Sinon qu’il me conduit plû tôt au monument ?	soulagez -vous ma flamme Quel profit me vient-il de votre éloignement Sinon qu'il me conduit plu tôt au monument ?
̀ O funeſte devoir!	 Ô funeste devoir!
ô regſe trop ſevere!	ô regse trop sévère!
Qui rendez dés long temps ma deſtinée amere Ayés quelque pitié du plus fidelle cœur Dont l’amour ait jamais ſceu ſe rendre vainque	Qui rendez dès long temps ma destinée âme Ayez quelque pitié du plus fidèle cœur Dont l'amour ait jamais su se rendre vainque
ROSEMONDC.	ROSEMONDC.
Conſolez vous, Seigneur, d’une perte legere, N’écoutez plus l’avis que l’amour vous ſuggere, Ce fourbe Conſeiller ne propoſe jamais l'en qui ne ſoit contraire à nos juſtes ſouhaits, eatl’on voit rarement qu’un bon ſuccez reſulte Des deffeins qu’il inſpire au cœur qui le conſulte, Jâchez-done, il eſt temps, de moderer vos feux, éttne murmurez pas s’ils ſont ſi mal receus.	Consolez -vous, Seigneur, d'une perte légère, N'écoutez plus l'avis que l'amour vous sugère, Ce fourbe Conseiller ne propose jamais l'en qui ne soit contraire à nos justes souhaits, eatl'on voit rarement qu'un bon succès résulte Des desseins qu'il inspire au cœur qui le consulte, Jâchez-done, il est temps, de modérer vos feux, éttne murmurez pas s'ils sont si mal reçus.
Pour vous, ô Balamir, conſervés la Couronne Que ie vous ay donnée, & que ie vous redonne, puiique fais ile fratter le vous proteſte icy que le thrône ne fait que me déplaire auſſi.	Pour vous, ô Balamir, conservez la Couronne Que ie vous ai donnée, et que ici vous redonne, pviique fais île fratter le vous proteste ici que le trône ne fait que me déplaire aussi.
BALAMIR.	BALAMIR.
Quoy, madame, accepter.	Quoi, madame, accepter.
ROSE MONDE.	ROSE MONDE.
Ie n’ay point d’autre gage qur puine mieux murquer ramitié qui m’engage,	Je n'ai point d'autre gage qur puîné mieux murquer ramitié qui m'engage,
BAIAMIR.	BAIAMIR.
qel deſſein?	qel dessein?
Ah!	Ah!
voyez.	voyez.
ROSEMONDE.	ROSEMONDE.
Il eſt tres-juſte au fonds l’honneur me le demande, & moy ie luy réponds, Toutefois ie pretends que la belle Eunimonde Y tienne même lang qu'y tenore perchronue.	Il est très-juste au fonds l'honneur me le demande, et moi semblé réponds, Toutefois ie prétends que la belle Éunimonde Y tienne même lang qu'y tenore perchronue.
LVNIMOND.	LUNIMOND.
dil l’occupe luy ſeul:	dil l'occupe lui seul:
ie luy cedema pare, nadame, deſormais.	Hé bien cédema pare, nadame, désormais.
BALAMIR bas.	BALAMIR bas.
O fevere repart!	Ô sévère repart!
EVNIMONDE.	EUNIMONDE.
leneveux plus quitter la Reyne noſemonde Deut elle étre à jamais errante & vagabonde, uiraculeux effect!	lèneveux plus quitter la Reine nosémonde Deut elle être à jamais errante et vagabonde, uiraculeux effet!
celle qui m’a cauſé Le deſordre où ie ſens mon cœur eſtre expoſé, Celle-là, dis-je encor me paroit ſi charmante qe ie ſuis triſte & ſombre alors qu’elle eſt abſente;	celle qui m'a causé Le désordre où je sens mon cœur être exposé, Celle-là, dis-je encor me parait si charmante qe ie suis triste et sombre alors qu'elle est absente;
uais l'infidelité de l’ingrat Balamir Eſt un crime duquel ie ne puis revenir, quel deſſein d’oublier, quel effort que ie faſſe A ſalegereté ſans ceſſe ie repaſſe, Et ne découvrant rien qui le mette à l'abry, non cœut contre ce ſourbe eſt doublement aigry.	uais l'infidélité de l'ingrat Balamir Est un crime duquel ie ne puis revenir, quel dessein d'oublier, quel effort que pleine fasse A salegèreté sans cesse Seigneur repasse, Et ne découvrant rien qui le mette à l'abri, non cœut contre ce sourbe est doublement aigri.
BALAMIR.	BALAMIR.
Si vous ne trouvez rien pour excuſer mon crims Sondés les ſentimens que Roſemonde imprime A tous les imprudents qui l’oſent regarder, Ah!	Si vous ne trouvez rien pour excuser mon crims Sondez les sentiments que Rosemonde imprime A tous les imprudents qui l'osent regarder, Ah!
vous ſerés contrainte auſſi tôt de ceder qu’on eſt neceſſité d’adorer soſemonde;	vous serez contrainte aussi tôt de céder qu'on est nécessité d'adorer sosémonde;
Mais regardés de plus, ô divine eunimonde Le deplorable eſtat où mon cœur eſt ſoûmis Depuis le cruel temps qu’il ne m’eſt plus permistous De donner à vos pieds des preuves de mon zele O Ciel!	Mais regardez de plus, ô divine eunimonde Le déplorable état où mon cœur est soumis Depuis le cruel temps qu'il ne m'est plus permîtous De donner à vos pieds des preuves de mon zèle Ô Ciel!
faut il perir pour eſtre trop fidelle?	faut il périr pour être trop fidèle?
En quel lieu que mes yeux me veuillent divertir ſprits Ie traîne une priſon dont ie ne puis ſortir, I’ay le feu dans le corps, & l’ame déchirée Par la fleche qu’amour par deux fois m’a tirée, ſlesquelque tentation qui ſe preſente à moy, Vôtre rigueur ne ſert qu’à r’enfoncer ma foy, Et le commun ſecours que la raiſon apporte, (Voulant rendre ma flâme ou plus douce ou mouis je forte) L’irrite davantage, & m’oblige à ſouffrir Prus ruuement le ilai qui me raira mourir.	En quel lieu que mes yeux me veuillent divertir sprits Je traîne une prison dont de ne puis sortir, J'ai le feu dans le corps, et l'âme déchirée Par la flèche qu'amour par deux fois m'a tirée, slesquelque tentation qui se présente à moi, Votre rigueur ne sert qu'à renfoncer ma foi, Et le commun secours que la raison apporte, (Voulant rendre ma flamme ou plus douce ou mouis je forte) L'irrite davantage, et m'oblige à souffrir Prus ruuement le ai qui me ra mourir.
EVNIMONDE.	EUNIMONDE.
Mourez, ingrat, mourez, ou perdez l’eſperanceſs eſt De triompher jamais de mon indifference.	Mourez, ingrat, mourez, ou perdez l'espérancess est De triompher jamais de mon indifférence.
ROSEMONDE.	ROSEMONDE.
Madame, adouciſſez cét excez de rigueur, Ne uererperes pas ur infuene cœursn quelque ſeverité que noſtre ſexe impoſé, Si l’on ne ſe deffend par une juſte cauſe Aymer ce qui nous ayme;	Madame, adoucissez cet excès de rigueur, Ne uererperes pas ur infuène cœurs quelque sévérité que notre sexe imposé, Si l'on ne se défend par une juste cause Aimer ce qui nous aime;
il n’eſt rien de plus douoube:	il n'est rien de plus doube:
Ny même de plus juſte.	Ni même de plus juste.
FARAMOND.	FARAMOND.
Eh bien, que n’aymés-voue Vous donnés des avis équitables, Madame, que vous ne goûtés-pas dans le fonds de vôte ame.	Eh bien, que n'aimez-voue Vous donnez des avis équitables, Madame, que vous ne goûtez-pas dans le fond de vôte âme.
ROSEMONDE.	ROSEMONDE.
Si ie ne les ſuis pas j’ay diverſes raifons qui toivent mettre fin à vos comparurrons;	Si ici ne les suis pas j'ai diverses raisons qui toivent mettre fin à vos comparrons;
Mlais ſe m’engage trop, & l’honneur me reproche.	Mlais se m'engage trop, et l'honneur me reproche.
Elle s’en veut aller, mais elle eſt retenuë par le cry de Faramond.	Elle s'en veut aller, mais elle est retenue par le cri de Faramond.
FARAMND.	FARAMND.
llttendez un moment, attendez cœur de roche!	lîtendez un moment, attendez cœur de roche!
le veux vous ſatisfaire.	le veux vous satisfaire.
ROSEMONDE.	ROSEMONDE.
Importun, caiſès-vous nispous femettiles mon cœul danls ion premer courroux.	Importun, caissez-vous nispous femettiles mon cœul danls ion prmer courroux.
FARAMOND.	FARAMOND.
rtirtiſprits qui gemiſſés là bas dedans le gouffre!	rtirtisprits qui gemissés là bas dedans le gouffre!
louvez-vous bien ſouffrir les peines que te ſonffre?	Louvez-vous bien souffrir les peines que te sonffre?
Parlés, ſombres portraits, des eternelles nuicts, Eeſtes-vous mal-heureux ainſi que ie le ſuis?	Parlès, sombres portraits, des éternelles nuits, Êtes-vous malheureux ainsi que ie le suis.
Non, vous ne ſentez plus les rigueurs de la vie, Car eſtans morts du moins vous n’avez plus d’envie;	Non, vous ne sentez plus les rigueurs de la vie, Car étant morts du moins vous n'avez plus d'envie;
moiluis!	moiluis!
en ay maintenant pour voſtre triſte ſort ledeteſte la vie, & j’embraſſe la mort.	en ai maintenant pour votre triste sort ledeteste la vie, et j'embrasse la mort.
Vous, mon unique objet, & mon divin genie, Quand mon ame a ſon corps ne ſera plus unie Par un leger effort, alors adouciſſés cellos eſprits contre moy nuict & iour courroucés, Pardonnés un amant qui va mourir fidelle, Ettout remply d’amour, de reſpect, & de zele, lllons vite, mon cœur, il eſt temps de partir, Lebras eſt le ſeul propre à vous faire ſortir.	Vous, mon unique objet, et mon divin génie, Quand mon âme a son corps ne sera plus unie Par un léger effort, alors adoucissés cellos esprits contre moi nuit et jour courroucès, Pardonnés un amant qui va mourir fidèle, Ettout rempli d'amour, de respect, et de zèle, lllons vite, mon cœur, il est temps de partir, Lébras est le seul propre à vous faire sortir.
ROSEMONDE.	ROSEMONDE.
douſoubeau, toubeau, ie meurs.	dousoubeau, toubeau, Seigneur meurs.
IOLIXENE.	JOLIXENE.
Ah!	Ah!
Seigneur, ah!	Seigneur, ah!
mon freret Balamir ſaiſiſſant le bras de Faramond.	mon frère Balamir saisissant le bras de Faramond.
lilamond, perdez-vous vôtre raiſon entiere?	lilamond, perdez-vous votre raison entière?
FARAMOND.	FARAMOND.
l'en eſt fait, Balamir, la mort m’exemptera.	l'en est fait, Balamir, la mort m'exemptera.
BALAMIR.	BALAMIR.
Moy, la mort!	Moi, la mort!
ſçavez-vous ce qu’elle cauſera?	sçavez-vous ce qu'elle causera?
FARAMOND.	FARAMOND.
Vn heureux changement dans ma cimte fortune	Un heureux changement dans ma cimte fortune
BALAMIR.	BALAMIR.
