RCIDVAS.	RCIDVAS.
ITIGILE.	ITIGILE.
Avon, pourrurtez, veigneur, pauter u my ſa conſtance, I’en aime le recit beaucoup plus qu’on ne peuſe, Ie ne le plaindray plus.	Avon, pourrurtez, veigneur, pauter ais mi sa constance, J'en aime le récit beaucoup plus qu'on ne pusse, Je ne le plaindrai plus.
TYRIDATE.	TYRIDATE.
I'obeïs donc Madame, Si la mole pitié quitte vôtre grande ame, I'eſtois pres du grãd Preſtre au coſté de l’Autel, Où l'on fit aprocher ce frere criminel, Qui voyant un grand monde aſſemblé dans l'e Temple, Peuple aveuglé, dit-il, profitez d’un exemple, Quaux dépens de ma vie on pretend vous dõner, Aſtaſe dés hyer me voulut pardonner, Sur le point de mourir il m’offre encor ma grace.	J'obéis donc Madame, Si la môle pitié quitte votre grande âme, J'étais pres du grands Prêtre au côté de l'Autel, Où l'on fit approcher ce frère criminel, Qui voyant un grand monde assemblé dans l'e Temple, Peuple aveuglé, dit-il, profitez d'un exemple, Quaux dépens de ma vie on prétend vous donner, Astase dès hier me voulut pardonner, Sur le point de mourir il m'offre encor ma grâce.
Pourvû que je renonce à la f y que j’embraſſe;	Pourvu que je renonce à la f y que j'embrasse;
Mais pour la confeſſer juſqu’aux derniers ſoû1 pirs,	Mais pour la confesser jusqu'aux derniers sou1 pirs,
Pour arriver plûtoſt au comble des plaiſirs, Et pour vous apreſter un grand exemple à ſuivre, Ie prefere la mort à la douceur de vivre, Puis tournant ſes regards ſur des Soldats Romains, I mains.	Pour arriver plutôt au comble des plaisirs, Et pour vous apprêter un grand exemple à suivre, Je préfère la mort à la douceur de vivre, Puis tournant ses regards sur des Soldats Romains, I mains.
Qui de bâtons plombez avoient munis leurs Glorieux inſtrumens, dit-il, de mon ſuplice, Puis que c’eſt en vos bras qu’il faut que ie finiſſe, Avant que d’expirer ſous l’effort de vos coups, I’invoque l’Eternel, qu’il vous pardonne à tous.	Qui de bâtons plombez avaient munis leurs Glorieux instruments, dit-il, de mon suplice, Puis que c'est en vos bras qu'il faut que ie finisse, Avant que d'expirer sous l'effort de vos coups, J'invoque l'Éternel, qu'il vous pardonne à tous.
Aſtaſe & l’Aſſemblée admirant ſa conſtance, Reſtoit comme interdite en un profond ſilence, Quand le Preſtre irrité de ce qu’il avoit dit;	Astase et l'Assemblée admirant sa constance, Restait comme interdite en un profond silence, Quand le Prêtre irrité de ce qu'il avait dit;
Peuple, s’écria-t’il, ceſſez d’eſtre interdit, S’il n’adore à l’inſtant nos Majeſtez ſuprêmes, Et ſon ſang, & ſa vie expieront ſes blaſphemes, Puis il dit au coupable, il n’eſt point de milieu, Choiſis la mort, impie ou renonce à ton Dieu.	Peuple, s'écria-t-il, cessez d'être interdit, S'il n'adore à l'instant nos Majestés suprêmes, Et son sang, et sa vie expieront ses blasphèmes, Puis il dit au coupable, il n'est point de milieu, Choisis la mort, impie ou renonce à ton Dieu.
A ces mots le Chrétien obeït ſans replique, Sans déclarer ſon choix, ſon ſilence l’explique, Il met ſes habits que le Tyran vouloit, Enſuite il s’achemine auptes du chevalet, On le prend, on l’y jette, on l’étend on le lie, Aſtaſe en cét état, le preſſe, le ſupplie, Luy dit qu’il eſt tout preſt de luy tout accorder, Et que pour obtenir il n’a qu’à demander, Mais l’obſtiné Chrétien, traite nos pieux d’Idoles Nomme Aſtaſe aveuglé mépriſe ſes parolles, Et pour luy déclarer ſes derniers ſentimens;	À ces mots le Chrétien obeït sans replique, Sans déclarer son choix, son silence l'explique, Il met ses habits que le Tyran voulait, Ensuite il s'achemine auptes du chevalet, On le prend, on l'y jette, on l'étend on le lie, Astase en cet état, le presse, le supplie, Lui dit qu'il est tout prêt de lui tout accorder, Et que pour obtenir il n'a qu'à demander, Mais l'obstiné Chrétien, traite nos pieux d'Idoles Nomme Astase aveuglé déclare ses re, Et pour lui duclarer ses derniers ts;
Je ne veux que la mort, dit-il, dans les tourmẽs, Croy t’on m’intimider par l’horreur des ſuplices Qui me vont procurer d’éternelles delices Ou que le faux éclat que promet un faux bien, M’égare du chemin que doit ſuivre un Chrétien, Au plus fort du cõbat, croy-t’on que ie me rende, Ah!	Je ne veux que la mort, dit-il, dans les tourments, Crois t'on m'intimider par l'horreur des suplices Qui me vont procurer d'éternelles délices Ou que le faux éclat que promet un faux bien, M'égare du chemin que doit suivre un Chrétien, Avec plus fort du commat, crois-t-on que je me rende, Ah!
ſi pour avoir grate:	si pour avoir grate:
irraut qu’on ia denſade, Celle que ie ſouhaite, & que mon frere attend;	irraut qu'on ja densade, Celle que Elle souhaite, et que mon frère attend;
C’eſt de vivre en Chrétien & de mourir conſtant Enfin ne pouvant plus ſupporter ſon audace, D’une extréme douceur on en vient à la menace, Mais elle eſt ſans effet, ce courage indompté Met ſon plus grand bonheur à ſe voir tourmẽté, Il eſt toûjours egal, ſoit qu’il meure ou qu’il vive, Il aime en ſes liens ſa liberté captive, Donc pour le ſatisfaire en cõmade aux Soldats, Qu’ils faſſent leur de voir & ne l’épargnent pas, L’ordre à peine eſt donné, on le ſuit àvec joye, Aux coups de foüets plombez tout ſon corps eſt en proye, Ses jambes & ſes bras ſont ſi fort attachez, Qu’à l’endroit des liens on les voit écorchez, Tout preſt de ſuccomber, ſous le poids de ſes chaines, I veines, On le foüette, on le frape, on rompt juſqu’à ſes Les coups ront ſejaiil du cnevaiet enl'air :	C'est de vivre en Chrétien et de mourir constant Enfin ne pouvant plus supporter son audace, D'une extrême douceur on en vient à la menace, Mais elle est sans effet, ce courage indompté Met son plus grand bonheur à se voir tourmenté, Il est toujours égal, soit qu'il meure ou qu'il vive, Il aime en ses liens sa liberté captive, Donc pour le satisfaire en commade aux Soldats, Qu'ils fassent leur de voir et ne l'épargnent pas, L'ordre à peine est donné, on le suit à joye, Aux coups de foüets plombez tout in corps est en proie, Ses jambes et ses bras sont si do attachez, Aux çoups de liens on les voit ç, Tout prêt de fo, sous le poids de ses chaines, I veines, On le est, en le frape, on rompt jusqu’ de Les coups ront sejaiil du on çor :
Des goutes de ſang pur, & des lãbeaux de chair.	Des goutes de sang pur, et des langeaux de chair.
FRITIGILE.	FRITIGILE.
Aſtaſe a t’il pû voir toute leur barbarie?	Astâe a -t-il pu voir toute leur barbarie?
TYRIDATE.	TYRIDATE.
Bien loin qu’aucun de nous en euſt l’ame atẽdrie Voyant que derechef il offence nos Dieux, Le zele de ſes Soldats devient plus furieux, De peur que par ſa mort la vengeance n’échappe, On recommance encor, on le foüette, on le frape, Et du nombre des coups dont il eſt déchiré, Reſtant ſans mouvement on ſe trouvé expiré, Voilà quel fut le ſort qui termina ſa vie, Voyez s’il eſt à plaindre.	Bien loin qu'aucun de nous en eût l'âme atdrie Voyant que derechef il offense nos Dieux, Lé zèle de ses Soldats devient plus furieux, De peur que par sa mort la vengeance n'échappe, On recommance encor, on le fouette, on le frappe, Et du nombre des coups dont il est déchiré, Restant sans mouvement on se trouvé expiré, Voilà quel fut le sort qui termina sa vie, Voyez s'il est à plaindre.
FRITIGILE.	FRITIGILE.
Il eſt digne d’envie Tout perdre pour celuy qui nous veut ſauver tous, C’eſt un heureux deſtin dõt mon cœur eſt jaloux, Affronter le trépas pour l’Auteur de la vie, C’eſt un hardy projet où le Ciel nous convie.	Il est digne d'envie Tout perdre pour celui qui nous veut sauver tous, C'est un heureux destin dont mon cœur est jaloux, Affronter le trépas pour l'Auteur de la vie, C'est un hardi projet où le Ciel nous convie.
TIRIDA AM.	TIRIDA AM.
IIII Madame.	IIII Madame.
FRITIGILE.	FRITIGILE.
Eſt-on ſurpris du diſcours que je tiens, Et de me voir ſi-toſt des ſentimens Chrétiens?	Est-on surpris du discours que je tiens, Et de me voir sitôt des sentiments Chrétiens?
TYRIDATE.	TYRIDATE.
Aſtaſe peut ſçevoir.	Astase peut sçevoir.
FRITIGILE.	FRITIGILE.
Et bien qu’Aſtaſe ſçaché Que ie chãge de foy, croy-t’on que ie m’ẽ cache On peut luy declarer ſi ie ne le previens, Que d’aujourd’huy je ſuis du party des Chrétiẽs, *Et que pour mieux m’inſtruire en la foy que Jeſuis allé trouver celuy qui reſte encore.	Et bien qu'Astase sçaché Que on change de foi, crois-t-on que ici m'en cache On peut lui déclarer si jus ne le préviens, Que d'aujourd'hui je suis du parti des Chrétiens, *Et que pour mieux m'instruire en la foi que Jésuis allé trouver celui qui reste encore.
Elle ſort & Tyridate courant apres eſt apereen d’aſtaſe.	Elle sort et Tyridate courant après est apereen d'astase.
IIKIDAIE.	IIIIIDAIE.
Ah!	Ah!
Madame, ſongez.	Madame, songez.
NE III.	NE III.
ASTASE, DORITILLE, TYRIDATE,	ASTASE, DORITILLE, TYRIDATE,
ASTASE.	ASTASE.
LAM QVels ſont les bons avis Que donne Tvridate.	LAM QUels sont les bons avis Que donne Tidate.
1	1
DORITILLE.	DORITILLE.
Ils ſeront mal ſuivis Puiſque ſans l’écuuter caguame le fetnt.	Ils seront mal suivis Puisque sans l'écuuter cagume le fétnt.
TIRIDATE.	TIRIDATE.
Ah!	Ah!
ne me preſſez pas Seigneur.	ne me pressez pas Seigneur.
de vous le dire, Quand j’auray ſatisfait vos deſirs curieux, En vous les declarant vous n’en ſerez pas mieux, Un ſi fâcheux recit vous coûteroit des larmes.	de vous le dire, Quand j'aurai satisfait vos désirs curieux, En vous les déclarant vous n'en serez pas mieux, Un si fâcheux récit vous coûterait des larmes.
ASTASE.	ASTASE.
Larmes?	Larmes?
Quel mal-heur impréveu viendroit troubler nos La Reyne manque-t’elle à ce qu’elle a promis?	Quel malheur imprévu viendrait troubler nos La Reine manque-t-elle à ce qu'elle a promis?
Craindroit-t’elle déja le choc des ennemis?	Craindrait-t-elle déjà le choc des ennemis?
Voudroit-elle avee eux faire encore une tréve !	Voudrait-elle ave eux faire encore une trêve !
Ou bien rompre la nôtre?	Ou bien rompre la nôtre?
DORITILLE.	DORITILLE.
Hé Seigneur qu’il acheve, Puis qu’il ſçait quel mal-heur vous mena es aujourd’huy, 1 C’eſt en vous le celant, augmenter vôtre ennuy, Plus un mal eſt caché moins ou y remedie, Puiſqu’enfin il le ſçait, il faut qu’il nous le die.	Hé Seigneur qu'il achève, Puis qu'il sait quel malheur vous mena es jourd'hui, 1 C'est en vous le celant, augmenter votre ennui, Plus un mal est caché moins ou y remédie, Puisqu'enfin il le sait, il faut qu'il nous le die.
IRIDATE.	JRIDATE.
.	.
1 Si vous me ſoupçonniez de vouloir vous trahir, Vous me verriez bien toſt preſt à vous obeïr, Mais la dilcretion qui me force à me taire, N'eſt que pour épargner des pleurs à vôtre frere Ne me forcez donc plus de paroitre indiſcret, Madame, encore un coup laiſſés-moi mon ſecret.	1 Si vous me soupçonniez de vouloir vous trahir, Vous me verriez bien tôt prêt à vous obéir, Mais la dilcretion qui me force à me taire, N'est que pour épargner des pleurs à votre frère Ne me forcez donc plus de paraître indiscret, Madame, encore un coup laissez-moi mon secret.
2 PAUTETMO Non Tyridate en vain tu mne voudrois letaire, Puiſque ie ty contrains, dis-le moy ſans myſtere Ne me déguiſe rien pour m’inſtruité de tout, Dis où court Fritigile & ce qu'elle reſout.	2 PAUTETMO Non Tyridate en vain tu mne voudrais letaire, Puisque quelque ty contrains, dis-le moi sans mystère Ne me déguise rien pour m'instruité de tout, Dis où court Fritigile et ce qu'elle résout.
LYRIDATE.	LYRIDATE.
[ zele, Aprenez donc, Seigneur, ſans condamner mon Que la Reync.	[ zèle, Aprenez donc, Seigneur, sans condamner mon Que la Reinc.
ceno.	ceno.
2.	2.
Ml I0C.	Ml I0C.
I	I
CORITILLE.	CORITILLE.
Il ſuffit nous allons ſçavoir d’elle, Puiſque tout à propos elle revient icy.	Il suffit nous allons savoir d'elle, Puisque tout à propos elle revient ici.
CENE IV.	CÈNE IV.
FRITIGILE, DORITILLE, ASTASE, ET TYRIDATE.	FRITIGILE, DORITILLE, ASTASE, ET TYRIDATE.
FRITIGILE.	FRITIGILE.
Vgré de vos ſouhaits tout a-t’il réüſſi ?	Vgré de vos souhaits tout a-t-il réussi ?
ASur deux fieres Martyrs vôtre haine aſſouvie, A-t’elle plainement ſatiefait vôtre envie?	ÀSur deux fières Martyrs votre haine assouvie, A-t-elle plainement satiefait votre envie?
On m’a fait le recit de la mort du premier.	On m'a fait le récit de la mort du premier.
DORITILLE.	DORITILLE.
L’aiſné vient d’expirer, mais l’autre eſt prifonnier, Et j’auray plainement ſatisfait ma colere, Quand il aura ſubit meſme ſort que ſon Frere.	L'aîné vient d'expirer, mais l'autre est prisonnier, Et j'aurai plainement satisfait ma colère, Quand il aura subit mesme sort que son Frère.
FRITIGILE.	FRITIGILE.
Non, non, tout de ce pas, je ſors de leur priſon, à Aſtaſe le regardant.	Non, non, tout de ce pas, je sors de leur prison, à Astase le regardant.
Ils n’y ſont plus tous deux, & quelque trahiſon.	Ils n'y sont plus tous deux, et quelque trahison.
ASTASE.	ASTASE.
Cette indigne pitié qu’en vous on voit paroître, Fait que dans vôtre eſprit je paſſe pour un traître, Pour punir ſon forfait ay-je uſé de poiſon?	Cette indigne pitié qu'en vous on voit paraître, Fait que dans votre esprit je passe pour un traître, Pour punir son forfait ai-je usé de poison?
A-t’il eſté ſurpris;	A-t-il été surpris;
quelle eſt ma trahiſon?	quelle est ma trahison?
Mais, Madame, aprés tout, parlons ſans nous contraindre ?	Mais, Madame, après tout, parlons sans nous contraindre ?
Quand vous m’en ſoupçonnez, n’en ay-je point à craindre, Tyridate, qui fait l’adroit & le ſubtil, Eſtant ſeul avec vous, de quoy vous parloit-il?	Quand vous m'en soupçonnez, n'en ai-je point à craindre, Tyridate, qui fait l'adroit et le subtil, Étant seul avec vous, de quoi vous parlait-il?
Quel changement ſi prompt vous rend inquietée.	Quel changement si prompt vous rend inquiétée.
FRITIGILE.	FRITIGILE.
C’eſt en vain comme vous qu’il m’a ſolicitée, De ne m’arreſtes plus au deſſein que je prends, I’ay pour y perſiſter des exemples trop grands, Mais vôtre confident a dû vous en inſtruire.	C'est en vain comme vous qu'il m'a solicitée, De ne m'arrêtes plus au dessein que je prends, J'ai pour y persister des exemples trop grands, Mais votre confident a dû vous en instruire.
I'ignore quel motif, l’obſtine à n’en rien dire, Al veut me deguiner.	J'ignore quel motif, l'obstine à n'en rien dire, Al veut me déguiner.
mars je me ttompe fort , Si d’un même deſſein tous deux n’eſtes d’accord.	mars je me tompe fort , Si d'un même dessein tous deux n'êtes d'accord.
TYRIDATE.	TYRIDATE.
Seigneur, pourquoy ma foy vous eſt-elle ſuſpecte?	Seigneur, pourquoi ma foi vous est-elle suspecte?
Si j’épargne la Reyne & ſi je la reſpecte, En ne vous diſant pas qu’elle manque de foy, Eſt-ce que de ſa faute, on doit ſe prendre à moy?	Si j'épargne la Reine et si je la respecte, En ne vous disant pas qu'elle manque de foi, Est-ce que de sa faute, on doit se prendre à moi?
ASTASE.	ASTASE.
S’il me dit vray, Madame, ay-je droit de me plaindre, Pendant nôtre traité, qui vous forçoit à feindre, Vous l’avez demandé;	S'il me dit vrai, Madame, ai-je droit de me plaindre, Pendant notre traité, qui vous forçait à feindre, Vous l'avez demandé;
pourquoy s’en repentir?	pourquoi s'en repentir?
Puiſque vôtre intereſt vous y fit conſentir, Oubliez-vous déja, que je ſuis trop facile?	Puisque votre intérêt vous y fit consentir, Oubliez-vous déjà, que je suis trop facile?
Quand au lieu de priſon ma Cour vous ſert d’azile, Qu’en cette même Cour, ignorant vos projets, De tous vos ennemis j’en ay fait vos ſujets, Eſt-ce que vôtre main ſeroit ailleurs promiſe.	Quand au lieu de prison ma Cour vous sert d'asile, Qu'en cette même Cour, ignorant vos projets, De tous vos ennemis j'en ai fait vos sujets, Est-ce que votre main serait ailleurs promise.
FRITIGILE.	FRITIGILE.
Non, je veux m'elpnquer avec plus de franchiſe, Ce n’eſt point envers vous que je manque de foy, Ie pretends m’acquiter de ce que ie vous doy, Ie ſçay à quel devoir nôtre traité m’engage.	Non, je veux m'elpnquer avec plus de franchise, Ce n'est point envers vous que je manque de foi, Je prétends m'acquitter de ce que je vous dois, Je sais à quel devoir notre traité m'engage.
AST ASE.	AST AZE.
Suivez donc ce devoir.	Suivez donc ce devoir.
FRITIGILE.	FRITIGILE.
Ie feray davantage Puiſque ſans expoſer ny vos jours ny les miens, Sans rien meſme uſurper ſur les Mauraviens, Avec les Marcomans j’abandonne mon Sceptre.	Je ferai davantage Puisque sans exposer ni vos jours ni les miens, Sans rien même usurper sur les Mauraviens, Avec les Marcomants j'abandonne mon Sceptre.
ASTASE.	ASTASE.
Deux Rois vos ennemis vous en font-ils demettre?	Deux Rois vos ennemis vous en font-ils démettre?
Onteſis de lecrs vomnd iega queique recours, Qui vous peut obliger à tenir ces diſcours?	Ontesis de lecrs vomnd igna queique recours, Qui vous peut obliger à tenir ces discours?
FRITIGILE.	FRITIGILE.
C’eſt le Dieu des Chrériens, cette grandeũr ſuprême !	C'est le Dieu des Chrériens, cette grandeũr suprême !
Qui veut que pour le ſuivre on renonce à ſoymême;	Qui veut que pour le suivre on renonce à soymême;
Et l'on peut rarement le connoître & l’aimer Qand l'eciat des grandeuis à dequoy nous 91 charmer;	Et l'on peut rarement le connaître et l'aimer Qand l'ieciat des grandeuis à dequoy nous 91 charmer;
Il ne faut point d’attache icy qui nous ret ienne.	Il ne faut point d'attache ici qui nous ret yenne.
ASTASE.	ASTASE.
Si ie vous entends bien, vons parlez en chrériẽne, Et ceux qu'avec vous j’ay troplõg-tems ſouferts Sont cauſe en ſe perdant qu’à la fin ie vous pers, De leurs enchar temẽs tous deux voꝰ ont ſeduite, Mais il eſt encor tems d’en arrétter la ſuite :	Si personne vous entends bien, vons parlez en chrériẽne, Et ceux qu'avec vous j'ai troplõgtemps soufferts Sont cause en se perdant qu'à la fin encore vous pers, De leurs enchar temps tous deux voù ont séduite, Mais il est encor temps d'en arrêter la suite :
Voicy le ſcelerat que vous avez crû mort, Je vay pour le ſauver faire un dernier effort, Il ſçait quels tourmens vient d’expirer ſon frere, C’eſt à lui de choiſir.	Voici le scélérat que vous avez cru mort, Je vais pour le sauver faire un dernier effort, Il sais quels tourments vient d'expirer son frère, C'est à lui de choisir.
FRITIGILE.	FRITIGILE.
C’eſt en lui que j’eſpere, Puiſqu’il reſpire encor je pui ſçavoir de lui Ce que pour l’imiter ie dos faire aujourd’huy;	C'est en lui que j'espère, Puisqu'il respire encor je puy sçavoir de lui Ce que pour imiter ie dos faire aujourd’;
Sa conſtance en mourant me ſer vira d’exemple, Et pour en proſiter je vay l’attendre au Temple.	Sa constance en mourant me ser vira d'exemple, Et pour en prositer je vais l'attendre au Temple.
Elle ſort.	Elle sort.
ASTASE.	ASTASE.
En cette extiémité ne l’abandonnez pas, Ma ſœur, il faut la ſuivre, empeſchez ſon trépas.	En cette extiémité ne l'abandonnez pas, Ma sœur, il faut la suivre, empêchez son trépas.
Tyridate fort & la ſuit avec Doritille.	Tiridate fort et la suit avec Doritille.
SCENE V.	SCÈNE V.
SCENE V.	SCÈNE V.
MSTAUE ET INOTAAIO.	MSTAUE ET INOTAIO.
ASTASE.	ASTASE.
T bien, que reſous-tu?	T bien, que résous-tu?
miſerable, tu vois E Juſques où me reduit la force de nos Loix?	misérable, tu vois E Usques où me réduit la force de nos Lois?
Tu vois ton frere mort, & ſon corps dãs le tẽple N’eſt qu’un objet d’horreur que le peuple contemple, li poneooul purdochemmunfentimamumbrétien Tu ne peux eſperer d’autre ſort que le ſien, C’eſt ainſi que nos Loix puniſſent les rebelles.	Tu vois ton frère mort, et son corps dans le tẽple N'est qu'un objet d'horreur que le peuple contemple, liant poneooul purdochemmunfentimamumbrétien Tu ne peux espérer d'autre sort que le sien, C'est ainsi que nos Lois punissent les rebelles.
PROTHAIS.	PROTHAIS.
Que vos Loix, s’il ſe peut, ſoient encor plus cruelles, Si je n’eſtois Chrétien, j’en aurois de l’effroy,	Que vos Lois, s'il se peut, soient encor plus cruelles, Si je n'étais Chrétien, j'en aurais de l'effroi,
ASTASE.	ASTASE.
Quoy, malheureux !	Quoi, malheureux !
PROT HAIS Seigneur vous l’eſtes plus que moy Pour me perſuader que je ſuis miſerable;	PROT HAIS Seigneur vous l'êtes plus que moi Pour me persuader que je suis misérable;
Faites-moy voir, quel eſt le malheur qui m’accable, Si je ne ſuis menacé d’une ſanglante mort, C’eſt un bon-heur pour moy, puiſque j’en ſuis d’accord;	Faites-moi voir, quel est le malheur qui m'accable, Si je ne suis menacé d'une sanglante mort, C'est un bonheur pour moi, puisque j'en suis d'accord;
Que je l’ay ſouhaittée & la ſouhaite encore, Mais pour vôtre malheur, il faut qu’on le deplore.	Que je l'ai souhaitée et la souhaite encore, Mais pour votre malheur, il faut qu'on le déplore.
C’eſt d’un culte odieux l'horrible aveuglement, Et quand vous ne feriez que me craindre un moment, C'eſt aſſez pour montrer quelle eſt vôtre miſere.	C'est pour montrer culte odieux l'horrible aveuglément, Et quand vous ne feriez que me craindre un moment, C'est assez pour montrer quelle est votre misère.
ASTASE.	ASTASE.
Moy!	Moi!
je te crains, ingrat, voy ſi j’ay crains ton frere, Moy, que de puiſſans Rois n’oſeroient pas troubler, humdmo quileumnimtend orerorent pas trembler.	Je te crains, ingrat, vois si j'ai crains ton frère, Moi, que de puissants Rois n'oseraient pas troubler, humdo quileumnimtend orerorent pas trembler.
Tu dis que je te crains!	Tu dis que je te crains!
PROTHAIS.	PROTHAIS.
N’eſt-il pas veritable ?	N'est-il pas véritable ?
Puiſque ſi je n’embraſſe un culte deteſtable, Où vôtre aveuglement me veut precipiter, Vous craignez d’offencer ou Mars ou Jupiter, Mais pour moy qui ne crains ni vous ni vos menaces,  (ces, Qui mépriſe vos Dieux;	Puisque si je n'embrasse un culte détestable, Où votre aveuglement me veut précipiter, Vous craignez d'offenser ou Mars ou Jupiter, Mais pour moi qui ne crains ni vous ni vos menaces, (ces, Qui méprise vos Dieux;
je n’ay point de diſgraSi de mon frere mort ie reſſens quelqu’ennuy, C’eſt par ce, ie vay dans le Ciel aures luy, Et que ie ſuis ialoux de ce qu’il me devance, Mon cœur pour le rejoindre eſt dans l’impatience, Nous eûmes en naiſſant tous deux même berce au Faites qu’ẽ même jour nous n’ayõ qu’un tõbeau	je n'ai point de disgrâge de mon frère mort ; ressens quelqu'ennui, C'est par ce, Seigneur vais dans le Ciel aurezeaux, Et que je suis jaloux de ce qu'il me devance, Mon cœur pour le rejoindre est dans l'impatience, Nous eûmes en naissant tous deux même berce au Faites qu'ennui même jour nous n'ayõ qu'un tombeau
ASTASE.	ASTASE.
Ouy, iecierat, mpley onte va raticrane, Gardes qu’on le déchire encor plus que sõ frere, Qu’au plus fort du ſuplice il n’ait aucun repos, Et que les coups de foüets luy penetrent les os.	Oui, iecierat, mêley onte va raticrane, Gardes qu'on le déchire encor plus que son frère, Qu'au plus fort du supplice il n'ait aucun repos, Et que les coups de fouets sans pénètrent les os.
SCENE VI.	SCÈNE VI.
2 DORITILLE, ASTASE.	2 DORITILLE, ASTASE.
DORITILLE.	DORITILLE.
Vy, Seigneur, le temps preſſe, ordonner O qu'on l’emmeine, Et qu’il meure au plûtoſt:	Vi, Seigneur, le temps presse, ordonner Ô qu'on l'emmeine, Et qu'il meure au plutôt:
car auſſi bien la Reine Qui ne prend plus conſeil que de ſa paſſion, Excite en ſa faveur une cedition, Pour empeſcher la mort qu’on doit à cét impie, Elle a fait iuſqu’au Temple un rempart de ſa vie;	car aussi bien la Reine Qui ne prend plus conseil que de sa passion, Excite en sa faveur une cédition, Pour empêcher la mort qu'on doit à cet impie, Elle a fait jusqu'au Temple un rempart de sa vie;
Tous les Chefs de ſon Camp preſt à ſe ſoûlever, Luy promettoient main-forté & le venoient ſauV Si l’on euſt arrété leur fureur inſenſée.	Tous les Chefs de son Camp prêt à se soulever, Lui promettaient mainforté et le venaient sauV Si l'on eût arrêté leur fureur insensée.
ASTASE.	ASTASE.
Et la Reyne à preſent où l’avez-vous laiſſée?	Et la Reine à présent où l'avez-vous laissée?
NORTTILLEE Dans ſon Appartement, Tyridaté l’inſtruit, Luy fait voir ſon erreur, 4	NORTILLEE Dans son Appartement, Tyridaté l'instruit, Lui fait voir son erreur, 4
ASTASE.	ASTASE.
OV Le traître la ſeduit, Sousun oprerexte faux de ſignaler ſonzele, Il eſt par intereſt de conſert avec elle, [ tour Un ſi prompt changement, n’eſt qu’un adroit dé& dile luotite quemyciceranodi, Elle ne parle plus ny de combats, ny d’armes, Du choc des ennemis elle n’a plus d’allarmes, Et l'un de ces deux Rois sãs doute eſt mon Rival	OU Le traître la séduit, Sousun oprexte faux de signaler sonzèle, Il est par intérêt de consert avec elle, [ tour Un si prompt changement, n'est qu'un adroit dé cile luotite quemiciceranodi, Elle ne parle plus ni de combats, ni d'armes, Du choc des ennemis elle n'a plus d'alarmes, Et l'un de ces deux Rois sãs doute est mon Rival
DORITILLE.	DORITILLE.
2 Non, Seigneur, juſqu’icy vous la cõnoiſſez mal, Tout ſon deſſein ne tend qu’à ſe rendre Chrétienne, H Voilà quel eſt ſon but;	2 Non, Seigneur, jusqu'ici vous la cõnoissez mal, Tout son dessein ne tend qu'à se rendre Chrétienne, H Oilà quel est son but;
pſouffrez qu'elle y parvienne, Et s’il faut aujourd’huy qu’ellè manque de Foy;	psouffrez qu'elle y parvienne, Et s'il faut aujourd'hui qu'ellè manque de Foi;
Faite malgré ſon rang ce qu’ordonne la Loy, C’eſt le plus court chemin pour arriver au Thrône, Aprés ſi vos rivaux diſputent ſa Couronne, Vos ſoldats & les ſiens la deffendront aſſez.	Faite malgré son rang ce qu'ordonne la Loi, C'est le plus court chemin pour arriver au Trône, Après si vos rivaux disputent sa Couronne, Vos soldats et les siens la défendront assez.
ASTASE.	ASTASE.
Cét avis ſéduiroit des cœurs intereſſez, A qui l’ambition ne donne roit pour guide, Que les vils ſentimens d’un intereſt ſordide.	Cet avis séduirait des cœurs intéressez, À qui l'ambition ne donne roit pour guide, Que les vils sentiments d'un intérêt sordide.
DORITILLE.	DORITILLE.
Oüy;	Oui;
mais puiſqu’il y va de l’intereſt des Dieux Le fruit de leur vengeance eſt toûjours glorieux Puiſque juſqu’à ce point une Reyne s’oublie, Que de prendre ſi fort le party d’un impie, Et que de luy promettre un ſacrilege apuy, Elle doit encourir mêmes peines que luy;	mais puisqu'il y va de l'intérêt des Dieux Le fruit de leur vengeance est toujours glorieux Puisque jusqu'à ce point une Reine s'oublie, Que de prendre si fort le parti d'un impie, Et que de Seigneur promettre un sacrilège apuy, Elle doit encourir mêmes peines que deux;
Pour appaiſer le Ciel aprés les plus grãds crimes Mne ny laue que a inauua cicaniesa	Pour apaiser le Ciel après les plus grands crimes Mne ni laue que a inauva cicaniesa
ASTASE.	ASTASE.
Et puiſ-je y conſentir.	Et puis-je y consentir.
DORITILLE.	DORITILLE.
Seigneur, qui donc le peut, Quand la Loy vous y force & quand Ceſar le veut.	Seigneur, qui donc le peut, Quand la Loi vous y force et quand César le veut.
ASTASE.	ASTASE.
Dure neceſſité de cette Loy ſuprême, Qui me force de perdre une Reyne que j’ayme, Quel moyen d’acorder en ce funeſte jour, La rigueur de nos loix, & celles de l’amour ?	Dure nécessité de cette Lois suprême, Qui me force de perdre une Reine que j'aime, Quel moyen d'acorder en ce funeste jour, La rigueur de nos lois, et celles de l'amour ?
Ce que l’une deffend, l’autre me le commande, Ie ſçais envers nos Dieux combien ſa faute eſt grande.	Ce que l'une défend, l'autre me le commande, Je sais envers nos Dieux combien sa faute est grande.
