M.	M.
Il est vray que l’amour eſt du tout indomptable, Et ſon trait eſt fatal-autant qu'ineuitable, Ie l’adore, & mes ſens à demy ſatisfaits Ne ſçachant point ſa cauſeadmirent ſes effets, Et dés-lors que ſon trait ſurprit ſon innocence, Ie reconus ſa force ignorant ſa puiſsance.	Il est vrai que l'amour est du tout indomptable, Et son trait est fatal-autant qu'inévitable, Je l'adore, et mes sens à demi satisfaits Ne sachant point sa causeadmirent ses effets, Et dès-lors que son trait Et son innocence, Je reconus sa force ignorant sa puissance.
CLERASTE.	CLÉRASTE.
On nous dit que les Dieux ayant fait l’vniuers Partagerent entr eux ſes empires diuers, Mais l’Amour qui n'eut rien qu’vn arc ſortant de l’onde, Stnieſe mu tes trasto pour en troubler le monde Mais que veut ce pilier & ce triste appareil?	On nous dit que les Dieux ayant fait l'univers Partagèrent entrent entrent ses empires divers, Mais Amour qui n'eut rien qu'un arc sortant de l'onde, Stniesse mu tes trastoù pour en troubler le monde Mais que veut ce pilier et ce triste appareil?
ROZEMONDE.	ROZEMONDE.
Liſez, ceteſcriteau vous donnera conſeil.	Lisez, cetécriteau vous donnera conseil.
CLERASTE lit ces vers ſur vn pilier Rodomare effroy de la terre Fait mourir deux traiſtres dans peu, Il a ſa main pour ſon tonnerre, Et ſa lame ſera le feu.	CLERASTE lit ces vers sur un pilier Rodomare effroi de la terre Fait mourir deux traîtres dans peu, Il a sa main pour son tonnerre, Et sa me sera le feu.
Melidor la terreur du monde Secondé d’vn bras genereux Venge la mort de Rozemonde, Et celle d’vn Prince amoureux.	Mélidor la terreur du monde Secondé d'un bras généreux Venge la mort de Rozémonde, Et celle d'un Prince amoureux.
Il pourſuit ainſi.	Il poursuit ainsi.
O Dieux!	Ô Dieux!
adiouſtez vous à mon inquietude L’obiet iniuriux de cette ingratitude?	ajoutez -vous à mon inquiétude L'objet injuriux de cette ingratitude?
Iniuſtes Deitez, c’eſt offencer ma foy, De ſouffrir que mon ſang ſe bandecontre moy.	Iniustes Dités, c'est offenser ma foi, De souffrir que mon sang se bandecontre moi.
de oi	de oi
ROZEMONDE.	ROZEMONDE.
Ah!	Ah!
Cleraſte, l’erreur trouble voſtre courage, Quoy?	Cleraste, l'erreur trouble votre courage, Quoi?
penſant vous venger vous fait-on de l’outrage?	pensant vous venger vous fait-on de l'outrage?
Non non, braue guerrier, reprimãt ce courroux La raiſon peut donner des ſentimens plus doux Et par cer auirt cy pous connaiſtrt A poßsible Que vous auez l’eſprit moins ſensé que ſenſible.	Non non, brave guerrier, rimant ce courroux La raison peut donner des sentiments plus doux Et par cer auirt cy pous connaistrt A posssible Que vous avez l'esprit moins sensé que sensible.
CLERASTE.	CLÉRASTE.
Il n'importe, au haſard voyons ce qu'il contient, Puis apres la vengeance à moy ſeul appartient.	Il n'importe, au hasard voyons ce qu'il contient, Puis après la vengeance à moi seul appartient.
Il lit ce cartel ſur vn autre pilier.	Il lit ce cartel ce qu' elle pilier.
Qui que tu ſois mortel qui lis cette eſcriture, Nedouit ta pateur de denx guerners puiſſans, Ou bien te ſuffi ſant d’en auoir la lecture, Si tu manques de coeur n'en cõprens point le ſens.	Qui que tu sois mortel qui lis cette écriture, Nédouit ta pateur de denx guerners puissants, Ou bien te suffi sant d'en avoir la lecture, Si tu manques de coeur n'en cõprens point le sens.
Il reprend de cette ſorte.	Il reprend de cette sorte.
Helas!	Hélas!
les impoſteurs font voir de place en place Qu'auecpeu de courage ils ont beaucoup d’audanradujube meere pea fonsnours ſuppoſezlce Nous ſerons deux torrens à leur rage oppoſez	les imposteurs font voir de place en place Qu'auecpeu de courage ils ont beaucoup d'audanradujube meère péa fonsnours supposezce Nous serons deux torrents à leur rage opposés
ROZEMONDE Encore que mon feue tut beuntupue jeuleſse, - P-a -.	ROZEMONDE Encore que mon fève tut beuntupue jeulesse, - -a -.
T.	T.
La force me man juant i’auray la hardieſſe:	La force me man juant j'aurai la hardiesse:
Cle raſte que cela ne vous eſtonne point, Payantonrageaieapouren venmaupoint.	Cle raste que cela ne vous étonne point, Payantonrageaieapouren venmaupoint.
A CTE SCENE III.	À CTE SCÈNE III.
NODOMARE.	NODOMARE.
MELIDOR.	MELIDOR.
ROZAMOND.	ROZAMOND.
CLIDAMAS.	CLIDAMAS.
RODOMARE.	RODOMARE.
TOus voyez, mes amis, qu’vne perte commune Tient ma vie expoſée aux traits de la fortune, Et que c’est vn deſtin fatal a mon bonheur Qu’il faut auiourd’huy perdre ou la vie ou l’honneur:	TOus voyez, mes amis, qu'une perte commune Tient ma vie exposée aux traits de la fortune, Et que c'est un destin fatal a mon bonheur Qu'il faut aujourd'hui perdre ou la vie ou l'honneur:
La vertu, la pitié, le ſang, auec la gloire, Partagerõt entr'eux ma mort ou ma victoire, Et la loy qu’on obſerue entre les Caualiers M’offre dans cecombat la honte ou les lauriers,	La vertu, la pitié, le sang, avec la gloire, Partagerõt entr'eux ma mort ou ma victoire, Et la loi qu'on observe entre les Cavaliers M'offre dans cecombat la honte ou les lauriers,
ROZAMOND.	ROZAMOND.
Helas!	Hélas!
quand nos vaiſſeaux pour chercher nos deux Princes E	quand nos vaisseaux pour chercher nos deux Princes É
R Rencõtrerent vn port dans ces belles prouinces Nous penſions y treuuer vnazile aſſeuré;	 Rencaîtrerent un port dans ces belles prouvinces Nous pensions y treuuer vnazile assuré;
Mais ce peu de bõheur n’a pas long temps duré, Puiſque l’vna borné ſon deſtin par l’enuie, Et que l’autre eſt encor au danger de ſa vie.	Mais ce peu de bonsheur n'a pas long temps duré, Puisque l'vna borné son destin par l'envie, Et que l'autre est encor au danger de sa vie.
RODOMARE.	RODOMARE.
Ce que ie treuue icy de ſenſible malheur;	Ce que ici trouve ici de sensible malheur;
C’eſt u’il faut contre vn traiſtre esprouuer ma valeur, Cartous les oppoſans tels ſe feront pareſtre S’ils prennẽt au cobat la defenſe d’vn traiſtre, Toutefois ſi le ſort veut me de ſobliger, I'ayme auec moins d’honneur auoir moins de MELIDOR.	C'est ouv'il faut contre un traître éprouver ma valeur, Cartous les opposants tels se feront paraître S'ils prennent au cobat la défense d'un traître, Toutefois si le sort veut me de sobliger, J'aime auec moins d'honneur avoir moins de MELIDOR.
danger	danger
Monſieur ne craignez point que ſcachant leur offenſe, Perſonne de la Cour ſouſtienne leur defence, Voyez qu’aucun depuis noſtre cartel porté Ne s’eſt pour les defendre encore preſenté.	Monsieur ne craignez point que sachant leur offense, Personne de la Cour soutienne leur défense, Voyez qu'aucun depuis notre cartel porté Ne s'est pour les défendre encore présenté.
Nonnõ, reſoluõs nous de tenti touſiours ferme, Nos criminels n'ont plus que ce iour cy de terme	Nonnons, résolvons nous de tenti toujours ferme, Nos criminels n'ont plus que ce jour cy de terme
CLIDAMAS.	CLIDAMAS.
Courage, mes amis, la vistoire eſt à vous, Nous treuuerõs le Ciel & les aſtres plus doux Et tous les Dieux parlans par la voix du tonnerre Employeront leur foudre à leur faire la guerre;	Courage, mes amis, la victoire est à vous, Nous treuuerõs le Ciel et les astres plus doux Et tous les Dieux parlants par la voix du tonnerre Employeront leur foudre à leur faire la guerre;
Deſià le Cieltouttenge O fuijeonige vapeu A marqué ſon courroux dans ſa couleur de feu.	Déjà le Cieltoutenge Ô fuijeonige vapeu A marqué son courroux dans sa couleur de feu.
RODOMARE.	RODOMARE.
Il eſt vray que les Dieux au defaut de nos lames Pour les exterminer employeront leurs flames:	Il est vrai que les Dieux au défaut de nos lames Pour les exterminer emploieront leurs flammes:
Cleraſte, mes amis, n'estant plus auiourd’huy, Ma crainte & ma pitié ſont mortes auec luy, Puiſque mon frere eſtoit toute mon aſſeurance, Le ſort l’ayant perdu i’ay perdu l’eſperance,	Cleraste, mes amis, n'étant plus aujourd'hui, Ma crainte et ma pitié sont mortes avec lui, Puisque mon frère était toute mon assurance, Le sort l'ayant perdu j'ai perdu l'espérance,
MELIDOR.	MELIDOR.
Mõ Prince aſſeurez vous que ce bras genereux Prepare vnchaſtiment à ce couple amoureux:	Momme Prince assurés -vous que ce bras généreux Prépare vnchastiment à ce couple amoureux:
Et ſi Cleraſte peut aux regrets vous cõtraindre.	Et si Cleraste peut aux regrets vous comtraindre.
Il faut vẽger ſa mort pluſtost que de ia plaindre,	Il faut vendre sa mort plutôt que de ja plaindre,
CLIDAMAS.	CLIDAMAS.
Monſieur animez-vous dans cette affection.	Monsieur animez-vous dans cette affection.
RODOMARE.	RODOMARE.
Mon courage qui ſuit ma reſolution Du milieu de la peur tire ſon aduantage.	Mon courage qui suit ma résolution Du milieu de la peur tire son avantage.
.	.
.	.
.	.
* -  Ettes pius graas perits t'angmemient dauatage.	* * Êtes pius graas périts t'angamemient davatage.
ROZAMOND.	ROZAMOND.
Mais gardez qu’vn deſſein par trop precipité Vous donne moins d’honneur que de temerité:	Mais gardez qu'un dessein par trop précipité Vous donne moins d'honneur que de témérité:
Le trop de paßion dans l’iniure ſoufferte I rouble le iugement & cauſe noſtre perte.	Le trop de passion dans l'injure soufferte I rouble le jugement et cause notre perte.
MELIDOR.	MELIDOR.
En vain tous vos diſcours me voudroiẽt diuertir La victoire eſt pour nous, pour eux le repentir, Et le danger ne peut choquer noſtre puiſſance, Si nous auons en main la force & l’innocence.	En vain tous vos discours me voudraient divertir La victoire est pour nous, pour eux le repentir, Et le danger ne peut choquer notre puissance, Si nous avons en main la force et l'innocence.
ROZAMOND.	ROZAMOND.
Nous voyons toutesfois que ſouuent icy bas La fortune & le ſort font le gain des combats:	Nous voyons toutefois que souvent ici bas La fortune et le sort font le gain des combats:
L'innocence & le droici'ont peran tous leurs charmes, Et la vertu ſuccõbe auiourd’huy ſous les armes.	L'innocence et le droici'ont péran tous leurs charmes, Et la vertu succõbe aujourd'hui sous les armes.
RODOMARE.	RODOMARE.
Croy que ce qui preſide à ce funeſte effort mnuefauelugamy jait plus que le ſort;	Crois que ce qui préside à ce funeste effort mnuefauelugami jait plus que le sort;
Et puiſ ue ma valeur y doit eſtre occupée L’honneur & la vengeance y portẽt mon eſpée;	Et puis ue ma valeur y doit être occupée L'honneur et la vengeance y portent mon épée;
Arriue qui pourra, ut matncur ou ue bren, -.	Arrive qui pourra, ut matncur ou ue bren, -.
.	.
:	:
Ayant perdu l’eſpoir ie ne redoute rien.	Ayant perdu l'espoir ici ne redoute rien.
MELIDOR.	MELIDOR.
I proche, Mais vous ne voyez pas que le temps eſt bien La vengeãce nous preſſe, & le cõbat s’approche.	I proche, Mais vous ne voyez pas que le temps est bien La vengeance nous presse, et le connat s'approche.
RODOMARE.	RODOMARE.
Allons, cher Melidor, & preparons nos cœurs Pour receuoir la hõte ou pour eſtre vainqueurs.	Allons, cher Mélidor, et préparons nos cœurs Pour recevoir la hète ou pour être vainqueurs.
ACTE V SCENE IV.	ACTE V CÈNE IV.
MEANDRE & AXIANE en leur priſon.	MÉANDRE et AXIANE en leur prison.
MEANDRE.	MÉANDRE.
Eſſez de m’affligercriminelles penſées, ODans le reſſouuenir des fortunes paſſées, Ces lieux n'ont point encor aſſez d’obſcurité Pour cacher la noirceur de mon impieté, Et l’air de mes ſouſpirs y forçant les tenebres N’y fait voir à mes yeux que des obiets funebres, Icy mon iugement accuſe ma raiſon & ------ --- De n'auoir eu des vœux que pour la trahiſon;	Essez de m'affligercriminelles pensées, ÔDans le ressouvenir des fortunes passées, Ces lieux n'ont point encor assez d'obscurité Pour cacher la noirceur de mon impiété, Et l'air de mes soupirs y forçant les ténèbres N'y fait voir à mes yeux que des objets funèbres, Ici mon jugement accuse ma raison et -- -- De n'auoir eu des vœux que pour la trahison;
Et tout ce que ie vois dans ce cachot exprime A tous mes ſentimens l’image de mon crime:	Et tout ce que je vois dans ce cachot exprime À tous mes sentiments l'image de mon crime:
Mais dãs tous les trauaux qu’vne iuſte rigueur Fait ſouffrir à mes ſens denuez de vigueur, Quelque rayond’eſpoir luit encor dãs mon ame, Qui n'apoint d’autre iour que celuy de ma flame;	Mais dans tous les travaux qu'une juste rigueur Fait souffrir à mes sens dénuez de vigueur, Quelque rayond'espoir luit encor dans mon âme, Qui n'appoint d'autre jour que celui de ma flamme;
fers Et l’amour ſeul autheur des maux que i’ay ſoufMet auiourd’huy le corps & l’ame dãs les fers:	fers Et l'amour seul auteur des maux que j'ai souffet aujourd'hui le corps et l'âme dans les fers:
Et bien que la douleur ait ruiné ma force, Mon feu s’accreſt touſiours auecques plus d’amorce.	Et bien que la douleur ait ruiné ma force, Mon feu s'accrêt toujours auecques plus d'amorce.
Mais las!	Mais las!
mon iugement ſe perd auec ma voix Vn cachot tient ma Reine et l’eſpoir que i’auois, Et ma deſlo yauté qui trahit ma fortune En perdauiourd’huy trois pẽſant en ſauuer vne.	mon jugement se perd avec ma voix Ven cachot tient ma Reine et l'espoir que j'avais, Et ma délo yauté qui trahit ma fortune En perdaujourd'hui trois pensant en sauver une.
Helas triſte Princeſſe obiet de ma langueur, N’accuſe de ton mal que ta propre rigueur;	Hélas triste Princesse objet de ma langueur, N'accuse de ton mal que ta propre rigueur;
Tes mespris ont rendu ma faute legitime, Et mon ame a forgé de tes deſdains vn crime, Dont l’horreur intimide à toute heure mes ſens, Pourperdre vnmatneureux ie perus tiois inne.	Tes mépris ont rendu ma faute légitime, Et mon âme a forgé de tes dédains un crime, Dont l'horreur intimide à toute heure mes sens, Pourperdre vnmatneureux ie perus tiais inné.
Et ma rage eſtouffant mon amour ſous ſa cẽdre Extermine Cleraſte, Axiane et Meandre.	Et ma rage étouffant mon amour sous sa cẽdre Extermine Cleraste, Axiane et Meandre.
AXIANE.	AXIANE.
Quelle timide voix penetre iuſqu'à moy?	Quelle timide voix pénètre jusqu'à moi?
Icy le moindre obiet me donne de l’effroy, Mon esprit que la mort tient touſiours en allarmes Entretien ma douleur de ſouſpirs & de larmes.	Ici le moindre objet me donne de l'effroi, Mon esprit que la mort tient toujours en alarmes Entretien ma douleur de soupirs et de larmes.
MEANDRE.	MÉANDRE.
Ne vous eſtonnez point de ma deſloyauté, Princeſſe nompareille en vertus, en beauté, Mon amour furieux & mon ſort deplorable Aor uitnauenminet & vous a fait toupable:	Ne vous étonnez point de ma déloyauté, Princesse nompareille en vertus, en beauté, Mon amour furieux et mon sort déplorable Aor uitnauenminet et vous a fait toupable:
Vos beautez dont mon cœur esprouua les liens, Par leurs traits ont cauſé vos malheurs & les miens.	Vos beautés dont mon cœur éprouva les liens, Par leurs traits ont causé vos malheurs et les miens.
AXIANE.	AXIANE.
Ah!	Ah!
Prince deſloyal autant comme barbare, Tu conspires ma mort auec Rodomare, Cleraſte n’a ſenty les traits de ta rigueur Qu’afinde voir mourir la moitié de ſon cœur, Et ton vœu ſeconda cette trame cruelle Pourdonner ſa Couronne à ſonfrere infidelle:	Prince déloyal autant comme barbare, Tu conspires ma mort avec Rodomare, Clerâte n'a senti les traits de ta rigueur Qu'afin voir mourir la moitié de son cœur, Et ton vœu seconda cette trame cruelle Pourdonner sa Couronne à sonfre infidèle:
Mais mon cœur innocẽt autãt que mes ſouſpirs Ceraconnaiſert vn touriotnme & mes deſirs.	Mais mon cœur innocẽt autant que mes soupirs Ceraconnaisert un touriotnme et mes désirs.
MEANDRE.	MÉANDRE.
Belle & chaſte Princeſſe autant que genereuſe, Que l’amour & mõ ſort ont faite malheureuſe, N'expoſez plus ma vie en bute à ce rancœur, Vous m’auez oſté l’ame, arrachez moy le cœur, vo hoilert qndtos jeuse ont eeeuefe mo ſupplice Et que mon ſeul malheur vous en a fait cõplice.	Belle et chaste Princesse autant que généreuse, Que l'amour et mon sort ont faite malheureuse, N'exposez plus ma vie en bute à ce rancœur, Vous m'avez ôté l'âme, arrachez -moi le cœur, vo hoilert qndtos jeuse ont eeeuefe mo supplice Et que mon seul malheur vous en a fait complice.
AXIANE.	AXIANE.
Retire toy meſchant, tes diſcours captieux Veulent tromper mon ame außi bien que mes	Retire toi méchant, tes discours captieux Veulent tromper mon âme aussi bien que mes
yeux.	yeux.
MEANDRE.	MÉANDRE.
Mon ame, ſi ie faille excuſez ma conſtance, Au milieu des ennuis i'en fay la penitence, pi voftrecaurn'eſt don comme vos yeux charmans, I’eſpere peu de grace & beaucoup de tourmens.	Mon âme, si belle faille excusez ma constance, Au milieu des ennuis j'en fais la pénitence, pi voftrecaurn'est don comme vos yeux charmand, J'espère peu de grâce et beaucoup de tourments.
AXIANE.	AXIANE.
Tu m’appelles ton ame, infidelle, perfide, Obiet de mes douleurs, inconſtant, homicide, Toy dont la trahiſon me contraint de perir, Tu m'appelles ton ame & tu me fais mourir?	Tu m'appelles ton âme, infidèle, perfide, Obiet de mes douleurs, inconstant, homicide, Toi dont la trahison me contraint de périr, Tu m'appelles ton âme et tu me fais mourir?
Va, ta plainte me bleße & tõ diſcours m'offéſe, Ie ſuis ſourde à tes cris, ſenſible à tonoffenſe.	Va, ta plainte me blège et to urs m'osé, Je suis sourde à tes cris, sensible à tonoffense.
Elle ſe retire.	Elle se retire.
MEANDRE.	MÉANDRE.
Ahl merueilleuſe autant qu’adorable beauté, Tu prende garde à mes væux moins qu’à ma cruauté:	Ahl merveilleuse autant qu'adorable beauté, Tu prende garde à mes væux moins qu'à ma cruauté:
Mais ie te parle en vain, caril eſt mpoßible Qu'entre tant de rochers tu ne ſois inſenſible, Encor ce roceſt il touché de mes douleurs, Et monſtre la pitié qu’il ena par des pleurs:	Mais fort te parle en vain, caryl est mouvante Qu'entre tant de rochers tu ne sois insensible, Encor ce rocest il touché de mes douleurs, Et montre la pitié qu'il ena par des pleurs:
Et ie pen ſe pour moy que cette roche dure Prit ton ame ence lieu te donnant ſa nature.	Et personne pen se pour moi que cette roche dure Prit ton âme ence lieu te donnant sa nature.
Mais pourquoy dãs mõ mal eſperer du ſecours, Puiſqu’vne prompte mort en va borner le cours?	Mais pourquoi dans mon mal espérer du secours, Puisqu'une prompte mort en va borner le cours?
Certes ie connais bien qu'vne aueugle penſée Fit dire aux anciens que la mort eſt glacée, Et qu'alors que ſes traits pouſſent l’ame dehors Nous reſſemblõs plutoſt vne image qu’vn corps, Puiſque deſia la Parque eſt au bout de ma trame Ie ſuis preſt de mourir, & ie ſuis tout de flame.	Certes esprit connais bien qu'une aveugle pensée Fit dire aux anciens que la mort est glacée, Et qu'alors que ses traits poussent l'âme dehors Nous ressemblons plutôt une image qu'un corps, Puisque déjà la Parque est au bout de ma trame Je suis prêt de mourir, et fait suis tout de flamme.
Mais que i’ay peu de treve entre tãt de regrets.	Mais que j'ai peu de treve entre tant de regrets.
Et que de faux plaiſirs entre des maux ſi vrais:	Et que de faux plaisirs entre des maux si vrais:
N’eſpere plus apres ta libertè rauié.	N'espère plus après ta libertène ravié.
Et reſous toy de perdre & l’amour & la vie Au moins conſole toy dans ton iniuſte ſort, Puiſque c'eſt vn ſoleil qui te donne la mort.	Et résous toi de perdre et l'amour et la vie Au moins console toi dans ton injuste sort, Puisque c'est un soleil qui te donne la mort.
ACTE V.	ACTE V.
SCENE V.	SCÈNE V.
SYNAME.	SYNAME.
RODOMARE.	RODOMARE.
DORISTTE.	DORISTTE.
MFLIDOR.	MFLIDOR.
AXIANE.	AXIANE.
CLERASTE.	CLÉRASTE.
MEANDRE.	MÉANDRE.
ROZEMONDE.	ROZEMONDE.
ROLAMOND.	ROLAMOND.
CLIDAMAS.	CLIDAMAS.
DIMANTE.	DIMANTE.
SYNAME.	SYNAME.
Viconque ambitieux fonde ſon eſperãce Sur le fragile bien d’vne vaine apparẽce, Quiconque ſans esprit laiſſe charmer ſes yeux Aux appas inconſtans d’vn eſclat ennuyeux, Qui prenant ſoin d’autruy pluſtoſt que de ſoymeſme, Ideſme, Prẽd la charge d’vn Sceptre ou bien d’vn DiaCeluy là ne ſçait pas qu'en ſouſtenant ce faix Ileſpouſelaguerre & ne prend point la paix:	Viconque ambitieux fonde son espérance Sur le fragile bientôt que de vaine apparence, Quiconque sans esprit laisse charmer ses yeux Aux appas inconstants d'un éclat ennuyeux, Qui prenant soin d'autrui plutôt que de soymesme, Idême, Prẽd la charge d'un Sceptre ou bien d'un DiaCelui là ne sait pas qu'en soutenant ce faix Ilespousaguerre et ne prend point la paix:
Ou bien 119 Ou bien il ne voit pas qu’vne riche Couronne Reſſemble a cette fleur que l’eſpine enuironne, Fleur qu’auec peu de peine onne ſçauroit auoir, Fleur qui naiſt au matin & qui tombe le ſoir.	Ou bien 119 Ou bien il ne voit pas qu'une riche Couronne Ressemble à cette fleur que l'épine environne, Fleur qu'avec peu de peine onne saurait avoir, Fleur qui naît au matin et qui tombe le soir.
Ah!	Ah!
pauures inſenſez, allez ie vous excuſe, Le dehors vous deçoit & l’eſclat vous abuſe:	pauvres insensés, allez ie -vous excuse, Le dehors vous devait et l'éclat vous abuse:
I’auois creu iuſqu'icy qu'vn deſtin rigoureux, Ne pourroit trauerſer tant de ſuccés heureux, Dont le ſort fauorable obligeoit la memoire D’eſleuer des autels aux deſſeins de ma gloire, Mais la meſme incõſtãce où ie fondois mõheur Me perd de renõmée en me perdant d’honneur.	J'avais cru jusqu'ici qu'un destin rigoureux, Ne pourrait traverser tant de succès heureux, Dont le sort favorable obligeait la mémoire D'élever des autels aux desseins de ma gloire, Mais la même incõstãce quand quelque fondais mon Ma perd Me renõmée en me perdant d'honneur.
RODOMARE.	RODOMARE.
Iſtes Quãd le courroux des Dieux eſclate ſur nos teLes plus grands ſont touſiours plus ſubiets aux tempeſtes, Et lors qu’vn triſte, ſort nam atjimne aux malheurs, Les grands ſouffrent touſiours les plus grandes douleurs!	Istes Quand le courroux des Dieux éclate sur nos teLes plus grands sont toujours plus sujets aux tempêtes, Et lors qu'un triste, sort nam atjamne aux malheurs, Les grands souffrent toujours les plus grandes douleurs!
DORISTEE.	DORISTE.
Il ſe peut faire außi qu'vn deſir de vengeance Foulantaux pieds le droit attaque l’innocence.	Il se peut faire aussi qu'int désir de vengeance Foulantaux pieds le droit attaque l'innocence.
d ----------- --	dès -ce- -ce-
RODOMARE.	RODOMARE.
Nous ne portons, Madame, vne eſpée au coſte Qu’en faueur du bon droict & de la verité:	Nous ne portons, Madame, une épée au côte Qu'en faveur du bon droit et de la vérité:
Vous verrez au cõbat ma mort ou leur ſupplice La fortune eſt touſiours d’auecques la iuſtice,	Vous verrez au commbat ma mort ou leur supplice La fortune est toujours d'avec la justice,
DORISTEE.	DORISTE.
morcunuire te pout povonenouucet'erreur Lors que le deſeſpoir anime la fureur.	morcunuire te pout povonenouucet'erreur Lors que le désespoir anime la fureur.
RODOMARE.	RODOMARE.
Außi pour ne tomber dans vnexces de rage, Nous ſçauons allier la prudence au courage.	Aussi pour ne tomber dans unexces de rage, Nous sçauons allier la prudence au courage.
DORISTEE.	DORISTE.
Ce qu'on nõme courage eſt vn trop foible appuy S’il n’attire vn excés de fureur apres luy.	Ce qu'on nomme courage est un trop faible appui S'il n'attire un excès de fureur après avoir.
4 MELIDOR, Ceux qui logent en eux ces deux incompatibles, Sont priuez de raiſon commeils ſont inſenſibles, Et celuy qui ſe porte à cette extremité A moins de iugement qu’il n’a de cruauté.	4 MELIDOR, Ceux qui logent en eux ces deux incompatibles, Sont privez de raison commeils sont insensibles, Et celui qui se porte à cette extrémité A moins de jugement qu'il n'a de cruauté.
DORISTEE.	DORISTE.
He bien, la verité ſe fera reconnaiſtre Quãd quelqu’vns offrira pour la faire pareſtre;	He bien, la vérité se fera reconnaître Quand quelqu’ avait offrira pour la faire paraître;
Voicy le temps venu qu’on verra la valeur 1 * 2 Aſſeurer au compar poſtre perre oulaieur,	Voici le temps venu qu'on verra la valeur 1 * 2 Assurer au compar potre perre oulaieur,
MELIDOR.	MELIDOR.
Si quelques ennemis s’oppoſent à ma gloire, Le ſupplice eſt poureux, et pour nous la victoire Si ie tire vnefois l’eſpée hors du fourreau, On n'en peut esperer du moins que le tombeau.	Si quelques ennemis s'opposent à ma gloire, Le supplice est poureux, et pour nous la victoire Si te tire quelquefois l'épée hors du fourreau, On n'en peut espérer du moins que le tombeau.
SYNAME.	SYNAME.
Faiſons tréve aux diſcours, deſia l’heure ſe paſſe Qui noꝰ doitaſſeurer voſtre perte ou leur grace, Et meſme i’apperçoy deux ieunes Caualiers Dõtle port ne promet riẽ moins que des lauriers.	Faisons trêve aux discours, déjà l'heure se passe Qui noù doitassurer votre perte ou leur grâce, Et même j'aperçois deux jeunes Caualiers Dodle port ne promet rieurs moins que des lauriers.
Viença, cher cõfident, puiſque l’heure noꝰ preſſe Qui doit combler mes ans de ioye ou de triſteſſe, Va tirer de priſon ce couple criminel, A qui le Ciel prepare vn ſupplice eternel, (fenſe Qu’ils viennent voir au moins disputer leurofPar ces ieunes guerriers qui prendront leur deDIMANTE.	Viença, cher confident, puisque l'heure nô fesse Qui doit combler mes ans de joie ou de tristesse, Va tirer de prison ce couple criminel, À qui le Ciel prépare un supplice éternel, (fense Qu'ils viennent voir au moins disputer leurofPar ces jeunes guerriers qui prendront leur déDIMANTE.
I fenſe.	I sensé.
Sire, cela vaut fait, le mandement des Rois Paſſe chez les mortels en qualité de loix.	Sire, cela vaut fait, le mandement des Rois Passe chez les mortels en qualité de lois.
CLERASTE deguiſé parlant au Roy.	CLÉRASTE déguisé parlant au Roi.
Grand Roydõt les vertus s'égalẽt aux merites, Dont le courage eſtgrãd cõmeil eſt ſans limites Deux ieunes Caualiersobligeans ton malheur Viennent à tes genoux conſacrer leur valeur, Pourueu que ton deſir s’accordeà ma demande, Tu cõnaiſtras ſans doute vne force aſſez grãde Pour ſauuer de peril la vie auec l’honneur De celle que trahit vn laſche ſuborneur:	Grand Roydõt les vertus s'égalent aux mérites, Dont le courage estgrãd cõmeil est sans limites Deux jeunes Caualiersobligeans ton malheur Viennent à tes genoux consacrer leur valeur, Pourvu que ton désir s'accordeà ma demande, Tu cõnaistras sans doute une force assez grande Pour sauver de péril la vie avec l'honneur De celle que trahit un lâche sujet:
Lu perlas dans teſfezes une tesetre puiſſante Que ta fille n’eſt pas moins chaſte qu'innoncẽte.	Lu perlas dans tesfezes une tesetre puissante Que ta fille n'est pas moins chaste qu'innoncte.
SYNAME.	SYNAME.
Ieune gue rrier voyez dãs l’effet de vos veux Ce que vous deuez faire, & non ce que ie veux, Tout m’eſt indifferent, le doute, ou l’aſſeurance, L’infamie, ou l’honneur, la mort, ou l’eſperance, Ie n'ay de vie icy qu’autant que i’ay d’eſpoir, quuumnajpere pius teceſſe d en duoir, Neantmoins au deſſein que voſtre cœur respire Accompliſſez vos vœux & ce que ie deſire.	Jeune gué rier voyez dans l'effet de vos veux Ce que vous devez faire, et non ce que je veux, Tout 'est indifférent, le doute, ou l'assurance, L'infamie, ou l'honneur, la mort, ou l'espérance, Je n'ai de vie ici qu'autant que j'ai d'espoir, quuumnajpere pius tecesse d en oir, Néanmoins au dessein que votre cœur respire Accomplissez vos vœux et ce que je désire.
CLERASTE.	CLÉRASTE.
ſfaits, Grand Prince, vos diſcours nous rendent ſatismunomnuuejquam puuuaneſtre aux effets.	saits, Grand Prince, vos discours nous rendent satismunomnuveiquam puuuanestre aux effets.
DORISTEE.	DORISTE.
Genereux Caualiers, ces beaux projets de gloire Ne peuuentenfanter que ceux de la victoire:	Généreux Cavaliers, ces beaux projets de gloire Ne peuventenfanter que ceux de la victoire:
.	.
3-- .	3-m .
.	.
Allez, & triomphans de ces laſches guerriers, Eſpancnez tout teur ſang pour prantei vos lauROZEMONDE deſguiſee.	Allez, et triomphants de ces lâches guerriers, Espancinés tout teur sang pour prantei vos lauROZEMONDE déguise.
Iriers.	Jriers.
parlant à la Royne.	parlant à la Royne.
