A PARIS Chez CARDIN BESONGNE, au haut de la montée de la S.	À PARIS Chez CARDIN BESONGNE, au haut de la montée de la S.
RNOPE V	RNOPE V
SCENE PREMIERE.	SCÈNE PREMIÈRE.
CATON, PORTIVS.	CATON, PORTIUS.
CATON.	CATON.
Ins ces diuers malheurs d’vne perte commune, D Ie n'enuiſage point ma mauuaiſe foitune,	Ins ces divers malheurs d'une perte commune, D Je n'envisage point ma mauvaise foitune,
H Le public m’intereſſe, & tous mes plus grands foins M’ont donné tout entier où i’ay veu ſes beſoins:	H Le public m'intéresse, et tous mes plus grands foins M'ont donné tout entier où j'ai vu ses besoins:
Rome, tu le ſçais bien & l'Vniners doit ctoire, Que Caton n’a rien fait d’indigne de ta gloire;	Rome, tu le sais bien et l'Uniners doit ctoire, Que Caton n'a rien fait d'indigne de ta gloire;
Par tout où i’ay pû voir ton deſtin combatu I'ay penſé le deſfendre employant ma vertu, Et mon cœur n’auoit point plus grande inquietude, Que la crainte de voir l’Empire en ſeruitude, Mais puis que les deſtins irritez contre nous, Nous font tout de nouueau reſſentir leur courroux, Que la perte derniere eſt encor plus fatale, Que celle qu’on receut aux plaines de Pharſale, Dois-je apres ce deſaſtre eſperer que le ſort, Peût empeſcher ma perte & me conduire au port?	Par tout où j'ai pu voir ton destin combattu J'ai pensé le défendre employant ma vertu, Et mon cœur n'avait point plus grande inquiétude, Que la crainte de voir l'Empire en servitude, Mais puis que les destins irrités contre nous, Nous font tout de nouveau ressentir leur courroux, Que la perte dernière est encor plus fatale, Que celle qu'on reçut aux plaines de Pharsale, Dois-je après ce désastre espérer que le sort, Peût empêcher ma perte et me conduire au port?
C’eſt me tromper beaucoup que d’en auoir l’attente, La lortune euuers moy ie rend trop inſolente, Ainſi n’eſperant rien, i’eſtime que mon eœur, Doit d’vn ſi mauuais ſort ſe rendre le vainqueur.	C'est me tromper beaucoup que d'en avoir l'attente, La lortune euers mo ie rend trop insolente, Ainsi n'espérant rien, j'estime que mon eœur, Doit d'un si mauvais sort se rendre le vainqueur.
PORTIVS.	PORTIVS.
Faut-il qu’vn grand courage en vn peril extréme.	Faut-il qu'un grand courage en un péril extrême.
Vienne iuſqu’à ce point de ſe trahir ſoy-meſme?	Vienne jusqu'à ce point de se trahir soi-même?
Manquez-vous de conſtance ou pluſtoſt de valeur, N’oppoſant point d’obſtacle aux efforts du malheur?	Manquez-vous de constance ou plutôt de valeur, N'opposant point d'obstacle aux efforts du malheur?
Faites reflection ſur ce qu’on doit à Rome, Et penſez que Caton eſt bien plus qu’vn autre homme, Si vous n’ignorez pas quelle eſt voſtre vertu, Employez ſon pouuoir vous voyant combatu, La gloire eſtant le prix d’vne ame genereuſe, Il faut dans les perils la rendre glorieuſe;	Faites reflection sur ce qu'on doit à Rome, Et pensez que Caton est bien plus qu'un autre homme, Si vous n'ignorez pas quelle est votre vertu, Employez son pouvoir vous voyant combattu, La gloire étant le prix d'une âme généreux, Il faut dans les périls la rendre glorieuse;
La magnahiteru.	La magnahiteru.
CATON.	CATON.
I’arreſte ce diſcours, puis qu’il n’eſt qu’affligeant fur la nir de mes iours, Vous me cognoiſſez mal, & ſi l’on conſidere	J'arrête ce discours, puis qu'il n'est qu'affligeant fur la nir de mes jours, Vous me connaissez mal, et si l'on considère
L’infortune de Rome auec noſtre miſere, Dois ie auoir des ſujets d’employer ma valeur.	L'infortune de Rome avec notre misère, Dois Ah avoir des sujets d'employer ma valeur.
Eſtant priué d’eſpoir de vaincre le malheur?	Étant privé d'espoir de vaincre le malheur?
Si i’eſtois du comman, ie prendrois ſoin de plaire A celuy que les Dieux rendent noſtre aduerſaire, Mais n’ayant rien de bas, ma generoſité, N’approuuera iamais la moindre lâcheté.	Si j'étais du comman, je prendrais soin de plaire À celui que les Dieux rendent notre adversaire, Mais n'ayant rien de bas, ma générosité, N'approuvera jamais la moindre lâcheté.
Il eſt vray que ie ſens de puiſſantes alarmes, Et qu’vn autre que moy cederoit à vos larmes;	Il est vrai que ie sens de puissantes alarmes, Et qu'un autre que moi céderait à vos larmes;
Mais le ſort de Caton le rend ſi genereux, Qu’il auroit peine à viure & ſe voit malheureux;	Mais le sort de Caton le rend si généreux, Qu'il aurait peine à vivre et se voit malheureux;
Cognoiſſez ma penſée autant que mon enuie, Ie retourne en mon centre, & cherche vne autre vie, Ne voulant pas ſeruir de riſée au deſtin, Qui trahit noſtre gloire & le peuple Latin.	Connaissez ma pensée autant que mon envie, Je retourne en mon centre, et cherche une autre vie, Ne voulant pas servir de risée au destin, Qui trahit notre gloire et le peuple Latin.
Toutefois vos deſirs me donnent de la peine, Autant que l’intereſt de la gloire Romaine, Et la douce amitié que Caton a pour vous, L’oblige à s’exempter de ſon iuſte courroux.	Toutefois vos désirs me donnent de la peine, Autant que l'intérêt de la gloire Romaine, Et la douce amitié que Caton a pour vous, L'oblige à s'exempter de son juste courroux.
Pourquoy ne viure pas, ſi ma vie eſt ſi chere A Portius, qui craint la perte de ſon pere?	Pourquoi ne vivre pas, si ma vie est si chère A Portius, qui craint la perte de son père?
C’eſt ſe rendre inſenſible & tenir du tyran, Que de fermer l'oreille aux ſoûpirs d’vn enfant:	C'est se rendre insensible et tenir du tyran, Que de fermer l'oreille aux soupirs d'un enfant:
Mon fils ne craignez plus, voſtre pitié l’emporte, Ma reſolution demeure la moins forte, Et de voſtre douleur me ſentant combatu, Ie veux trahir pour vous ma gloire & ma vertu.	Mon fils ne craignez plus, votre pitié l'emporte, Ma résolution demeure la moins forte, Et de votre douleur me sentant combattu, Je veux trahir pour vous ma gloire et ma vertu.
Mais, helas!	Mais, hélas!
qu’ay-ie dit, & qui le pourra croire, Que ie veüille trahir ma conſtance & ma gloire?	qu'ai-je dit, et qui le pourra croire, Que mille veuille trahir ma constance et ma gloire?
Caton n’eſt plus Caton, puis que ſa lâcheté, Débauche en ee deſſein ſa generoſiré;	Caton n'est plus Caton, puis que sa lâcheté, Débauche en ce dessein sa generosiré;
Meſme alors qu’on cognoit qu’vne fortune aduerfe, Iu(qu’à l’extremité tous les iours le trauerſe:	Même alors qu'on connaît qu'une grande adverse, Iuequ'à l'extrémité tous les jours le traverse:
Non, non, n’eſperez pas qu’vn cœur comme le mien, Démente ſa valeur lors qu’il n’eſpere rien.	Non, non, n'espérez pas qu'un cœur comme le mien, Démente sa valeur lors qu'il n'espère rien.
H ij Au contraire en voyant que noſtre inquietude N’atend plus que la honte auec la ſeruitude, Il eſt plus noble à moy de courir au tombeau, Que de m’y voir porter par les mains d’vn bourreau	H Haj Au contraire en voyant que notre inquiétude N'attend plus que la honte avec la servitude, Il est plus noble à moi de courir au tombeau, Que de m'y voir porter par les mains d'un bourreau
PORTIVS.	PORTIVS.
Seigueur!	Seigueur!
au nom des Dieux ayez plus d’eſperance.	au nom des Dieux ayez plus d'espérance.
Eſprouuez de Ceſar vne fois la clemence;	Éprouvez de César une fois la clémence;
Si ce vainqueur s'irrite embraſſant ſes genoux Si voſtre humilité n’appaiſe ſon ceurroux, Alors vous pourrez bien ſans perdre voſtre eſtime Vous donner à vous meſme vne mort legitime, Et ce ſang genereux que Rome tient ſi cher.	Si ce vainqueur s'irrite embrassant ses genoux Si votre humilité n'apaise son ceurroux, Alors vous pourrez bien sans perdre votre estime Vous donner à vous rendre rien mort légitime, Et ce sang généreux que Rome tient si cher.
Ob ainne deuant les jeux luy içaura reprocher.	Ob ainne devant les jeux Seigneur ijaura reprocher.
Que l’orgueil qui le porte à tenir du barbare.	Que l'orgueil qui le porte à tenir du barbare.
Deuoit moins offencer vne vertu ſi rare.	Devait moins offenser une vertu si rare.
CATON.	CATON.
Et i’en dois iuſtement conçeuoir du mépris, Ma vie eſtant exempte & de crime & d’offence, Caton n’a pas beſoin d’inuenter ſa deffence:	Et j'en dois justement concevoir du mépris, Ma vie étant exempte et de crime et d'offense, Caton n'a pas besoin d'inventer sa défense:
Ceſar ne verra point ſa generoſité Produire aucun effet de crainte & lâcheté:	César ne verra point sa générosité Produire aucun effet de crainte et lâcheté:
M’abaiſſer de la ſorte aux pieds d’vn aduerſaire Repugne entierement à ce que ie dois faire, Ie ſuis touſiours moy-meſme, & ie ne peux ſouffrir, Vn effet plus cruel cent fois que le mourir.	M'abaisser de la sorte aux pieds d'Han adversaire Répugne entièrement à ce que je dois faire, Je suis toujours moi-même, et Madame ne peux souffrir, Vn effet plus cruel cent fois que le mourir.
Iugez plus ſainement d’vne ame reſoluë.	Jugez plus sainement d'une âme résolue.
Qui ne peut endurer de puiſſance abſoluë, Mourant i’ay le bonheur dans ma fatalité, De laiſſer encor Rome auec ſa liberté:	Qui ne peut endurer de puissance absolue, Mourant j'ai le bonheur dans ma fatalité, De laisser encor Rome avec sa liberté:
Ainſi ma deſtinée en malheurs ſi feconde, Adoucit mon deſaſtre en me tirant du monde, Ie mourray ſatisfait dans l’horreur de mon ſort, D’eſtre au lieu de Ceſar la cauſe de ma mort.	Ainsi ma destinée en malheurs si féconde, Adoucit mon désastre en me tirant du monde, Je mourrai satisfait dans l'horreur de mon sort, D'être au lieu de César la cause de ma mort.
PORTIVS.	PORTIVS.
Il faut ſur voſtre exemple apprendre de vous ſuiure.	Il faut sur votre exemple apprendre de vous suivre.
Et finir nos malheurs en finiſſant de viure, Ie ſerois trop blâmable en ce ſort malheureux, De manquer d’imiter vn cœur ſi genereux.	Et finir nos malheurs en finissant de vivre, Je serais trop blâmable en ce sort malheureux, De manquer d'imiter un cœur si généreux.
Son modele eſt ma regle, & ſa meſme conſtance Me porte à ce deſſein ſans nulle repugnance, Et pour n’eprouuen pas vn plus mauuars hazaid, Ie dérobe ma teſte aux rigueurs de Ceſar.	Son modèle est ma règle, et sa même constance Me porte à ce dessein sans nulle répugnance, Et pour n'éprouven pas un plus mauvars hasaid, Je dérobe ma tête aux rigueurs de César.
CATON.	CATON.
Ie ne peux ſuporter cette penſée eſtrange!	Je ne peux supporter cette pensée étrange!
Contentez-vous de voir où le deſtin me range, Ceſar n’eſtime pas que nul autre que moy, Puiſſe luy contredire & luy donner la Loy:	Contentez-vous de voir où le destin me range, César n'estime pas que nul autre que moi, Puisse-même contredire et avait donner la Loi:
Mais puis que la Fortune à mes vœux ſi contraire, Seconde les deſſeins d’vn ſuperbe aduerſaire, I’accorde à ſon erreur, me voyant ſans pouuoir, De ſuiure aueuglément vn heureux deſeſpoir.	Mais puis que la Fortune à mes vœux si contraire, Seconde les desseins d'Un superbe adversaire, J'accorde à son erreur, me voyant sans pouvoir, De suivre aveuglément un heureux désespoir.
Toutefois en mourant ie vous laiſſe vn exemple, Qui fera des Catons ſi quelqu’vn la contemple, Et quoy que ie m’oblige aux rigueurs du trépas, Ie reuiuray dans ceux qui ſuiuront tous mes pas;	Toutefois en mourant apprendre vous laisse un exemple, Qui fera des Catons si quelqu'un la contemple, Et quoi que deux m'oblige aux rigueurs du trépas, Je revivrai dans ceux qui suivront tous mes pas;
Mais changeons de diſcours puis que Petrole arriue, Et bien tous nos amis?	Mais changeons de discours puis que Pétrole arrive, Et bien tous nos amis?
TEIROLE.	TEIROLE.
SCENE II.	SCÈNE II.
PETROLE, CATON, PORTIVS.	PÉTROLE, CATON, PORTIUS.
SEigneur, quitant la riue La mer auec ſes flots par vn eſtrange effort, Sembloit les rejeter de ſon ſein dans le porte Les Autans mutinez ſecondant ſa colete.	SEigneur, quitant la rive La mer avec ses flots par un étrange effort, Semblait les rejet de son sein dans le porte Les Autans mutinez secondant sa colte.
Faiſoient voir aux Romains leur cruauté ſeuere?	Faisaient voir aux Romains leur cruauté sévère?
Parmy tant de perils, le plus ferme eſperdu, En perdant l’eſperance eſtimoit tout perdus Mais le Ciel tout à coup en déuoilant ſa face, A rendu l’air ſerain auec la mer bonace;	Parmi tant de périls, le plus ferme éperdu, En perdant l'espérance estimait tout perdus Mais le Ciel tout à coup en dévoilant sa face, A rendu l'air serain auec la mer bonace;
Et le calme arreſtant l’inſolence des flots, L’eſpoir eſt reuenu flatter les Matelots:	Et le calme arrêtant l'insolence des flots, L'espoir est revenu flatter les Matelots:
Le Pilote aduiſé recognoit ſon Eſtoille Cependant que le vent s’empoupe dans la voille, Et guidant le tymon, d’vn ſoin officieux, La flote a diſparu tout à coup à mes yeux;	Le Pilote avisé reconnaît son Étoile Cependant que le vent s'empoupe dans la voille, Et guidant le timon, d'un soin officieux, La flotte a disparu tout à coup à mes yeux;
CATON.	CATON.
Touſiours nouueaux malheurs du Ciel & de la terre Les hommes & les Oieux nous font par tout la guerts Et ſans nulle eſperance, ou de trefue, ou de paix, Leut courroux pourſuiura noſtre ſort pour iamais:	Toujours nouveaux malheurs du Ciel et de la terre Les hommes et les Ôieux nous font par tout la guerts Et sans nulle espérance, ou de trêve, ou de paix, Lut courroux poursuivra notre sort pour jamais:
Mais puis qu’ils ſont partis quelque deſtin proſpere, Leur ſera fauorable ainſi que ie l’eſpere:	Mais puis qu'ils sont partis quelque destin prospère, Leur sera favorable ainsi que deux l'espère:
Noſtre Statilius n’eſt-il point auec eux?	Notre Statilius n'est-il point avec eux?
PETROLE.	PÉTROLE.
Combatu de la crainte il faiſoit mille vœux Pour obtenir du Ciel vne prompte aſſiſtance, Deſirant de Geſar éuiter la preſence.	Combattu de la crainte il faisait mille vœux Pour obtenir du Ciel une prompte assistance, Désirant de Gésar éviter la présence.
CATON.	CATON.
O courage indompté!	Ô courage indompté!
race de la valeur, Qui par de vains diſcours fait la guerre au malheur, Mais craignans les effets d’vne attaque ſubite, Trouue aſſez d ſecours dans vne prompte fuite, Indiſerete ieuneſſe, à quoy t’amuſe-tu, v auon i peu de roid de luidie lu vertue Quitons cette penſée où m’arreſte cét hotume Ne penſons plus à luy pour repenſer à Rome;	race de la valeur, Qui par de vains discours fait la guerre au malheur, Mais craignant les effets d'une attaque subite, Trouve assez d secours dans une prompte fuite, Indiserete jeunesse, à quoi t'amuse-tu, v auon y peu de roid de luidie lu vertue Quitons cette pensée où m'arrête cet hotume Ne pensons plus à Seigneur pour repenser à Rome;
Lucius entend ces deux vers.	Lucius entend ces deux vers.
Chere patrie, il faut faire encore vn effort, Pour releuer vn peu ton miſerable ſort.	Chère patrie, il faut faire encore un effort, Pour relever un peu ton misérable sort.
SCENE III.	SCÈNE III.
LVCIVS, CATON, PORTIVS.	LUCIUS, CATON, PORTIVS.
PEINOLE.	PEINOLE.
LVCIVS.	LUCIUS.
L ne tiendra qu’à vous de voir ſa deſtinée, ILLoing du mal qui la rend par trop infortunée, Moderez ce courage, vſez de la raiſon, S’obſtiner maintenant n’eſt pas bien de ſaiſon, Vn peu d’humilité peut faire des miracles, Et diſſiper bien-toſt tous les plus grands obſtacles?	L ne tiendra qu'à vous de voir sa destinée, ILLoin du mal qui la rend par trop infortunée, Modérez ce courage, us de la raison, S'obstiner maintenant n'est pas bien de saison, Vn peu d'humilité peut faire des miracles, Et dissiper bientôt tous les plus grands obstacles?
Si Ceſar eſt vainqueur, ſon deſtin glorieuz Ne peut tant s’eleuer ſans le ſecours des Dieux.	Si César est vainqueur, son destin glorieuz Ne peut tant s'élever sans le secours des Dieux.
Au reſte ſes deſits ſont autres qu’on ne penſe, Il ne veut que l’honneur pour toute recompenſe, Loin de monter au trône & d’eſtre ſouuerain, Avouuroie anemin le sçeptre en voitre main;	Au reste ses désits sont autres qu'on ne pense, Il ne veut que l'honneur pour toute récompense, Loin de monter au trône et d'être souuerain, Avouuroie anemin le Se en igné ur;
Mais comme on ſçait aſſez où ſa belle ame aſpire, Ses intereſts à part, la gloire de l’Empire Anime ſa valeur.	Mais comme on sait assez où sa belle âme aspire, Ses intérêts à part, la gloire de l'Empire Anime sa valeur.
CATON.	CATON.
Lucius tes propos, Apportent du deſordre & non pas du repos:	Lucius tes propos, Apportent du désordre et non pas du repos:
Pourquoy diſſimuler auec tr at d’artifice, D’vn barbare inſolent l’orgueil & l’injuſtice;	Pourquoi dissimuler avec tr at d'artifice, D'un barbare insolent l'orgueil et l'injustice;
Caton le conſidere en ſes pretentions, Et ſçait aſiez iuger de ſes ambitions, Son ame à mon eſprit ſe monſtre toute nuë, Dans ſes plus grands ſecrets elle m’eſt trop cognuë, Mais puis que le deſtiu le feconde en ce poit, Qu’il regne abſolument, ie ne l’empeſche point, Cepeudant qu’il s’éleue, il faut que ie m’abaiſſe, Et que Et que Rome deuienne ciciaue, de maiſtreſſe.	Caton le considère en ses prétentions, Et saait assiés juger de ses ambitions, Son âme à mon esprit se montre toute nue, Dans ses plus grands secrets elle m'est trop connue, Mais puis que le destive le féconde en ce poit, Qu'il règne absolument, tu ne l'empêche point, Cepédant qu'il s'élever, il faut que mille m'abaisse, Et que Si que Rome devienne ciciave, de maîtresse.
LVCIVS.	LUCIUS.
Caton, eſperez mieux d’vn heros comme luy.	Caton, espérez mieux d'un héros comme lui.
GATON.	GATON.
Toute ſorte d’eſpoir m’abandonne aujourd’huy.	Toute sorte d'espoir m'abandonne aujourd'hui.
Ei ervex Son ame genereuſe aime trop la clemence.	Ei ervex Son âme généreuse aime trop la clémence.
CAION.	CAION.
Dieux!	Dieux!
pourquoy l’implorer eſtant ſans nulle offence.	pourquoi l'implorer étant sans nulle offense.
LVCIVS.	LUCIUS.
Sans crime on peut ſouuent eſprouuer la vertu, Parmy tant de perils vous voyant combatu, D'vne Fortune aduerſe, on a raiſon de croire, Que chercher ſon ſalut n’eſt pas ternir ſa gloires Mon deſtin a pouuoir ſur le ſort du vainqueur, Ie ſuis le confident des ſecrets de ſon cœur, S’il regarde mes vœux, penſez que la tempeſte, N’éclatera iamais ſi prés de voſtre teſte;	Sans crime on peut souvent éprouver la vertu, Parmi tant de périls vous voyant combattu, D'une Fortune adverse, on a raison de croire, Que chercher son salut n'est pas ternir sa gloires Mon destin a pouvoir sur le sort du vainqueur, Je suis le confident des secrets de son cœur, S'il regarde mes vœux, pensez que la tempête, N'éclatera jamais si près de votre tête;
Ainſi ſoyez plus ferme & n’aprehendez rien, Si Lucius vous peut procurer tant de bien.	Ainsi soyez plus ferme et n'appréhendez rien, Si Lucius vous peut procurer tant de bien.
CATON.	CATON.
Tu me prends pour vn autre eſtimant qu’vn outrage, Ne peut intereſſer vn genereux courage:	Tu me prends pour un autre estimant qu'un outrage, Ne peut intéresser un généreux courage:
Mais Caton n’eſt pas tel qu’on l’eſtime auiourd’huy, Malgré tous les malheurs qui tombent deſſus luy, Touſiours ſemblable à ſoy, ſa conſtance ordinaire, Ne manquera iamais à ce qu’elle doit faire;	Mais Caton n'est pas tel qu'on l'estime aujourd'hui, Malgré tous les malheurs qui tombent dessuseau, Toujours semblable à soi, sa constance ordinaire, Ne manquera jamais à ce qu'elle doit faire;
Ainſi c’eſt temps perdu de penſer que ſon cœur, Defere quelque choſe aux deſirs d’vn vainqueur.	Ainsi c'est temps perdu de penser que son cœur, Défère quelque chose aux désirs d'un vainqueur.
Nous le verrons pourtant, mais ſans qu’aucune crainte, Puiſſe dans mon eſprit donner la moindre attainte, Qu’il vienne aſſurément couronner ſes deſſeins, Et mettre dans les fers le reſte des Romaius:	Nous le verrons pourtant, mais sans qu'aucune crainte, Puisse dans mon esprit donner la moindre attainte, Qu'il vienne assurément couronner ses desseins, Et mettre dans les fers le reste des Romaius:
Autant que la Fortune éleue ſon audace, 2 Autant qu’vn mauuais ſort redouble ma diſgrace.	Autant que la Fortune éleue son audace, 2 Autant qu'un mauvais sort redouble ma disgrâce.
Caton demeure ferme & meſme genereux.	Caton demeure ferme et même généreux.
pour tirer ſon bonheur d’vn deſtin malheureux.	pour tirer son bonheur d'un destin malheureux.
LVCIVS.	LUCIUS.
Vous n’aprehendez pas le peril trop eſtrange, Où l’obſtination aſſurément vous range, reeioiu de vous perure, au inoms ayez pitié, De ceux qui vous ſont joints d’vn lien d’amitié.	Vous n'appréhendez pas le péril trop étrange, Où l'obstination assurément vous range, reeioiu de vous pure, au inoms ayez pitié, De ceux qui vous sont joints d'un lien d'amitié.
CATON.	CATON.
Patmy ce grand deſaſtre où le malheur m’engag Il ſuffit que Caton tencontre ſon naufrage.	Patmi ce grand désastre où le malheur m'engag Il suffit que Caton tencontre son naufrage.
Et pendant qu’il ſubit les rigueurs de ſon ſort, me grace a mer amns uecouurt queique por:	Et pendant qu'il subit les rigueurs de son sort, me grâce à mer amns uecouurt queique por:
Des enfans, vne femme & meſme Cornelie, Ioignent à mes douleurs de la melancolie.	Des enfants, une femme et même Cornelie, Joignent à mes douleurs de la mélancolie.
PORTIVS.	PORTIVS.
Pourquoy penſer à nous auecque tant de ſoin?	Pourquoi penser à nous auecque tant de soin?
Pour vous trahir vous meſme en vn ſi grand beſoin, duigneur, au nom ano u dundojer prus ranonnable, Et ne me rendez pas tout à fait miſerable, Ou ſouffrez par raiſon que marchant ſur vos pas.	Pour vous trahir vous -même en un si grand besoin, duigneur, au nom ano dundojer prus ranonnable, Et ne me rendez pas tout à fait misérable, Ou souffrez par raison que marchant sur vos pas.
L’honneur m’oblige auſſi de vous ſuiure au trépas.	L'honneur m'oblige aussi de vous suivre au trépas.
CATON.	CATON.
Regardez qui ie ſuis & quelle eſt ma conduite, anomen uiauuiequumnonpeu de merite, Si ie peux commander, qui me doit obeïr?	Regardez qui ie suis et quelle est ma conduite, anomen uiauuiequumnonpeu de mérite, Si grande peux commander, qui me doit obéir?
Quoy!	Quoi!
dois-ie me reſoudre à ſuiure vn tel deſir?	dois-je me résoudre à suivre un tel désir?
Portius me contraindre à cette procedure, Contentez-vous de voir la peine que i’endure.	Portius me contraindre à cette procédure, Contentez-vous de voir la peine que j'endure.
PORTIVS.	PORTIVS.
Helas!	Hélas!
dois-ie obeïr iuſqu’à l’extremité, D'approuuer les effets de l’inhumanité!	dois-je obéir jusqu'à l'extrémité, D'approuver les effets de l'inhumanité!
Serois-ie autant barbare en ce fait ſi tragique, Que les Tigres d’Aſie, & les Lyons d’Aſtrique?	Serais-je autant barbare en ce fait si tragique, Que les Tigres d'Asie, et les Lyons d'Astrique?
Quoy?	Quoi?
ne rẽpugnera pas voſtre deſeſpoir, C’eſt contenter mon pere & lu ure lon deuoir.	ne répugnera pas votre désespoir, C'est contenter mon père et lu ure lon devoir.
CAION.	CAION.
Que voſtre reſiſtance eſt faſcheuſe à mon ame, Et que i’ay de raiſon de blâmer cette flâme:	Que votre résistance est fâcheuse à mon âme, Et que j'ai de raison de blâmer cette flamme:
Pouuez-vous mécognoiſtre en quoy giſt le bonheur, Et ce que ie dois faire à conſeruer l’honneur Songez plus d’vne fois que la gloire me porte, Malgré vos ſentimens d’agir de cette ſorte.	Pouvez-vous méconnaître en quoi gît le bonheur, Et ce que ici dois faire à conserver l'honneur Songez plus d'une fois que la gloire me porte, Malgré vos sentiments d'agir de cette sorte.
Vous cognoiſtrer bien-toſt qu’en ce point ma valeur, Deuoit agir ainſi pour borner mon malheur.	Vous connaître bientôt qu'en ce point ma valeur, Deuait agir ainsi pour borner mon malheur.
Lucius, mes amis ont beſoin de ta grace, Pour trouuer dans l’orage vn port & la bonace, Si ie peux quelque choſe enuers ton amitié, Regarde ces objets d’vn regard de pitié, Ie dois les conſeruer autant qu’il m’eſt poſſible, Apren que leur malheur ne m’eſt que trop ſenſible, N’ayant rien de ſi cher qu’vne femme & mon fils, Ta douceur a pouuoir de ſoulager ma peine, Fais voir encor vn coup que ton ame eſt Romaine, Defere quelque choſe à mes pretentions.	Lucius, mes amis ont besoin de ta grâce, Pour trouver dans l'orage un port et la bonace, Si grande peux quelque chose envers ton amitié, Regarde ces objets d'un regard de pitié, Je dois les conserver autant qu'il m'est possible, Apren que leur malheur ne m'est que trop sensible, N'ayant rien de si cher qu'une femme et mon fils, Ta douceur a pouvoir de soulager ma peine, Fais voir encor un coup que ton âme est Romaine, Défère quelque chose à mes prétentions.
EVCIVS.	EUCIUS.
Ie veux vous témoigner beaucoup d’affections, Et i’aurois grand deſir, touchant voſtre priere, Que la grace enuers vous fut vne grace entiere,	Je veux vous témoigner beaucoup d'affections, Et j'aurais grand désir, touchant votre prière, Que la grâce envers vous fut une grâce entière,
CATON.	CATON.
Ie n’y prens point de part ayant aſſez de cœur.	Je n'y prends point de part ayant assez de cœur.
De l’obtenir pour moy, parlant à ce vainqueur S’il n’a la dureté d’vne beſte farouche, Lueius, il ſçaura mes deſirs par ma bouche;	De l'obtenir pour moi, parlant à ce vainqueur S'il n'a la dureté d'une bête farouche, Lueius, il saura mes désirs par ma bouche;
Mais ſur tout ſouuiens-toy que ton cœur m’apromis, Vn ſoin particulier pour ſauuer mes amis,	Mais sur tout souviens-toi que ton cœur m'appromis, Un soin particulier pour sauver mes amis,
LVCIVS.	LUCIUS.
te touejdieincor.	te toujédieincor.
CATON.	CATON.
Ie voy que la Fortune Commence à ſe monſtrer vn peu moins importune.	Je vois que la Fortune Commence à se montrer un peu moins importune.
Et ie dois prolonger la ſuite de mes iours, Puis qu’en tant de malheurs ie trouue encor ſecours;	Et grande dois prolonger la suite de mes jours, Puis qu'en tant de malheurs a trouue encor secours;
Ie vay me preparer a teceuoir cet homme, Que les Dieux out choiſi pour triompher de Rome.	Je vais me préparer a tecoir cet homme, Que les Dieux out choisi pour triompher de Rome.
LVCIVS.	LUCIUS.
Et moy ie veux agir ſelon tout mon pouuoir, Pour donner de la paix vn fauorable eſpoir.	Et mo ie était agir selon tout mon pouvoir, Pour donner de la paix un favorable espoir.
SCENE IV.	SCÈNE IV.
PORTIVS, PETROLE.	PORTIVS, PÉTROLE.
PORTIVS.	PORTIVS.
Igoureuſe contrainte, eſtrange inquietude, NSi nous ſommes reduits dedans la ſeruitude;	Igoureuse contrainte, étrange inquiétude, NÉi nous sommes réduits dedans la servitude;
Ah Rome incomparable!	Ah Rome incomparable!
Empire floriſſant!	Empire florissant!
Qu’vn barbare aujourd’huy rend du tout impuiſſant!	Qu'un barbare aujourd'hui rend du tout impuissant!
Ie déplore ta perte auec vn flux de larmes, Et ton trône abatu, mais par tes propres armes.	Je déplore ta perte avec un flux de larmes, Et ton trône abattu, mais par tes propres armes.
Eſtat lnfortuné malheureux Citoyens, Pour fuyr ces malheurs vous manquez de moyens, Dieux!	État lnfortuné malheureux Citoyens, Pour fuir ces malheurs vous manquez de moyens, Dieux!
Rome n’eſt plus Rome, & ſa gloire ternie, Courbera ſa grandeur deſſous la tyrannie.	Rome n'est plus Rome, et sa gloire ternie, Courbera sa grandeur dessous la tyrannie.
Que Caton a ſujet d’eſtre ſi genereux, Pout s’affranchir du ſort qui nous rend malheureux Auſſi bien noſtre eſpoir n’a point de ſertitude.	Que Caton a sujet d'être si généreux, Pout s'affranchir du sort qui nous rend malheureux Aussi bien notre espoir n'a point de sertitude.
SCENE V.	SCÈNE V.
CTON,TEIROLE, PORTIVS	CTON,TEIROLE, PORTIVS
CATON.	CATON.
Voy!	Voi!
Caton n’a-t’il pas aſſez d’inquiétude?	Caton n'a-t-il pas assez d'inquiétude?
JSans l'obliger encor par vn nouueau malheur D’abandonner ſon ame aux traits de la douleur:	JAns l'obliger encor par un nouveau malheur D'abandonner son âme aux traits de la douleur:
Ah!	Ah!
quelle cruauté de luy rauir les armes.	quelle cruauté de Rome ravir les armes.
Preſt d’eſtre enuironné d’vn monde de gendarmes;	Prêt d'être environné d'un monde de gendarmes;
Quoy!	Quoi!
le veut-on encor ſans deffence & ſans fer, Leumierd delur qur pemle enthomphers	le veut-on encor sans défense et sans fer, Leumierd délur qur pemle enthomphers
PORTIVS.	PORTIVS.
De grace eſcoutez-moy.	De grâce écoutez-moi.
CATON.	CATON.
